#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T18:51:56 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T18:51:56	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJ/861/49/table2&-out=AGC,Name,Vhel,HIflux,e_HIflux,SNR,Dist,e_Dist,logMHI,e_logMHI,HI&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_18610049
#Name: J/ApJ/861/49
#Title: ALFALFA extragalactic HI source catalog (Haynes+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apj/861/49	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/861/49	    IVOID of underlying data collection
#INFO	creator=Haynes M.P.	    First author or institution
#INFO	cites=bibcode:2018ApJ...861...49H	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/861/49	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.18610049	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-11-27	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_861_49_table2:
#Name: J/ApJ/861/49/table2
#Title: ALFALFA extragalactic HI source catalog; corrected version (August 2019)
#Column	AGC	(A6)	[1/749512] UGC/AGC number (1)	[ucd=meta.id;meta.main]
#Column	Name	(A8)	Common name of the optical counterpart	[ucd=meta.id]
#Column	Vhel	(I5)	[-430/17823] Heliocentric velocity of the HI profile midpoint	[ucd=spect.dopplerVeloc;em.line.HI]
#Column	HIflux	(F6.2)	[-7.7/999.9] HI line flux density	[ucd=phot.flux]
#Column	e_HIflux	(F5.2)	[0.02/1.2] Uncertainty in HIflux	[ucd=stat.error]
#Column	SNR	(F5.1)	[1.2/964] Ratio of peak flux to rms noise	[ucd=instr.det.noise]
#Column	Dist	(F5.1)	[0.3/259.6] Adopted distance, where applicable	[ucd=pos.distance;pos.heliocentric]
#Column	e_Dist	(F4.1)	[0/31] Uncertainty in Dist	[ucd=stat.error]
#Column	logMHI	(F5.2)	[3.7/11] log HI mass where distance has been adopted	[ucd=phys.mass]
#Column	e_logMHI	(F5.2)	[0.04/1.2] Uncertainty in logMHI	[ucd=stat.error]
#Column	HI	(I1)	[1/2] HI source code (2)	[ucd=meta.code]
AGC	Name	Vhel	HIflux	e_HIflux	SNR	Dist	e_Dist	logMHI	e_logMHI	HI
004774	121-018 	 2980	  5.31	 0.08	 38.8	 44.6	 2.3	 9.39	 0.06	1
717263	        	13895	  0.71	 0.08	  4.8	202.6	 2.3	 9.84	 0.07	2
198427	        	 3892	  1.01	 0.08	  7.6	 58.8	 2.3	 8.91	 0.06	1
004781	033-059 	 1440	 17.72	 0.08	135.3	 25.6	 5.2	 9.44	 0.18	1
194304	        	 9990	  0.67	 0.09	  4.6	146.3	 2.3	 9.53	 0.07	2
004780	090-074 	 3291	  7.67	 0.12	 40.3	 49.4	 2.3	 9.64	 0.06	1
194299	        	14389	  0.99	 0.07	  7.9	209.1	 2.2	10.01	 0.05	1
194300	        	13728	  0.65	 0.08	  4.9	199.8	 2.1	 9.79	 0.07	2
192464	        	 9506	  1.63	 0.11	  8.8	140.1	 2.4	 9.88	 0.05	1
717272	        	 8507	  0.82	 0.06	  7.7	125.6	 2.3	 9.48	 0.06	1
193851	        	 8763	  2.03	 0.13	  7.4	129.4	 2.2	 9.90	 0.05	1
191071	033-060 	 8043	  1.65	 0.09	 10.9	119.3	 2.3	 9.74	 0.05	1
717273	        	 8595	  2.33	 0.08	 17.8	126.8	 2.3	 9.95	 0.05	1
192296	        	 5410	  1.13	 0.07	  9.1	 79.6	 2.2	 9.23	 0.06	1
004786	FGC1487 	 6544	  1.14	 0.08	  8.0	 97.1	 2.3	 9.40	 0.06	1
721352	        	 2784	  0.83	 0.06	  8.2	 41.8	 2.1	 8.53	 0.07	1
191809	F564-11 	 4269	  1.21	 0.07	 10.1	 63.3	 2.5	 9.06	 0.06	1
717278	        	 8296	  1.32	 0.10	  6.9	122.6	 2.3	 9.67	 0.06	2
193794	        	 6049	  2.48	 0.08	 17.7	 90.5	 2.4	 9.68	 0.05	1
192669	        	12388	  0.71	 0.06	  6.3	181.3	 2.3	 9.74	 0.06	2
198428	        	 5384	  0.94	 0.06	  9.0	 79.4	 2.3	 9.14	 0.06	1
198560	        	 6915	  0.75	 0.05	  9.8	102.4	 2.2	 9.27	 0.06	1
192880	        	16102	  1.06	 0.09	  6.8	234.4	 2.3	10.14	 0.06	2
193852	        	 8357	  2.30	 0.08	 16.6	123.5	 2.1	 9.92	 0.05	1
193787	        	 3815	  1.05	 0.06	 10.7	 57.1	 2.3	 8.91	 0.06	1
194320	        	11571	  1.37	 0.09	  9.1	169.1	 2.3	 9.97	 0.05	1
749397	        	 2380	  3.88	 0.05	 50.9	 36.1	 2.2	 9.07	 0.07	1
192555	        	13968	  1.39	 0.11	  7.3	203.9	 2.4	10.13	 0.06	1
192298	        	16346	  0.84	 0.07	  7.1	237.8	 2.4	10.05	 0.06	1
198588	        	 6235	  0.92	 0.06	 10.4	 93.1	 2.2	 9.27	 0.06	1
190690	FGC842  	 6687	  1.19	 0.08	  8.5	 99.1	 2.4	 9.44	 0.06	1
194325	        	11320	  0.66	 0.07	  5.0	165.4	 2.4	 9.63	 0.06	2
193791	        	 8918	  1.29	 0.07	 10.2	131.6	 2.5	 9.72	 0.05	1
191076	034-001 	 8035	  1.59	 0.09	 10.6	119.2	 2.3	 9.73	 0.05	1
193169	        	 7785	  1.38	 0.11	  6.9	115.7	 2.3	 9.64	 0.06	1
194331	        	 6695	  0.93	 0.07	  7.0	 99.3	 2.3	 9.33	 0.06	1
194332	        	10747	  1.18	 0.05	 15.3	157.1	 2.2	 9.84	 0.05	1
192557	        	13550	  0.95	 0.13	  4.1	197.9	 2.3	 9.94	 0.07	2
190073	151-012 	 6363	  3.68	 0.08	 24.2	 94.6	 2.4	 9.89	 0.05	1
004793	090-078 	 4141	  2.39	 0.09	 16.6	 61.5	 2.3	 9.33	 0.06	1
198589	        	 8266	  0.88	 0.07	  7.8	122.1	 2.2	 9.49	 0.06	1
192466	        	 5425	  0.81	 0.07	  6.0	 79.9	 2.1	 9.09	 0.06	2
004797	034-002 	 1309	  6.04	 0.06	 64.8	 22.2	 4.2	 8.85	 0.17	1
194336	        	12927	  1.01	 0.11	  5.3	188.5	 2.4	 9.93	 0.07	2
192558	        	 1571	  0.37	 0.05	  6.5	 24.8	 2.1	 7.73	 0.10	1
717300	        	 9622	  1.50	 0.06	 13.5	141.4	 2.4	 9.85	 0.05	1
194338	        	14252	  1.23	 0.14	  4.8	207.2	 2.2	10.10	 0.07	2
193009	        	 3834	  1.16	 0.09	  6.6	 58.1	 2.1	 8.96	 0.06	1
194341	        	 9760	  1.29	 0.08	  8.5	143.1	 2.2	 9.79	 0.05	1
192299	        	13844	  1.52	 0.12	  7.0	202.1	 2.3	10.17	 0.06	1
738994	        	11118	  0.71	 0.08	  5.0	162.9	 2.5	 9.65	 0.07	2
191449	034-003 	 7791	  1.25	 0.11	  6.0	115.7	 2.2	 9.60	 0.06	2
191702	KKH 46  	  597	  3.07	 0.07	 51.4	  8.7	 2.3	 7.74	 0.23	1
191920	        	17261	  1.33	 0.13	  5.9	250.9	 2.3	10.29	 0.06	2
717301	        	 8568	  1.27	 0.07	 10.1	126.5	 2.3	 9.68	 0.05	1
190081	062-001 	14706	  2.37	 0.09	 18.2	214.3	 2.3	10.41	 0.05	1
004801	N2766   	 4179	  3.31	 0.12	 14.7	 61.2	 2.4	 9.47	 0.06	1
191082	034-004 	 3844	  1.07	 0.07	  8.6	 58.2	 2.3	 8.93	 0.06	1
191791	D634-03 	  335	  0.28	 0.09	  4.5	  9.5	 0.9	 6.77	 0.17	2
717307	        	14427	  0.82	 0.07	  6.4	210.1	 2.4	 9.93	 0.06	2
198590	        	 4031	  3.53	 0.07	 32.4	 60.0	 2.5	 9.48	 0.06	1
190754	006-006 	 4922	  1.33	 0.12	  6.0	 73.2	 2.3	 9.22	 0.06	2
194356	        	 6552	  0.56	 0.06	  6.0	 97.3	 2.3	 9.10	 0.07	2
192300	        	 9269	  0.95	 0.09	  6.1	136.7	 2.2	 9.62	 0.06	2
194359	        	 6509	  1.02	 0.06	 10.7	 96.6	 2.3	 9.35	 0.05	1
717319	        	 8355	  0.99	 0.08	  7.3	123.4	 2.2	 9.55	 0.06	1
190755	006-007 	11785	  1.04	 0.10	  5.6	172.8	 2.3	 9.86	 0.06	2
194012	151-016 	 2814	  0.81	 0.06	  8.6	 42.1	 2.4	 8.53	 0.07	1
192560	        	 5417	  0.54	 0.05	  7.7	 79.8	 2.3	 8.91	 0.06	2
717323	        	 8399	  1.60	 0.08	 11.5	124.0	 2.2	 9.76	 0.05	1
717327	        	 8347	  2.27	 0.10	 13.3	123.3	 2.3	 9.91	 0.05	1
193398	        	 1331	  1.20	 0.07	 11.9	 21.2	 2.4	 8.10	 0.11	1
191576	091-007 	 3671	  1.57	 0.07	 11.4	 55.1	 2.1	 9.05	 0.06	1
191085	121-025 	11508	  1.88	 0.10	 10.7	168.2	 2.3	10.10	 0.05	1
004811	I 528   	 3783	  4.98	 0.10	 26.7	 56.6	 2.3	 9.58	 0.06	1
193853	        	15040	  1.28	 0.09	  8.2	219.1	 2.3	10.16	 0.05	1
194366	        	 6819	  0.94	 0.08	  6.6	101.1	 2.4	 9.35	 0.06	1
193792	        	 5029	  0.78	 0.06	  9.0	 74.3	 2.3	 9.01	 0.06	1
194368	        	13986	  1.01	 0.10	  5.8	203.5	 2.2	 9.99	 0.06	2
191089	121-027 	 2316	  0.86	 0.06	  8.7	 35.2	 2.3	 8.40	 0.08	1
194013	        	 2779	  3.18	 0.06	 35.0	 41.7	 2.3	 9.11	 0.07	1
191091	091-009 	 8518	  0.88	 0.06	  9.4	125.7	 2.2	 9.52	 0.05	1
192561	        	 5373	  0.41	 0.05	  5.1	 79.2	 2.3	 8.78	 0.07	2
190721	091-010 	 8173	  1.24	 0.09	  7.3	120.8	 2.2	 9.63	 0.06	2
004815	N2773   	 5464	  0.84	 0.09	  4.9	 80.4	 2.1	 9.11	 0.07	2
717337	        	 8609	  1.27	 0.08	  9.3	127.0	 2.3	 9.68	 0.05	1
194378	        	 6468	  1.00	 0.08	  8.7	 96.1	 2.2	 9.34	 0.06	1
193400	        	 4991	  1.06	 0.08	  7.9	 74.1	 2.4	 9.14	 0.06	1
194379	        	 6114	  1.34	 0.07	 10.2	 91.0	 2.4	 9.42	 0.05	1
193177	        	 3826	  0.61	 0.08	  4.6	 58.0	 2.2	 8.68	 0.08	2
193606	        	16162	  1.13	 0.11	  6.2	235.4	 2.3	10.17	 0.06	2
192673	        	10037	  0.44	 0.05	  5.1	147.8	 2.2	 9.35	 0.07	2
192302	        	 5500	  0.52	 0.08	  3.4	 80.8	 2.1	 8.90	 0.08	2
717342	        	13509	  1.47	 0.09	  9.7	197.1	 2.3	10.13	 0.05	1
194385	        	 6468	  1.53	 0.06	 15.7	 96.1	 2.4	 9.52	 0.05	1
717344	        	 8534	  0.91	 0.08	  6.4	126.0	 2.4	 9.53	 0.06	1
192562	        	17274	  0.91	 0.09	  6.3	251.2	 2.3	10.13	 0.06	2
192303	        	12123	  1.16	 0.10	  7.3	177.5	 2.3	 9.94	 0.06	1
717354	        	14265	  0.96	 0.11	  4.6	207.9	 2.3	 9.99	 0.07	2
004820	N2775   	 1353	  3.25	 0.11	 16.2	 22.3	 4.3	 8.58	 0.17	1
192563	        	13940	  0.91	 0.08	  6.4	203.5	 2.3	 9.95	 0.06	1
194402	        	 9777	  0.60	 0.06	  5.8	143.1	 2.3	 9.46	 0.06	2
715590	        	11608	  0.80	 0.09	  4.7	170.3	 2.3	 9.74	 0.07	2
194408	        	11832	  1.17	 0.11	  6.2	172.8	 2.3	 9.92	 0.06	1
004822	        	 3124	  5.70	 0.06	 87.7	 47.0	 2.4	 9.47	 0.06	1
191575	091-014 	 8986	  0.69	 0.07	  7.1	132.5	 2.3	 9.46	 0.06	2
194411	        	13949	  0.93	 0.10	  5.1	203.0	 2.2	 9.96	 0.06	2
004823	N2777   	 1499	  8.56	 0.08	 82.3	 22.3	 4.3	 9.00	 0.17	1
194413	        	11661	  1.08	 0.13	  4.7	170.4	 2.3	 9.87	 0.07	2
194414	        	10703	  0.80	 0.08	  5.5	156.5	 2.3	 9.66	 0.06	2
717361	        	12589	  1.64	 0.12	  7.5	183.9	 2.2	10.12	 0.05	1
749287	        	 6603	  0.94	 0.07	  8.0	 98.0	 2.1	 9.33	 0.06	1
192564	034-010 	 8518	  0.69	 0.09	  4.2	126.1	 2.4	 9.41	 0.07	2
004827	062-002 	 8630	  4.54	 0.12	 20.2	127.5	 2.2	10.24	 0.05	1
193854	        	 8195	  0.55	 0.05	  6.8	121.3	 2.3	 9.28	 0.06	1
190796	F634-V2 	 8895	  3.43	 0.07	 30.1	131.3	 2.4	10.14	 0.05	1
004828	091-017 	 9006	  2.87	 0.11	 13.8	132.7	 2.3	10.08	 0.05	1
194425	        	15115	  1.55	 0.07	 13.8	219.7	 2.2	10.25	 0.05	1
191812	F564-15 	 3388	  1.08	 0.06	 10.9	 51.0	 2.3	 8.82	 0.06	1
194432	        	 7959	  0.62	 0.08	  4.7	117.3	 2.4	 9.30	 0.07	2
717367	        	 8368	  0.95	 0.06	 12.3	123.7	 2.1	 9.53	 0.05	1
004830	091-019 	 8892	  2.39	 0.17	  7.4	131.1	 2.3	 9.99	 0.06	2
194434	        	 8029	  2.32	 0.08	 14.9	118.1	 2.3	 9.88	 0.05	1
198561	        	 6481	  0.72	 0.06	  8.0	 96.2	 2.4	 9.20	 0.06	1
191234	121-034 	10787	  1.20	 0.09	  8.1	158.0	 2.2	 9.85	 0.06	1
198660	D564-16 	 8216	  1.19	 0.06	 15.6	121.4	 2.3	 9.62	 0.05	1
198515	        	 3709	  0.74	 0.06	  7.3	 56.3	 2.4	 8.74	 0.07	1
004831	180-051 	 4316	  3.56	 0.10	 22.4	 63.0	 2.4	 9.52	 0.06	1
717372	        	10705	  0.74	 0.08	  5.5	156.8	 2.3	 9.63	 0.07	2
198348	        	 9221	  0.36	 0.04	  6.4	136.1	 2.3	 9.20	 0.07	1
194441	        	13693	  0.80	 0.07	  7.3	199.3	 2.3	 9.87	 0.06	1
196035	        	13301	  2.67	 0.13	 11.5	193.9	 2.3	10.37	 0.05	1
191103	091-021 	 8137	  1.80	 0.08	 11.7	120.4	 2.2	 9.79	 0.05	1
190691	091-022 	 8283	  1.96	 0.11	 10.3	122.4	 2.3	 9.84	 0.05	1
198788	        	10695	  0.85	 0.06	  8.3	156.7	 2.3	 9.69	 0.05	1
004839	091-023 	 8270	  4.15	 0.13	 16.9	122.3	 2.1	10.17	 0.05	1
194449	        	11924	  1.00	 0.10	  5.4	174.2	 2.4	 9.85	 0.06	2
191923	        	 9145	  0.56	 0.06	  5.3	135.0	 2.2	 9.38	 0.07	2
194019	        	  758	  0.37	 0.04	  5.3	 12.0	 2.4	 7.10	 0.18	2
198349	        	14830	  0.93	 0.08	  7.4	216.2	 2.2	10.01	 0.06	1
193189	034-011 	 7694	  1.74	 0.09	 10.6	114.4	 2.3	 9.73	 0.05	1
194457	        	14149	  0.63	 0.07	  5.5	205.8	 2.3	 9.80	 0.07	2
712871	        	13536	  1.11	 0.10	  6.0	197.5	 2.2	10.01	 0.06	1
717374	        	 7329	  0.87	 0.08	  6.3	108.8	 2.4	 9.39	 0.06	2
192789	        	16667	  0.96	 0.10	  5.7	242.5	 2.3	10.12	 0.06	2
004842	062-003 	 8911	  1.79	 0.11	  7.5	131.6	 2.3	 9.86	 0.05	1
004845	062-005 	 2112	 18.94	 0.10	118.0	 34.8	 7.4	 9.73	 0.19	1
193855	        	 4877	  1.89	 0.07	 17.3	 72.1	 2.2	 9.36	 0.05	1
190105	062-007 	 8606	  3.01	 0.10	 18.2	127.2	 2.3	10.06	 0.05	1
192473	        	13989	  0.49	 0.06	  4.7	204.2	 2.3	 9.68	 0.07	2
192569	        	 8515	  1.04	 0.09	  5.8	126.0	 2.2	 9.59	 0.06	2
190708	FGC 854 	 6247	  1.40	 0.07	 10.3	 93.3	 2.3	 9.46	 0.05	1
192306	        	16957	  0.75	 0.08	  5.6	246.6	 2.3	10.03	 0.06	2
739003	        	 8250	  0.81	 0.05	  9.2	122.0	 2.1	 9.45	 0.05	1
192475	        	 1300	  1.68	 0.05	 18.1	 20.8	 2.3	 8.23	 0.11	1
190106	I2444   	 6523	  1.35	 0.08	  9.3	 96.8	 2.2	 9.47	 0.05	1
190107	        	 1896	  0.89	 0.07	  7.4	 28.9	 2.2	 8.24	 0.09	1
004848	        	 9659	  2.36	 0.20	  6.4	141.4	 2.3	10.05	 0.06	2
194484	        	 6175	  1.08	 0.09	  6.8	 91.8	 2.4	 9.33	 0.06	1
192476	        	 9283	  1.37	 0.09	  8.4	137.0	 2.4	 9.78	 0.05	1
004853	121-035 	 2628	  6.67	 0.05	104.3	 39.9	 2.4	 9.40	 0.07	1
194489	        	 6745	  1.21	 0.07	  9.4	100.0	 2.3	 9.46	 0.05	1
004850	        	 3418	  1.81	 0.07	 15.2	 50.2	 2.4	 9.03	 0.06	1
191112	006-016 	 3770	  3.99	 0.10	 24.5	 57.2	 2.2	 9.49	 0.06	1
004854	I2445   	 1895	  7.00	 0.07	 57.0	 28.9	 2.2	 9.14	 0.08	1
004857	034-012 	 3793	  5.33	 0.10	 31.4	 48.5	 9.4	 9.47	 0.17	1
192114	        	 8902	  0.54	 0.08	  3.6	131.5	 2.3	 9.34	 0.08	2
191115	034-013 	17576	  1.30	 0.10	  7.4	255.5	 2.4	10.30	 0.06	2
193192	        	 7861	  1.08	 0.09	  6.5	116.8	 2.2	 9.54	 0.06	1
190849	        	 6627	  1.66	 0.07	 13.7	 98.3	 2.3	 9.58	 0.05	1
191109	151-023 	12481	  1.47	 0.09	  9.2	181.8	 2.3	10.06	 0.05	1
004858	091-025 	 3041	  6.16	 0.14	 31.7	 45.9	 2.3	 9.49	 0.06	1
193856	        	 4828	  1.00	 0.06	 10.0	 71.5	 2.2	 9.08	 0.06	1
190110	121-038b	11119	  0.60	 0.06	  8.5	162.8	 2.2	 9.57	 0.06	1
717394	        	10888	  1.42	 0.13	  6.6	159.5	 2.4	 9.93	 0.06	1
191113	121-038a	11266	  1.42	 0.06	 13.8	164.9	 2.3	 9.96	 0.05	1
193857	        	 8602	  0.84	 0.06	  7.8	127.1	 2.3	 9.50	 0.06	1
717398	        	 8451	  1.65	 0.09	 10.2	124.8	 2.3	 9.78	 0.05	1
717399	        	14032	  1.14	 0.10	  6.3	204.4	 2.2	10.05	 0.06	2
004855	I2446   	 7930	  5.52	 0.12	 19.8	116.9	 2.3	10.25	 0.05	1
004861	062-008 	 4896	  3.47	 0.10	 18.5	 82.4	16.0	 9.74	 0.17	1
739005	        	  433	  1.16	 0.05	 16.1	  6.1	 2.1	 7.01	 0.30	1
190115	180-059 	 3400	  3.00	 0.08	 22.9	 50.0	 2.3	 9.25	 0.06	1
190119	062-009 	15008	  1.48	 0.10	  7.8	218.7	 2.3	10.22	 0.05	1
717404	        	15165	  1.15	 0.10	  6.4	220.8	 2.4	10.12	 0.06	2
198562	        	 2017	  0.84	 0.05	 14.0	 30.8	 2.1	 8.27	 0.08	1
194507	        	15165	  0.82	 0.09	  5.2	220.4	 2.2	 9.97	 0.07	2
198537	        	 3708	  0.77	 0.06	  7.0	 56.3	 2.4	 8.76	 0.07	1
004860	151-028 	 4111	  7.60	 0.09	 50.7	 60.4	 2.2	 9.81	 0.05	1
191478	2MFGC   	10649	  2.58	 0.15	  9.2	156.0	 2.2	10.17	 0.05	1
717412	        	 9103	  1.09	 0.06	 10.0	134.1	 2.2	 9.66	 0.05	1
194514	        	 7907	  2.09	 0.07	 16.8	116.7	 2.4	 9.83	 0.05	1
194516	        	13025	  0.95	 0.08	  7.0	189.5	 2.3	 9.91	 0.06	1
721360	        	14001	  1.78	 0.17	  5.8	203.9	 2.4	10.24	 0.06	2
717419	        	15170	  1.12	 0.11	  5.4	220.9	 2.3	10.11	 0.06	2
198350	        	 9096	  1.25	 0.10	  7.6	134.3	 2.3	 9.73	 0.06	1
193858	        	 8434	  0.86	 0.07	  6.7	124.7	 2.3	 9.50	 0.06	1
190709	FGC859  	 6326	  0.83	 0.08	  5.4	 94.0	 2.2	 9.24	 0.06	2
193622	        	16491	  1.63	 0.15	  6.1	240.1	 2.2	10.35	 0.06	2
192573	        	 6115	  0.58	 0.07	  4.8	 91.8	 2.3	 9.06	 0.07	2
004864	091-028 	 8368	  3.48	 0.09	 21.7	123.7	 2.3	10.10	 0.05	1
749288	        	 7600	  1.32	 0.04	 22.3	112.3	 2.2	 9.59	 0.05	1
191121	121-040 	 8227	  1.42	 0.13	  6.1	121.5	 2.4	 9.69	 0.06	2
194529	        	 6449	  0.60	 0.06	  5.6	 95.7	 2.4	 9.11	 0.07	2
192576	        	16798	  1.17	 0.08	  7.9	244.4	 2.4	10.22	 0.05	1
727530	        	14124	  4.02	 0.23	 10.2	205.2	 2.3	10.60	 0.05	1
191753	FGC860  	12386	  2.49	 0.11	 12.5	180.5	 2.4	10.28	 0.05	1
190826	        	 9911	  0.37	 0.05	  5.3	145.2	 2.4	 9.26	 0.07	2
191124	034-015 	 9295	  1.03	 0.08	  7.3	137.2	 2.2	 9.66	 0.06	1
004869	151-032 	 6946	  2.46	 0.12	  9.1	102.8	 2.2	 9.79	 0.05	1
191126	034-016 	 9268	  3.09	 0.12	 15.1	136.8	 2.3	10.13	 0.05	1
192687	        	 6201	  1.18	 0.08	  8.4	 93.0	 2.3	 9.38	 0.06	1
198563	        	 6413	  0.70	 0.06	  8.9	 95.3	 2.3	 9.18	 0.06	1
190126	151-031 	 6435	  1.69	 0.10	  8.8	 95.5	 2.3	 9.56	 0.05	1
191363	151-033 	12209	  0.32	 0.04	  4.3	178.2	 2.3	 9.38	 0.07	2
192688	        	 6075	  1.26	 0.09	  7.8	 91.2	 2.3	 9.39	 0.06	1
717430	        	 9724	  1.72	 0.09	 10.4	143.0	 2.2	 9.92	 0.05	1
192790	        	17121	  1.94	 0.15	  6.5	249.1	 2.3	10.45	 0.06	1
192481	        	12071	  1.02	 0.09	  6.6	176.8	 2.1	 9.88	 0.06	1
190862	        	 8939	  1.11	 0.07	  8.3	132.0	 2.2	 9.66	 0.05	1
194540	        	 6502	  0.84	 0.07	  6.3	 96.5	 2.2	 9.27	 0.06	2
198451	        	 3647	  1.26	 0.07	 10.0	 55.2	 2.3	 8.96	 0.06	1
717431	        	10493	  3.15	 0.11	 16.1	153.8	 2.3	10.24	 0.05	1
192884	034-017 	16612	  1.56	 0.11	  7.8	241.8	 2.3	10.33	 0.05	1
194544	        	 6281	  0.85	 0.08	  6.1	 93.4	 2.3	 9.24	 0.06	2
004875	N2789   	 6327	  2.42	 0.12	 11.1	 94.0	 2.3	 9.70	 0.05	1
192885	034-018 	16630	  2.88	 0.15	  9.4	242.1	 2.5	10.60	 0.05	1
192483	        	 9255	  1.03	 0.06	  8.8	136.6	 2.5	 9.66	 0.05	1
717435	        	 9740	  1.49	 0.08	  9.7	143.2	 2.3	 9.86	 0.05	1
194550	        	 6430	  0.39	 0.04	  6.7	 95.5	 2.3	 8.92	 0.07	1
194547	        	 8127	  1.67	 0.09	  9.8	119.8	 2.3	 9.75	 0.05	1
190135	N2790   	 7859	  0.92	 0.10	  5.4	116.3	 2.4	 9.47	 0.07	2
717436	        	11862	  1.19	 0.09	  7.3	173.4	 2.2	 9.93	 0.06	1
194549	        	 7880	  1.13	 0.08	  8.5	116.3	 2.3	 9.56	 0.06	1
193952	        	 3682	  0.34	 0.04	  6.8	 55.3	 2.2	 8.39	 0.08	1
193799	        	 4936	  1.45	 0.06	 13.7	 73.0	 2.2	 9.26	 0.05	1
193859	        	 8394	  2.19	 0.07	 17.5	124.1	 2.3	 9.90	 0.05	1
194553	        	 7534	  1.33	 0.06	 12.3	111.3	 2.2	 9.59	 0.05	1
194554	M+522025	 6200	  1.65	 0.08	 11.5	 92.2	 2.3	 9.52	 0.05	1
194556	        	13962	  0.86	 0.07	  6.7	203.1	 2.3	 9.92	 0.06	1
198579	nrN2789 	 6227	  0.53	 0.04	  7.8	 92.6	 2.2	 9.03	 0.06	1
191931	        	14393	  0.77	 0.11	  4.1	210.0	 2.3	 9.90	 0.08	2
193412	        	16276	  2.16	 0.20	  6.0	237.1	 2.4	10.46	 0.06	2
193193	        	 7773	  0.57	 0.07	  4.9	115.6	 2.4	 9.25	 0.07	2
004880	I 530   	 4971	  8.98	 0.11	 39.9	 85.1	17.1	10.19	 0.18	1
717440	        	10675	  1.22	 0.10	  7.0	156.5	 2.3	 9.85	 0.06	1
194557	        	14071	  0.91	 0.09	  5.5	204.7	 2.3	 9.95	 0.06	2
191932	        	 5176	  1.06	 0.08	  7.0	 76.4	 2.3	 9.16	 0.06	1
717442	        	 8759	  0.72	 0.05	  8.6	129.2	 2.2	 9.45	 0.05	2
717443	        	 8567	  0.53	 0.07	  4.7	126.5	 2.2	 9.30	 0.07	2
198507	        	  502	  0.68	 0.04	 11.4	  7.4	 2.4	 6.95	 0.28	1
004878	        	 1874	  6.13	 0.08	 48.8	 28.7	 2.3	 9.07	 0.08	1
190137	151-037 	12573	  1.61	 0.09	 10.1	183.1	 2.3	10.10	 0.05	1
198351	        	 5155	  0.90	 0.07	  7.1	 76.0	 2.2	 9.09	 0.06	1
190139	151-038 	 1889	  0.97	 0.06	 12.2	 28.9	 2.3	 8.28	 0.09	1
194562	        	13635	  1.22	 0.14	  4.8	198.5	 2.3	10.05	 0.07	2
191933	        	 5157	  1.35	 0.09	  8.5	 76.1	 2.3	 9.27	 0.06	1
196044	        	13895	  1.51	 0.12	  7.3	202.5	 2.4	10.16	 0.06	1
198811	        	 3413	  0.37	 0.04	  6.5	 50.2	 2.3	 8.34	 0.08	1
193939	        	 3600	  0.40	 0.05	  4.8	 54.2	 2.2	 8.44	 0.08	2
717449	        	 9148	  1.07	 0.11	  5.4	134.7	 2.1	 9.66	 0.06	2
191128	091-036 	 8967	  1.91	 0.09	 11.7	132.3	 2.2	 9.90	 0.05	1
194565	        	11019	  0.76	 0.08	  5.2	161.0	 2.3	 9.67	 0.06	2
717451	        	 4127	  0.84	 0.07	  6.2	 61.3	 2.2	 8.87	 0.06	2
194566	        	10499	  1.51	 0.08	 10.5	153.7	 2.2	 9.92	 0.05	1
191482	        	 9245	  0.89	 0.07	  6.9	136.5	 2.3	 9.59	 0.06	1
192311	        	 2731	  0.56	 0.05	  6.5	 41.9	 2.2	 8.37	 0.07	2
192691	        	13589	  0.75	 0.09	  4.6	198.6	 2.2	 9.84	 0.07	2
717454	        	 9788	  0.66	 0.07	  4.8	143.9	 2.3	 9.51	 0.06	2
198661	        	 4171	  1.02	 0.07	  8.2	 61.9	 2.3	 8.96	 0.06	1
194569	        	 4279	  2.09	 0.06	 22.0	 62.5	 2.4	 9.28	 0.06	1
192312	        	 9089	  1.10	 0.10	  6.0	134.2	 2.1	 9.67	 0.06	2
198564	        	 7320	  0.86	 0.07	  7.6	108.2	 2.3	 9.38	 0.06	1
