#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m0717cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m0717cla:
#Name: J/A+A/607/A30/m0717cla
#Title: Photometric catalogue (magnitudes) of MACSJ-0717 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
     793	   793	109.374657	+37.738544	-	29.696500	 	29.593300	 	29.028700	 2.89711e+01	 	28.294800	 	28.178300	 	28.054100	-	24.556276	-	29.385685	-	29.087259	 1.086000	 9.45200e-01	 4.14700e-01	 2.73300e-01	 2.40900e-01	 1.74900e-01	 1.61300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     794	   794	109.391838	+37.738281	-	28.866600	 	27.897200	 	26.871500	 2.63397e+01	 	25.935700	 	25.828200	 	25.647200	 	24.999495	 	25.301722	-	28.436716	 1.086000	 3.88700e-01	 1.12000e-01	 4.37800e-02	 4.01200e-02	 3.64000e-02	 3.71000e-02	 3.37264500e-01	 4.75926000e-01	 1.085700000
     795	   795	109.379501	+37.738194	 	26.421100	 	26.272700	 	26.086600	 2.53092e+01	 	24.937400	 	24.930100	 	24.835100	 	24.569162	 	24.468483	 	23.996429	 0.105900	 8.72200e-02	 5.27000e-02	 1.79000e-02	 1.80000e-02	 1.67800e-02	 1.83000e-02	 2.10258900e-01	 1.11477700e-01	 0.093682010
     796	   796	109.378563	+37.738403	 	27.390000	 	27.171400	 	26.942700	 2.65702e+01	 	26.427900	 	26.334100	 	26.320600	-	24.248655	 	26.038176	-	28.327156	 0.224300	 1.76200e-01	 1.03200e-01	 5.02000e-02	 6.68400e-02	 5.36300e-02	 6.66000e-02	 1.08570000e+00	 9.40396100e-01	 1.085700000
     797	   797	109.391907	+37.737995	-	28.459600	-	28.596600	 	27.480800	 2.59002e+01	 	25.622700	 	25.599400	 	25.307800	-	23.930141	 	24.024759	-	27.730371	 1.086000	 1.08600e+00	 2.86700e-01	 4.36400e-02	 4.41100e-02	 4.39700e-02	 3.97000e-02	 1.08570000e+00	 3.00027700e-01	 1.085700000
     798	   798	109.383247	+37.737148	 	24.744400	 	23.217700	 	22.384100	 2.19197e+01	 	21.697200	 	21.599300	 	21.445100	 	21.242973	 	21.588364	 	21.745502	 0.055730	 1.38700e-02	 4.47500e-03	 2.15400e-03	 1.72900e-03	 2.14100e-03	 1.60000e-03	 1.30579600e-02	 1.59934800e-02	 0.017449290
     799	   799	109.391685	+37.737694	 	         	 	         	 	         	            	 	         	 	         	-	26.959700	 	25.594831	 	23.221924	 	23.430271	         	            	            	            	            	            	 1.08600e+00	 1.04671100e+00	 2.61012900e-01	 0.337393700
     800	   800	109.395973	+37.738655	-	29.596400	-	29.733300	 	28.508200	 2.81511e+01	 	28.109100	 	28.255900	 	27.819700	-	24.434111	-	28.988377	-	28.870857	 1.086000	 1.08600e+00	 2.60200e-01	 1.20100e-01	 1.89600e-01	 1.77000e-01	 1.28400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     801	   801	109.401146	+37.738415	-	28.598400	 	28.377900	 	27.223800	 2.69983e+01	 	27.120500	 	27.304100	 	25.946500	 	25.581026	-	28.255829	-	28.244387	 1.086000	 7.80100e-01	 1.99800e-01	 1.09000e-01	 1.56300e-01	 1.95300e-01	 6.23000e-02	 8.46820000e-01	 1.08570000e+00	 1.085700000
     802	   802	109.408638	+37.738678	 	28.730400	 	28.376600	 	27.837500	 2.74585e+01	 	27.375500	 	27.189700	 	26.937800	-	23.868380	 	24.442953	 	24.253984	 0.713300	 4.54400e-01	 2.03300e-01	 9.94400e-02	 1.09900e-01	 1.05000e-01	 7.72000e-02	 1.08570000e+00	 4.67818300e-01	 0.331212300
     803	   803	109.397362	+37.738678	-	27.766300	 	27.653100	 	27.168900	 2.66055e+01	 	26.798600	 	26.235100	 	25.901300	-	24.332193	 	25.542107	-	28.665783	 1.086000	 8.64100e-01	 4.02800e-01	 1.57100e-01	 2.35100e-01	 1.48900e-01	 6.68000e-02	 1.08570000e+00	 4.24927600e-01	 1.085700000
     804	   804	109.387482	+37.738693	-	28.916700	-	29.001700	 	28.957400	 2.82224e+01	 	28.572700	 	27.771800	 	27.626200	-	24.438652	-	28.846600	 	25.979588	 1.086000	 1.08600e+00	 7.93100e-01	 2.11900e-01	 4.39700e-01	 1.85800e-01	 1.65100e-01	 1.08570000e+00	 1.08570000e+00	 0.786156200
     805	   805	109.365013	+37.738651	 	28.665300	 	26.473000	 	25.462300	 2.48385e+01	 	 1.895300	 	24.392300	 	24.182700	 	24.550201	 	24.477371	-	29.032064	 0.788700	 1.06500e-01	 2.97200e-02	 7.49300e-02	 1.08600e+00	 7.21500e-02	 6.09000e-02	 1.98019300e-01	 1.16283100e-01	 1.085700000
     806	   806	109.385674	+37.738689	-	29.540600	 	29.057800	 	28.196400	 2.80999e+01	 	27.917300	 	27.868800	 	27.542400	-	24.391436	-	28.641106	-	28.593546	 1.086000	 6.57000e-01	 2.20900e-01	 1.36800e-01	 1.51300e-01	 1.47800e-01	 1.25800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     807	   807	109.408058	+37.738731	-	30.073200	 	29.787300	 	29.478500	 2.89909e+01	 	28.872700	 	28.382800	 	28.261900	 	25.068590	-	27.560526	-	27.811537	 1.086000	 7.51400e-01	 4.15900e-01	 1.84300e-01	 1.83100e-01	 1.44400e-01	 1.42500e-01	 5.08571300e-01	 1.08570000e+00	 1.085700000
     808	   808	109.405182	+37.738724	-	29.607300	-	29.656700	 	28.817300	 2.88648e+01	 	29.152100	 	28.527200	 	27.649300	-	21.865831	 	22.201694	-	25.502642	 1.086000	 1.08600e+00	 3.68800e-01	 3.06100e-01	 5.20400e-01	 3.28300e-01	 1.46000e-01	 1.08570000e+00	 6.27809000e-01	 1.085700000
     809	   809	109.391205	+37.738712	 	28.014700	 	26.720600	 	26.951500	 2.68624e+01	 	26.934000	 	26.551700	 	26.408500	-	24.204374	 	24.495592	-	28.659531	 0.348900	 9.67500e-02	 8.41800e-02	 5.03800e-02	 7.38800e-02	 5.05300e-02	 5.42000e-02	 1.08570000e+00	 1.65416400e-01	 1.085700000
     810	   810	109.403976	+37.737888	 	27.186300	 	25.320600	 	24.340000	 2.40262e+01	 	23.946000	 	23.870300	 	23.670900	 	22.887217	 	23.021257	 	22.816633	 0.303500	 5.10100e-02	 1.46600e-02	 7.67000e-03	 9.82700e-03	 9.22500e-03	 8.30000e-03	 1.74600900e-01	 2.06545300e-01	 0.137500100
     811	   811	109.402481	+37.738754	-	29.638000	 	29.105900	 	28.071400	 2.81021e+01	 	27.974600	 	27.750700	 	27.161100	 	25.515018	 	25.266270	 	24.366253	 1.086000	 5.92800e-01	 1.67700e-01	 1.18800e-01	 1.36000e-01	 1.18200e-01	 8.37000e-02	 8.58011100e-01	 9.72284300e-01	 0.371595600
     812	   812	109.404793	+37.738384	-	28.869400	 	27.587200	 	26.786200	 2.64798e+01	 	26.215000	 	25.997500	 	25.600600	-	22.251041	 	22.814325	 	23.207214	 1.086000	 3.11600e-01	 1.08900e-01	 6.24400e-02	 7.00800e-02	 5.71600e-02	 5.04000e-02	 1.08570000e+00	 6.79422400e-01	 0.633234400
     813	   813	109.418655	+37.738789	-	29.884200	-	30.018700	 	29.571000	 2.81989e+01	 	28.278300	 	27.948300	 	28.203900	-	24.517601	-	29.414669	 	25.890171	 1.086000	 1.08600e+00	 5.39800e-01	 1.02600e-01	 1.89100e-01	 1.08900e-01	 1.82500e-01	 1.08570000e+00	 1.08570000e+00	 0.525383200
     814	   814	109.406296	+37.738800	-	30.398300	 	29.842600	 	29.389800	 2.86411e+01	 	29.009300	 	28.217900	 	28.366600	 	23.600027	 	22.954130	-	26.144663	 1.086000	 6.05100e-01	 2.89400e-01	 1.08200e-01	 2.22700e-01	 1.03700e-01	 2.34500e-01	 5.34020000e-01	 6.57926500e-01	 1.085700000
     815	   815	109.370392	+37.738724	-	29.464700	 	27.109500	 	26.261500	 2.65135e+01	 	26.552800	 	26.622500	 	26.605100	 	25.851372	 	25.321230	-	28.708378	 1.086000	 1.24800e-01	 4.10500e-02	 3.78000e-02	 6.58100e-02	 5.54600e-02	 7.88000e-02	 5.69783800e-01	 4.34176400e-01	 1.085700000
     816	   816	109.392349	+37.738079	 	27.246000	 	26.854100	 	25.691000	 2.42323e+01	 	24.093200	 	23.929800	 	23.770100	-	23.584314	 	22.794350	-	26.606888	 0.571200	 3.44300e-01	 8.70400e-02	 1.49600e-02	 1.78800e-02	 1.51200e-02	 1.58000e-02	 1.08570000e+00	 3.58920400e-01	 1.085700000
     817	   817	109.404877	+37.738811	 	27.865600	-	29.388400	 	28.002600	 2.73014e+01	 	27.609000	 	27.460200	 	27.083100	 	23.769522	-	24.596491	-	25.070860	 0.282300	 1.08600e+00	 2.20800e-01	 9.56500e-02	 1.71300e-01	 1.63400e-01	 1.26900e-01	 1.02360900e+00	 1.08570000e+00	 1.085700000
     818	   818	109.409363	+37.738308	 	28.006300	 	25.981900	 	24.955800	 2.46070e+01	 	24.489300	 	24.436600	 	24.283900	 	24.151833	 	24.402771	 	23.481878	 0.559000	 7.92700e-02	 2.22700e-02	 1.10600e-02	 1.41800e-02	 1.27400e-02	 1.32000e-02	 2.61619600e-01	 2.24620600e-01	 0.101061200
     819	   819	109.404556	+37.738880	 	28.083600	-	29.680500	 	28.272400	 2.81206e+01	 	27.687100	 	27.800300	 	27.270800	 	23.827305	-	24.316595	-	24.810183	 0.268600	 1.08600e+00	 2.18300e-01	 1.56700e-01	 1.81600e-01	 1.72600e-01	 1.17300e-01	 9.74011100e-01	 1.08570000e+00	 1.085700000
     820	   820	109.421089	+37.738773	 	27.901100	 	27.443900	 	26.499500	 2.64906e+01	 	26.219300	 	26.151800	 	25.975500	-	24.323483	 	25.635082	-	28.424530	 0.467800	 2.79200e-01	 8.85900e-02	 5.75100e-02	 7.08000e-02	 5.68900e-02	 7.04000e-02	 1.08570000e+00	 5.24296200e-01	 1.085700000
     821	   821	109.407295	+37.739754	 	23.151500	 	21.572100	 	20.764000	 2.01154e+01	 	19.977900	 	19.804600	 	19.524100	 	17.839054	 	18.472012	 	18.921345	 0.038240	 8.41100e-03	 2.83400e-03	 1.12100e-03	 1.42500e-03	 1.17700e-03	 9.00000e-04	 8.46330900e-03	 1.18912900e-02	 0.013868930
     822	   822	109.411057	+37.739544	 	21.774900	 	20.827600	 	20.468300	 2.02445e+01	 	20.126400	 	20.081900	 	20.035800	 	19.719709	 	20.513056	 	20.279383	 0.008910	 3.61100e-03	 1.64500e-03	 8.90700e-04	 1.23900e-03	 1.03100e-03	 1.10000e-03	 9.97275300e-03	 8.29301600e-03	 0.007376359
     823	   823	109.382675	+37.739540	 	24.788700	 	22.097200	 	20.773700	 2.01119e+01	 	19.821200	 	19.661100	 	19.490200	 	19.212639	 	19.557709	 	19.752913	 0.095750	 8.31300e-03	 1.71900e-03	 6.20400e-04	 6.25200e-04	 5.45700e-04	 4.00000e-04	 2.89103300e-03	 9.75186800e-03	 0.008798014
     824	   824	109.409744	+37.737278	 	24.384300	 	23.410600	 	23.174000	 2.29950e+01	 	22.926300	 	22.903200	 	22.723200	 	22.511797	 	23.290894	 	24.111132	 0.040390	 1.53400e-02	 8.35800e-03	 4.79000e-03	 5.59900e-03	 5.93100e-03	 5.60000e-03	 8.49256600e-02	 9.53622600e-02	 0.221226900
     825	   825	109.413216	+37.738888	 	26.465900	 	26.438300	 	26.629400	 2.65964e+01	 	26.401300	 	26.235600	 	26.115700	 	26.245338	-	27.265736	-	27.319792	 0.071500	 6.12600e-02	 4.72000e-02	 3.10000e-02	 3.63200e-02	 2.97500e-02	 2.29000e-02	 1.06024000e+00	 1.08570000e+00	 1.085700000
     826	   826	109.371132	+37.738796	-	29.499500	 	28.868800	 	28.802000	 2.81962e+01	 	27.668800	 	27.728100	 	27.416400	-	24.441145	-	28.556202	-	28.538849	 1.086000	 5.88200e-01	 4.06700e-01	 1.64400e-01	 1.68400e-01	 1.42500e-01	 2.02800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     827	   827	109.415535	+37.737560	 	25.353600	 	25.260700	 	25.174400	 2.44018e+01	 	24.124300	 	24.108700	 	24.001700	 	23.984257	 	24.148830	 	23.366980	 0.065650	 5.31700e-02	 3.49300e-02	 1.17700e-02	 1.19100e-02	 1.21000e-02	 1.31000e-02	 1.73639800e-01	 8.79904200e-02	 0.059278390
     828	   828	109.387695	+37.738892	 	27.592600	 	26.842200	 	26.414500	 2.65344e+01	 	26.518600	 	26.376000	 	26.311700	 	25.146025	 	26.428087	 	25.263676	 0.320300	 1.51300e-01	 7.38300e-02	 4.03600e-02	 5.44300e-02	 4.63300e-02	 6.59000e-02	 3.25595500e-01	 9.44913700e-01	 0.386375200
     829	   829	109.367004	+37.738552	 	27.152000	 	25.556200	 	24.671500	 2.41892e+01	 	23.927200	 	24.014400	 	23.828600	 	23.773058	 	24.050177	 	24.632021	 0.200400	 4.67900e-02	 1.44600e-02	 2.95900e-02	 3.02300e-02	 3.02000e-02	 3.93000e-02	 9.34582100e-02	 1.12807400e-01	 0.189937200
     830	   830	109.397758	+37.738464	-	27.796900	-	27.934100	 	26.826700	 2.61402e+01	 	25.948200	 	25.686100	 	24.989600	-	23.942268	-	28.714060	-	28.582754	 1.086000	 1.08600e+00	 2.88400e-01	 9.89000e-02	 1.04900e-01	 8.70000e-02	 4.51000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
     831	   831	109.404251	+37.738968	 	28.003900	 	29.406200	 	27.986400	 2.78963e+01	 	28.018000	 	27.574200	 	27.275900	 	23.189543	 	21.226149	 	21.680866	 0.228700	 7.61800e-01	 1.51000e-01	 1.13100e-01	 2.18600e-01	 1.24500e-01	 1.10200e-01	 4.73456300e-01	 3.22052500e-01	 0.326773100
     832	   832	109.384834	+37.737286	 	25.797900	 	23.552700	 	22.358000	 2.17983e+01	 	21.537900	 	21.436200	 	21.264700	 	21.055386	 	21.399691	 	21.567526	 0.134500	 1.71000e-02	 4.02700e-03	 1.71500e-03	 1.49200e-03	 1.62400e-03	 1.20000e-03	 1.06551600e-02	 1.47464100e-02	 0.015810150
     833	   833	109.399033	+37.739002	-	29.681700	-	29.829200	 	29.505000	 2.87590e+01	 	28.534900	 	28.100500	 	28.116600	-	24.073410	-	27.480955	-	27.542891	 1.086000	 1.08600e+00	 5.93900e-01	 2.03600e-01	 2.82400e-01	 1.46600e-01	 2.23200e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     834	   834	109.399910	+37.738991	-	29.926500	-	30.062400	 	29.205000	 2.89926e+01	 	29.803200	 	28.646700	 	28.492100	-	24.268869	 	25.887989	-	28.685728	 1.086000	 1.08600e+00	 3.61900e-01	 1.97800e-01	 6.73100e-01	 1.94300e-01	 2.45200e-01	 1.08570000e+00	 6.29967200e-01	 1.085700000
     835	   835	109.400597	+37.738472	 	28.493000	 	27.462400	 	26.252300	 2.56813e+01	 	25.581400	 	25.544500	 	25.066400	 	24.930147	 	24.866547	 	24.619251	 0.949600	 3.25500e-01	 7.86500e-02	 3.09400e-02	 4.14500e-02	 3.67600e-02	 2.86000e-02	 4.98497200e-01	 4.52877000e-01	 0.372546900
     836	   836	109.373009	+37.739006	-	29.928500	-	29.984500	 	28.392000	 2.81085e+01	 	28.125300	 	28.096800	 	27.860100	-	24.544498	-	29.407513	-	29.153408	 1.086000	 1.08600e+00	 1.87000e-01	 1.01300e-01	 1.49300e-01	 1.34100e-01	 1.46100e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     837	   837	109.408630	+37.738453	 	27.076000	 	26.774700	 	26.687800	 2.57410e+01	 	25.566500	 	25.545100	 	25.220500	 	24.982206	-	27.443357	 	24.256201	 0.208100	 1.40700e-01	 9.39500e-02	 2.68200e-02	 3.54700e-02	 3.03400e-02	 2.58000e-02	 6.07603300e-01	 1.08570000e+00	 0.406993100
     838	   838	109.376869	+37.738884	-	29.572100	 	28.241600	 	27.573900	 2.71597e+01	 	26.838800	 	26.701700	 	26.706600	-	24.433823	 	26.367632	 	25.842327	 1.086000	 3.09300e-01	 1.23200e-01	 5.77600e-02	 6.13300e-02	 5.05800e-02	 7.08000e-02	 1.08570000e+00	 5.67998700e-01	 0.456946000
     839	   839	109.402016	+37.738792	-	29.139900	 	28.144800	 	27.282600	 2.74705e+01	 	27.675300	 	27.549100	 	26.931100	 	25.714869	-	27.976913	 	25.434494	 1.086000	 3.89500e-01	 1.28700e-01	 1.05900e-01	 1.81300e-01	 1.55200e-01	 9.61000e-02	 1.00994500e+00	 1.08570000e+00	 0.812870800
     840	   840	109.371658	+37.738075	 	25.087100	 	24.524600	 	24.052800	 2.36506e+01	 	23.477800	 	23.389800	 	23.321200	 	23.321764	 	24.905970	 	24.985413	 0.048230	 2.82800e-02	 1.26600e-02	 6.08200e-03	 7.11500e-03	 6.39400e-03	 6.00000e-03	 7.72614300e-02	 7.93407100e-01	 0.637557600
     841	   841	109.399010	+37.739082	-	30.003100	 	29.389400	 	28.721900	 2.84951e+01	 	28.457000	 	28.359200	 	28.381700	-	24.099754	-	27.376263	-	27.456417	 1.086000	 5.41500e-01	 2.14800e-01	 1.18800e-01	 2.06800e-01	 1.39100e-01	 2.02700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     842	   842	109.404442	+37.738724	 	27.068200	 	27.489200	 	25.766700	 2.52084e+01	 	25.129900	 	25.080000	 	24.811800	 	23.259892	 	21.140669	 	21.544641	 0.201500	 2.77900e-01	 4.14700e-02	 1.94600e-02	 2.54600e-02	 2.52000e-02	 2.37000e-02	 6.24650300e-01	 2.91650300e-01	 0.278174000
     843	   843	109.406975	+37.738358	-	28.610500	 	27.791900	 	26.489600	 2.59117e+01	 	25.878300	 	25.716800	 	24.973700	 	23.674253	 	22.662857	 	23.494783	 1.086000	 4.59200e-01	 1.02300e-01	 4.22000e-02	 5.69000e-02	 4.85700e-02	 3.01000e-02	 4.66609800e-01	 2.10990400e-01	 0.351483200
     844	   844	109.393730	+37.738800	 	         	 	         	 	         	            	 	         	 	         	-	26.931200	 	24.841122	 	23.421009	-	26.925367	         	            	            	            	            	            	 1.08600e+00	 5.43762600e-01	 3.26067700e-01	 1.085700000
     845	   845	109.394424	+37.740917	 	25.831400	 	23.698200	 	22.565400	 2.19942e+01	 	21.785300	 	21.667400	 	21.487200	 	21.201664	 	21.521988	 	21.707340	 0.194000	 2.47200e-02	 6.21800e-03	 2.37100e-03	 1.89400e-03	 2.34200e-03	 1.90000e-03	 1.52663500e-02	 1.73080700e-02	 0.020008040
     846	   846	109.371246	+37.737865	 	24.128500	 	23.515000	 	22.472700	 2.17775e+01	 	21.442000	 	21.336800	 	21.220500	 	20.798018	 	20.550785	 	20.680866	 0.034080	 1.90000e-02	 5.15500e-03	 2.10000e-03	 2.74400e-03	 1.86400e-03	 1.50000e-03	 8.92840100e-03	 1.66139500e-02	 0.013728550
     847	   847	109.417267	+37.737396	 	27.055100	 	24.591500	 	23.368000	 2.28239e+01	 	22.544700	 	22.452800	 	22.293600	 	22.081776	 	22.379660	 	22.632940	 0.409000	 3.93600e-02	 9.03200e-03	 3.73800e-03	 3.75900e-03	 3.58100e-03	 2.70000e-03	 2.45877400e-02	 2.40677700e-02	 0.035189180
     848	   848	109.410629	+37.737427	 	25.392200	 	24.512900	 	24.432600	 2.43933e+01	 	24.297300	 	24.047000	 	23.613600	 	23.625971	 	23.692293	 	24.034149	 0.077510	 3.15500e-02	 2.03800e-02	 1.33200e-02	 1.80700e-02	 1.30100e-02	 1.02000e-02	 1.78480200e-01	 1.08023500e-01	 0.167049600
     849	   849	109.416817	+37.738644	-	28.761500	 	27.377400	 	26.736800	 2.63547e+01	 	26.130300	 	25.981400	 	26.113700	-	24.041269	-	28.688002	 	24.672281	 1.086000	 2.75100e-01	 1.10300e-01	 5.28700e-02	 5.46600e-02	 5.06200e-02	 7.50000e-02	 1.08570000e+00	 1.08570000e+00	 0.251240000
     850	   850	109.419334	+37.739124	-	29.694000	 	29.320800	 	28.792700	 2.86511e+01	 	28.610600	 	28.512100	 	28.215300	-	24.563963	 	26.177189	-	29.044207	 1.086000	 6.87300e-01	 3.16500e-01	 1.89100e-01	 1.89100e-01	 2.20700e-01	 2.70000e-01	 1.08570000e+00	 4.31368100e-01	 1.085700000
     851	   851	109.367661	+37.739079	 	27.422100	 	26.446800	 	25.713700	 2.49548e+01	 	24.774900	 	24.688200	 	24.600400	 	25.731987	 	25.509407	 	25.864939	 0.371500	 1.50100e-01	 5.43600e-02	 8.73100e-02	 1.36100e-01	 8.18700e-02	 1.08900e-01	 5.24640300e-01	 5.56746700e-01	 0.701088400
     852	   852	109.404427	+37.739635	 	24.187800	 	23.821100	 	24.521100	 2.45042e+01	 	24.657400	 	24.821100	 	23.880800	 	19.090752	 	19.687601	 	19.805092	 0.014490	 1.09700e-02	 1.31800e-02	 1.18100e-02	 1.90400e-02	 2.41700e-02	 4.34000e-02	 1.12272900e-01	 2.73577500e-01	 0.251907800
     853	   853	109.416870	+37.737988	 	23.527900	 	22.568700	 	21.916000	 2.15937e+01	 	21.410000	 	21.375800	 	21.273900	 	21.149218	 	21.808744	 	21.695875	 0.019550	 7.91100e-03	 2.72500e-03	 1.33300e-03	 1.31800e-03	 1.46900e-03	 1.00000e-03	 1.05498000e-02	 1.80552700e-02	 0.018614250
     854	   854	109.372543	+37.738335	 	24.494500	 	23.576900	 	23.182300	 2.29699e+01	 	22.894600	 	22.901900	 	22.822800	 	23.180920	 	24.385128	 	24.620224	 0.023310	 1.08800e-02	 4.50000e-03	 2.47800e-03	 3.22800e-03	 3.09600e-03	 2.80000e-03	 5.43976800e-02	 1.82468100e-01	 0.244933600
     855	   855	109.368011	+37.738815	 	26.055700	 	25.709400	 	25.557100	 2.44787e+01	 	24.142300	 	24.107200	 	23.950100	 	24.744755	 	23.682203	 	24.530937	 0.096580	 6.99500e-02	 4.15100e-02	 4.93700e-02	 5.32300e-02	 4.29900e-02	 5.96000e-02	 2.23102500e-01	 1.55943000e-01	 0.235351100
     856	   856	109.401329	+37.737797	 	28.198300	 	25.093400	 	24.064900	 2.35226e+01	 	23.354600	 	23.264200	 	22.941700	 	22.365391	 	23.163372	 	23.041794	 1.071000	 5.57000e-02	 1.55600e-02	 6.34500e-03	 7.30000e-03	 6.77300e-03	 4.90000e-03	 6.26890700e-02	 9.59917100e-02	 0.085458750
     857	   857	109.388885	+37.739147	-	29.178700	 	29.031900	 	28.945500	 2.82820e+01	 	28.214000	 	27.535200	 	27.647800	-	24.389133	-	27.510900	 	25.462772	 1.086000	 8.64400e-01	 5.91500e-01	 2.10100e-01	 2.95800e-01	 1.41400e-01	 2.27900e-01	 1.08570000e+00	 1.08570000e+00	 1.067037000
