#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:27 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:27	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m1149cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m1149cla:
#Name: J/A+A/607/A30/m1149cla
#Title: Photometric catalogue (magnitudes) of MACSJ-1149 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
     265	   265	177.406708	+22.378695	 	28.622300	 	27.340700	 	26.147800	 2.57202e+01	 	25.445700	 	         	 	24.914300	 	24.895576	 	25.025297	 	25.742023	 0.726900	 1.50400e-01	 4.31200e-02	 1.75600e-01	 6.30000e-02	            	 6.99000e-02	 3.18699200e-01	 1.61155800e-01	 0.307675000
     266	   266	177.398178	+22.378839	-	29.804500	 	29.191700	 	28.007100	 2.78195e+01	 	27.829800	 	         	 	27.122800	-	24.268860	-	29.239750	-	29.353241	 1.086000	 4.08600e-01	 1.19200e-01	 5.93200e-01	 2.05700e-01	            	 1.74200e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     267	   267	177.414703	+22.378529	 	28.602000	 	26.344900	 	24.958100	 2.45259e+01	 	24.253900	 	         	 	23.871500	 	23.765762	 	23.583233	 	23.860580	 0.838700	 7.24100e-02	 1.78900e-02	 7.08400e-02	 3.17600e-02	            	 3.72000e-02	 1.28548400e-01	 4.72024600e-02	 0.054916380
     268	   268	177.419449	+22.378597	 	24.969500	 	24.350000	 	23.316100	 2.29831e+01	 	22.622800	 	         	 	22.586100	 	22.328487	 	22.344110	 	22.869083	 0.037190	 1.44300e-02	 4.77900e-03	 2.56800e-02	 2.22100e-02	            	 2.31000e-02	 3.80889800e-02	 1.48645200e-01	 0.139770500
     269	   269	177.410202	+22.378941	-	29.639500	 	28.538300	 	27.418000	 2.70218e+01	 	26.744000	 	         	 	26.399900	-	24.197302	-	28.020319	-	28.161385	 1.086000	 2.68700e-01	 8.30100e-02	 3.52700e-01	 1.24600e-01	            	 1.72800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     270	   270	177.383469	+22.378792	 	26.771500	 	26.015600	 	25.812200	 2.58643e+01	 	25.770400	 	         	 	25.060100	 	25.735821	 	25.187468	 	25.254921	 0.140500	 4.79600e-02	 3.27800e-02	 2.06400e-01	 7.09100e-02	            	 6.84000e-02	 7.00544800e-01	 1.88416500e-01	 0.177245000
     271	   271	177.375153	+22.378857	 	         	 	         	 	         	 2.41259e+01	 	23.876200	 	         	 	23.160600	 	24.213259	 	23.815561	 	24.161261	         	            	            	 2.89600e-01	 1.62900e-01	            	 2.24400e-01	 1.74277700e-01	 5.49537500e-02	 0.066819060
     272	   272	177.413254	+22.379023	-	29.408000	 	27.846600	 	26.787500	 2.64119e+01	 	26.308200	 	         	 	25.914000	 	26.002016	 	25.803848	 	25.241144	 1.086000	 1.75000e-01	 5.77400e-02	 2.45900e-01	 1.27800e-01	            	 1.60500e-01	 8.20688700e-01	 4.40117800e-01	 0.219443200
     273	   273	177.377258	+22.378733	 	         	 	         	 	         	 2.34794e+01	 	23.452200	 	         	 	23.273300	 	23.129894	 	22.746048	 	22.259689	         	            	            	 6.13400e-02	 2.02100e-02	            	 3.16000e-02	 7.84529000e-02	 2.41713200e-01	 0.078963080
     274	   274	177.396484	+22.379030	-	29.296400	-	29.770900	 	27.590600	 2.75088e+01	 	27.094800	 	         	 	26.885800	-	24.254398	-	28.677437	 	26.343065	 1.086000	 1.08600e+00	 1.30400e-01	 7.20200e-01	 1.60000e-01	            	 2.40900e-01	 1.08570000e+00	 1.08570000e+00	 0.770437800
     275	   275	177.390335	+22.380766	 	24.760700	 	22.995800	 	21.707800	 2.11076e+01	 	20.800400	 	20.603000	 	20.433400	 	20.013002	 	20.227797	 	20.645216	 0.112900	 1.53000e-02	 4.08300e-03	 1.85200e-03	 1.39400e-03	 2.04300e-03	 7.00000e-04	 5.50992600e-03	 1.05858200e-02	 0.008514505
     276	   276	177.404709	+22.378746	 	24.621600	 	24.512700	 	23.748800	 2.35025e+01	 	23.455700	 	         	 	23.325700	 	23.287434	 	23.072540	 	23.484964	 0.034230	 1.97000e-02	 8.15700e-03	 3.71700e-02	 1.22200e-02	            	 1.98000e-02	 9.84614900e-02	 2.77553200e-02	 0.036733840
     277	   277	177.393600	+22.379049	 	28.437900	 	28.239200	 	28.512100	-2.82680e+01	 	28.707500	 	         	 	27.542100	-	24.291899	 	25.870035	 	25.535801	 0.407300	 2.15100e-01	 2.31000e-01	 1.08600e+00	 4.72500e-01	            	 2.95300e-01	 1.08570000e+00	 3.85691000e-01	 0.257055500
     278	   278	177.414520	+22.379045	-	29.530200	 	28.634000	 	27.351000	 2.70963e+01	 	26.694400	 	         	 	26.182900	-	24.263266	 	24.366686	 	24.813122	 1.086000	 3.19500e-01	 8.61900e-02	 4.10100e-01	 1.61300e-01	            	 1.69800e-01	 1.08570000e+00	 8.43397900e-02	 0.121676300
     279	   279	177.402573	+22.379086	 	28.511400	 	27.900000	 	28.177100	 2.73569e+01	 	27.000200	 	         	 	26.481300	 	26.105644	-	27.632616	-	28.332815	 0.778100	 2.92600e-01	 3.16400e-01	 9.06400e-01	 2.23200e-01	            	 1.95800e-01	 8.27796500e-01	 1.08570000e+00	 1.085700000
     280	   280	177.410294	+22.378998	 	28.341900	 	27.269400	 	26.063500	 2.58268e+01	 	25.577800	 	         	 	25.284800	 	25.224401	-	27.986259	 	25.765234	 0.512700	 1.28700e-01	 3.66900e-02	 1.75800e-01	 6.57000e-02	            	 1.12100e-01	 5.10781000e-01	 1.08570000e+00	 1.034727000
     281	   281	177.389099	+22.379107	 	28.183600	 	27.961500	 	28.085300	 2.69747e+01	 	27.980600	 	         	 	27.354800	-	24.213249	-	29.342073	-	29.442402	 0.459200	 2.40200e-01	 2.24200e-01	 3.37400e-01	 2.45400e-01	            	 1.79000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     282	   282	177.380264	+22.379095	 	27.968000	 	27.105700	 	26.790900	 2.67766e+01	 	26.829600	 	         	 	26.477500	-	24.312460	-	29.417519	-	29.568790	 0.237400	 7.60800e-02	 4.56900e-02	 2.81200e-01	 1.13000e-01	            	 1.28800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     283	   283	177.394348	+22.378653	 	25.234200	 	24.317200	 	23.994600	 2.38203e+01	 	23.738500	 	         	 	23.248800	 	23.405005	 	23.168129	 	23.246170	 0.056360	 1.66900e-02	 9.88000e-03	 4.71200e-02	 1.27000e-02	            	 1.32000e-02	 1.08222500e-01	 8.62872500e-02	 0.054764480
     284	   284	177.373672	+22.379114	 	         	 	         	 	         	 2.29477e+01	 	 1.566000	 	         	 	22.064900	 	24.284761	-	26.593193	 	22.941837	         	            	            	 3.65800e-01	 1.08600e+00	            	 6.38700e-01	 2.06088000e-01	 1.08570000e+00	 0.293683400
     285	   285	177.373703	+22.379227	 	         	 	         	 	         	 2.25332e+01	 	22.125100	 	         	-	22.004600	 	24.406967	 	22.383003	 	22.053007	         	            	            	 2.94300e-01	 1.48500e-01	            	 1.08600e+00	 2.44788000e-01	 1.50192200e-01	 0.102476500
     286	   286	177.388565	+22.379276	-	29.449000	 	28.124200	 	27.090900	 2.65931e+01	 	26.767200	 	         	 	26.318000	 	25.717630	-	29.295383	-	29.411484	 1.086000	 2.20000e-01	 7.14400e-02	 2.44900e-01	 8.20400e-02	            	 1.07300e-01	 6.54413100e-01	 1.08570000e+00	 1.085700000
     287	   287	177.417023	+22.379324	 	27.232300	 	27.205200	 	26.655800	 2.63536e+01	 	26.311100	 	         	 	25.820800	 	25.738949	-	29.590097	 	24.529554	 0.134200	 8.37100e-02	 4.26400e-02	 2.23300e-01	 1.75800e-01	            	 1.71600e-01	 6.30949500e-01	 1.08570000e+00	 0.087993240
     288	   288	177.402023	+22.379230	 	27.046100	 	26.883200	 	26.933900	 2.73350e+01	 	26.766000	 	         	 	26.076400	 	25.128653	-	27.498390	-	28.157986	 0.163700	 9.05800e-02	 7.83700e-02	 6.56600e-01	 1.36800e-01	            	 1.71200e-01	 4.15852100e-01	 1.08570000e+00	 1.085700000
     289	   289	177.399338	+22.379358	 	29.434500	 	29.288400	 	28.874200	 2.80129e+01	 	28.325700	 	         	 	27.723200	-	24.306997	-	28.750484	-	29.296011	 0.632500	 3.57000e-01	 2.05100e-01	 5.50400e-01	 2.72300e-01	            	 2.35800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     290	   290	177.395645	+22.379366	 	29.424400	 	28.649500	 	28.807900	 2.82349e+01	 	28.503900	 	         	 	27.509600	-	24.275860	 	26.295273	-	29.377535	 0.827800	 2.70300e-01	 2.60500e-01	 9.14300e-01	 3.45000e-01	            	 1.97300e-01	 1.08570000e+00	 6.21799300e-01	 1.085700000
     291	   291	177.419678	+22.379107	 	25.549200	 	23.985600	 	22.554500	 2.19062e+01	 	21.505500	 	         	 	21.101100	 	20.736538	 	19.738585	 	20.126930	 0.057580	 1.11300e-02	 2.77500e-03	 9.82600e-03	 5.62400e-03	            	 2.90000e-03	 8.13634500e-03	 1.48987800e-02	 0.013739840
     292	   292	177.418976	+22.379412	 	29.170000	 	28.466400	 	27.166400	 2.65273e+01	 	26.969100	 	         	 	25.899100	 	25.963915	 	24.204241	 	23.530731	 0.842000	 2.95100e-01	 7.82200e-02	 3.07200e-01	 3.91600e-01	            	 2.23000e-01	 6.78191000e-01	 4.95447000e-01	 0.184126700
     293	   293	177.393341	+22.379427	-	29.204400	 	28.511100	 	27.470800	 2.71256e+01	 	27.031600	 	         	 	26.360800	 	26.095432	 	25.582468	 	25.814545	 1.086000	 3.79900e-01	 1.27600e-01	 5.31600e-01	 1.41500e-01	            	 1.64300e-01	 9.66407900e-01	 3.12268500e-01	 0.358167900
     294	   294	177.397461	+22.379494	 	28.279500	 	28.296400	 	27.294000	 2.73171e+01	 	27.207600	 	         	 	27.024300	-	24.303675	-	29.476173	 	26.981140	 0.421200	 2.74800e-01	 9.46200e-02	 5.62000e-01	 1.65000e-01	            	 2.79800e-01	 1.08570000e+00	 1.08570000e+00	 0.857398200
     295	   295	177.379349	+22.379559	-	29.367100	 	28.476700	 	27.019800	 2.67176e+01	 	26.603100	 	         	 	26.040800	 	26.052019	 	25.287302	-	29.541759	 1.086000	 3.25700e-01	 7.31400e-02	 3.47800e-01	 1.37900e-01	            	 1.09300e-01	 9.36406400e-01	 2.09936400e-01	 1.085700000
     296	   296	177.400177	+22.379227	 	25.938300	 	25.184800	 	24.593200	 2.44080e+01	 	24.378900	 	         	 	24.130900	 	23.974771	 	24.629381	 	24.469532	 0.081670	 2.75500e-02	 1.31900e-02	 6.50600e-02	 2.08700e-02	            	 3.00000e-02	 1.60149600e-01	 1.08585100e-01	 0.085745300
     297	   297	177.386597	+22.379223	 	25.840700	 	25.362600	 	24.918800	 2.44824e+01	 	24.675200	 	 0.644300	 	24.603300	 	24.814100	 	25.801653	 	24.714525	 0.081530	 3.46700e-02	 1.93800e-02	 2.92900e-02	 2.14600e-02	 1.08600e+00	 2.46000e-02	 3.58591900e-01	 6.07133400e-01	 0.160563000
     298	   298	177.389725	+22.379591	 	28.477800	 	28.804300	 	27.556400	 2.67786e+01	 	27.219700	 	         	 	26.685600	 	26.163237	-	29.409487	 	26.387291	 0.545100	 4.66700e-01	 1.30200e-01	 2.83300e-01	 1.20200e-01	            	 1.35900e-01	 1.02674800e+00	 1.08570000e+00	 0.490725700
     299	   299	177.403290	+22.379423	 	25.576100	 	25.272800	 	24.116000	 2.37902e+01	 	23.725100	 	         	 	23.482900	 	23.201620	 	23.429726	 	23.719198	 0.087570	 4.32200e-02	 1.28900e-02	 5.54600e-02	 1.79700e-02	            	 3.55000e-02	 1.32849800e-01	 1.58912900e-01	 0.172603100
     300	   300	177.406250	+22.379324	 	25.439300	 	25.623100	 	25.046600	 2.46622e+01	 	24.531900	 	         	 	24.288300	 	24.240717	 	23.848322	 	24.625618	 0.056750	 4.17600e-02	 2.04700e-02	 8.48700e-02	 3.51500e-02	            	 5.47000e-02	 2.06951900e-01	 5.14472500e-02	 0.098670880
     301	   301	177.401566	+22.379452	 	28.083900	 	27.469700	 	27.071000	 2.68940e+01	 	26.682800	 	         	 	26.406900	 	26.053617	-	27.480162	-	27.957800	 0.336800	 1.26200e-01	 7.34900e-02	 3.73100e-01	 1.06000e-01	            	 1.69100e-01	 9.35910400e-01	 1.08570000e+00	 1.085700000
     302	   302	177.387177	+22.379393	 	27.104500	 	27.202300	 	26.411800	 2.60160e+01	 	26.285000	 	-0.306000	 	25.896900	-	24.052084	 	25.384752	 	26.561562	 0.299100	 2.07000e-01	 8.54100e-02	 7.77100e-02	 7.51400e-02	 1.08600e+00	 8.01000e-02	 1.08570000e+00	 2.70225800e-01	 0.670189000
     303	   303	177.383896	+22.379551	-	29.196700	 	28.948300	 	27.945700	 2.68053e+01	 	26.909200	 	         	 	25.446800	 	25.317316	 	24.913284	 	24.813046	 1.086000	 5.67400e-01	 1.97100e-01	 4.16100e-01	 1.40400e-01	            	 6.70000e-02	 5.06743400e-01	 5.65989000e-01	 0.431292600
     304	   304	177.376480	+22.379595	 	         	 	         	 	         	 2.47595e+01	 	24.958200	 	         	 	24.572900	 	24.666521	 	24.470770	 	25.156412	         	            	            	 1.79100e-01	 5.90400e-02	            	 7.47000e-02	 2.61957600e-01	 1.01525800e-01	 0.161961900
     305	   305	177.395279	+22.379526	 	27.353800	 	27.285200	 	27.056000	 2.69174e+01	 	26.496600	 	         	 	26.457200	 	25.889639	 	25.452267	 	25.592987	 0.191100	 1.14500e-01	 7.80800e-02	 4.04300e-01	 7.87900e-02	            	 1.62300e-01	 8.17566700e-01	 3.28436000e-01	 0.316558700
     306	   306	177.396057	+22.379761	-	29.853500	-	30.341300	 	29.012300	 2.71437e+01	 	27.500700	 	         	 	27.125900	-	24.301052	-	29.481976	-	29.512222	 1.086000	 1.08600e+00	 2.81200e-01	 3.02600e-01	 1.19500e-01	            	 1.51400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     307	   307	177.391174	+22.379541	 	26.056600	 	25.383900	 	25.052600	 2.48531e+01	 	24.918900	 	         	 	24.696500	 	24.978273	 	25.091486	-	29.091503	 0.076550	 2.77600e-02	 1.64900e-02	 7.73600e-02	 2.28100e-02	            	 3.26000e-02	 3.51708600e-01	 2.81583000e-01	 1.085700000
     308	   308	177.417984	+22.379814	-	29.264800	 	26.929600	 	25.826600	 2.54854e+01	 	25.245600	 	         	 	24.864400	 	25.331562	 	24.573130	 	24.310072	 1.086000	 8.92500e-02	 2.81500e-02	 1.36800e-01	 8.93700e-02	            	 1.18500e-01	 4.50836900e-01	 1.82557500e-01	 0.115540700
     309	   309	177.415253	+22.379379	 	24.774600	 	24.617400	 	23.929700	 2.37837e+01	 	23.580000	 	         	 	23.441600	 	23.354723	 	22.885834	 	23.114330	 0.035700	 1.98700e-02	 8.83700e-03	 4.43300e-02	 2.18000e-02	            	 3.74000e-02	 1.03543700e-01	 2.24662800e-02	 0.026462960
     310	   310	177.382385	+22.379892	 	29.344200	 	28.421300	 	27.884800	 2.76363e+01	 	27.772500	 	         	 	27.378400	-	24.267477	 	26.049324	-	29.554573	 0.686900	 1.97300e-01	 1.01900e-01	 4.88300e-01	 1.94400e-01	            	 1.97200e-01	 1.08570000e+00	 4.20336800e-01	 1.085700000
     311	   311	177.388290	+22.379951	 	27.499400	 	27.230400	 	27.195400	 2.73631e+01	 	27.184200	 	26.775000	 	26.541600	-	24.041630	 	26.389246	-	29.490389	 0.271600	 1.36000e-01	 1.10300e-01	 1.19300e-01	 9.90600e-02	 1.14100e-01	 7.25000e-02	 1.08570000e+00	 6.22686600e-01	 1.085700000
     312	   312	177.408066	+22.379997	-	29.520400	 	28.693200	 	27.723500	 2.71279e+01	 	27.439900	 	         	 	26.625300	-	24.193752	 	25.716955	-	29.533760	 1.086000	 3.39000e-01	 1.19000e-01	 4.13100e-01	 2.54200e-01	            	 1.60200e-01	 1.08570000e+00	 2.77588300e-01	 1.085700000
     313	   313	177.418335	+22.379646	 	25.103100	 	24.766400	 	24.470300	 2.45118e+01	 	24.238700	 	         	 	23.689300	 	24.057177	 	23.589905	 	23.474073	 0.052720	 2.55300e-02	 1.56500e-02	 1.08300e-01	 6.88400e-02	            	 6.14000e-02	 1.82937300e-01	 1.27753900e-01	 0.084353090
     314	   314	177.417343	+22.379875	 	27.984400	 	26.978600	 	25.911800	 2.54111e+01	 	25.317500	 	         	 	24.982300	 	25.466957	 	24.649353	 	24.558361	 0.339500	 9.10500e-02	 2.98800e-02	 1.30200e-01	 9.98500e-02	            	 1.30300e-01	 5.26633900e-01	 1.02171800e-01	 0.097656490
     315	   315	177.403122	+22.380037	 	27.736700	 	27.814600	 	27.168800	 2.67442e+01	 	26.608800	 	         	 	26.239900	 	26.310881	-	27.697472	-	27.949722	 0.444000	 3.07900e-01	 1.46000e-01	 5.85200e-01	 1.78800e-01	            	 1.71700e-01	 1.03958300e+00	 1.08570000e+00	 1.085700000
     316	   316	177.395081	+22.379881	 	24.587500	 	24.176000	 	23.608900	 2.36901e+01	 	23.842100	 	         	 	23.648900	 	23.657637	 	23.783966	 	23.938730	 0.027130	 1.22500e-02	 5.60600e-03	 3.19400e-02	 1.01200e-02	            	 1.24000e-02	 1.05070900e-01	 6.39725800e-02	 0.064227300
     317	   317	177.411346	+22.380140	 	27.430000	 	27.439600	 	26.741400	 2.65968e+01	 	26.248600	 	         	 	25.938000	-	24.142153	-	29.106842	-	29.230051	 0.209900	 1.37300e-01	 6.09200e-02	 3.17200e-01	 1.07500e-01	            	 1.62700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     318	   318	177.386917	+22.380169	-	29.313400	 	29.399000	 	28.730600	 2.84337e+01	 	28.476000	 	28.052000	 	27.651400	-	24.120697	-	29.389589	-	29.458143	 1.086000	 7.55600e-01	 3.64800e-01	 2.99500e-01	 3.23600e-01	 3.66400e-01	 1.49100e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     319	   319	177.402527	+22.379616	 	25.257900	 	24.470700	 	23.327300	 2.26037e+01	 	22.300000	 	         	 	21.851500	 	21.684542	 	21.528133	 	21.801588	 0.067730	 2.21700e-02	 6.65400e-03	 1.99400e-02	 4.84000e-03	            	 3.90000e-03	 2.12864500e-02	 7.62533700e-02	 0.058198410
     320	   320	177.418549	+22.379522	 	26.404600	 	24.549400	 	23.224900	 2.27167e+01	 	22.424500	 	         	 	22.025600	 	21.819092	 	21.870497	 	22.233639	 0.131600	 1.78400e-02	 4.70700e-03	 1.91500e-02	 1.10300e-02	            	 8.20000e-03	 1.97446500e-02	 2.95134200e-02	 0.030767160
     321	   321	177.391434	+22.379515	 	25.508400	 	24.002600	 	23.112300	 2.27714e+01	 	22.690000	 	         	 	22.423100	 	22.268665	 	22.501041	 	22.797276	 0.080650	 1.42800e-02	 5.38500e-03	 2.20300e-02	 5.59600e-03	            	 6.20000e-03	 3.66401900e-02	 2.60418000e-02	 0.028121400
     322	   322	177.381561	+22.380198	 	26.307500	 	26.163600	 	25.951100	 2.52053e+01	 	25.037700	 	         	 	24.994700	 	24.905922	 	24.035639	 	24.299730	 0.087080	 5.05900e-02	 3.33700e-02	 1.07400e-01	 3.23200e-02	            	 5.40000e-02	 3.42545400e-01	 1.25025500e-01	 0.126876700
     323	   323	177.388641	+22.380259	 	28.364900	 	27.669000	 	27.853300	 2.76885e+01	 	27.441700	 	26.846000	 	26.843900	-	24.107130	-	29.232702	-	29.388859	 0.460700	 1.50800e-01	 1.55300e-01	 1.37200e-01	 1.09100e-01	 1.02800e-01	 8.56000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
     324	   324	177.403503	+22.380358	-	29.776300	 	29.636200	 	28.966400	 2.78785e+01	 	28.208900	 	         	 	27.622400	-	24.330526	-	28.603968	-	28.935204	 1.086000	 6.43300e-01	 2.95900e-01	 6.52100e-01	 3.05000e-01	            	 2.15700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     325	   325	177.393478	+22.379810	 	27.782300	 	25.889000	 	24.803100	 2.41764e+01	 	24.239100	 	         	 	23.869300	 	23.768013	 	23.968208	 	24.196203	 0.467100	 5.45300e-02	 1.74700e-02	 5.65900e-02	 1.69200e-02	            	 1.99000e-02	 1.32015400e-01	 6.89638400e-02	 0.078255940
     326	   326	177.416031	+22.380398	 	28.973700	 	27.604600	 	26.306100	 2.60082e+01	 	25.722800	 	         	 	25.328100	 	25.245758	 	25.209333	 	24.294228	 0.874600	 1.64800e-01	 4.38900e-02	 2.16400e-01	 9.58100e-02	            	 1.11400e-01	 4.81324200e-01	 1.74368600e-01	 0.075092950
     327	   327	177.395020	+22.380308	 	28.420400	 	28.142100	 	27.596100	 2.65197e+01	 	26.660400	 	         	 	26.155000	-	24.166327	 	25.134573	 	25.464916	 0.553500	 2.77200e-01	 1.43800e-01	 3.23100e-01	 1.02700e-01	            	 1.21900e-01	 1.08570000e+00	 1.98098800e-01	 0.246376700
     328	   328	177.388306	+22.380451	 	28.883000	 	28.995700	 	28.263900	 2.81306e+01	 	27.919700	 	27.618000	 	27.654800	-	24.218843	 	26.386162	-	29.418995	 0.622300	 4.40800e-01	 1.91700e-01	 1.27700e-01	 1.12000e-01	 1.36500e-01	 1.27700e-01	 1.08570000e+00	 6.42959500e-01	 1.085700000
     329	   329	177.392441	+22.380489	 	27.748400	 	27.938400	 	28.030600	 2.84321e+01	 	28.109800	 	27.700000	 	27.923200	-	24.260582	-	29.332493	-	29.457001	 0.257000	 1.90500e-01	 1.74900e-01	 2.94500e-01	 2.19300e-01	 2.43800e-01	 1.95300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     330	   330	177.421616	+22.380550	 	28.043300	 	26.443100	 	25.367500	            	 	24.669300	 	         	 	24.495600	 	24.386766	 	24.713404	 	24.822720	 0.323300	 5.35000e-02	 1.74200e-02	            	 9.00900e-02	            	 9.19000e-02	 1.75547300e-01	 1.09475600e-01	 0.125028000
     331	   331	177.405518	+22.380566	-	29.614800	 	29.532700	 	28.131900	 2.80669e+01	 	27.846200	 	         	 	27.278200	-	24.259083	-	29.367424	-	29.520514	 1.086000	 6.63700e-01	 1.57400e-01	 8.73400e-01	 2.49800e-01	            	 2.60100e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     332	   332	177.402557	+22.380156	 	27.151500	 	26.081300	 	24.970700	 2.46839e+01	 	24.360400	 	         	 	24.226700	 	23.743053	-	26.913513	 	23.591288	 0.241800	 6.01700e-02	 1.87300e-02	 8.29800e-02	 2.11000e-02	            	 3.62000e-02	 1.39915700e-01	 1.08570000e+00	 0.248486700
     333	   333	177.385651	+22.380590	-	29.547700	 	28.045400	 	26.591200	 2.79766e+01	 	27.632900	-	29.780000	 	27.571200	-	24.113070	-	27.728657	-	27.830095	 1.086000	 1.85900e-01	 4.37400e-02	 1.28200e-01	 1.06100e-01	 1.08600e+00	 1.21000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
