#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-29T01:02:52 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-29T01:02:52	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII%2F26D%2Fcatalog&-out=UGC%2C_RAJ2000%2C_DEJ2000&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7026
#Name: VII/26D
#Title: Uppsala General Catalogue of Galaxies (UGC) (Nilson 1973)
#INFO	ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	creator=Nilson P.	    First author or institution
#INFO	cites=1973UGC...C......0N	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/26D	    Dataset landing page
#INFO	publication_date=2003-07-22	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_26D_catalog:
#Name: VII/26D/catalog
#Title: UGC catalogue
#Column	UGC	(I5)	[1/12921]+= UGC number	[ucd=meta.id;meta.main]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F8.4)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
UGC	_RAJ2000	_DEJ2000
 4417	127.0443	+55.7009
 4418	126.8738	+25.7178
 4419	126.8606	+17.2844
 4420	127.2614	+63.3336
 4421	126.8482	 +1.8510
 4422	126.9290	+21.4842
 4423	127.6822	+74.6827
 4424	127.0234	+20.2505
 4425	127.0600	+28.0671
 4426	127.1411	+41.8669
 4427	127.2908	+55.4999
 4428	127.4284	+62.9663
 4429	127.2077	+40.6667
 4430	127.0350	 -1.5331
 4431	127.0410	 +0.0169
 4432	127.0448	 +1.0002
 4433	127.1361	+17.4667
 4434	127.2202	+34.6665
 4435	127.1343	 +4.7166
 4436	127.4449	+48.7659
 4437	127.4755	+51.9658
 4438	127.4832	+52.6991
 4439	127.3262	 +2.6325
 4440	127.4008	+15.0656
 4441	127.5516	+39.8820
 4442	127.6782	+52.2984
 4443	127.5034	+21.4986
 4444	127.5099	+17.2652
 4445	127.8661	+60.9979
 4446	127.6743	+20.6146
 4447	127.7208	+19.8311
 4448	128.4342	+74.4131
 4449	127.8579	+40.9475
 4450	127.8564	+27.5807
 4451	128.5752	+75.1626
 4452	127.8034	 +9.6140
 4453	127.8803	+22.0305
 4454	129.2177	+80.5611
 4455	127.8863	 -1.2030
 4456	127.9891	+23.9968
 4457	127.9928	+19.2134
 4458	128.0325	+22.5633
 4459	128.5143	+66.1622
 4460	128.0326	 -2.1703
 4461	128.3281	+52.5292
 4462	128.1539	 +9.7794
 4463	131.0933	+85.7404
 4464	128.2482	+26.0125
 4465	128.3338	+41.2623
 4466	129.1600	+77.8274
 4467	128.1918	 +0.2291
 4468	128.3855	+41.5288
 4469	128.3404	+29.5455
 4470	128.5368	+55.6118
 4471	128.4347	+41.4286
 4472	129.3254	+78.0268
 4473	128.4775	+26.9783
 4474	130.7266	+84.6406
 4475	128.6788	+52.7279
 4476	128.9154	+67.3274
 4477	128.9070	+63.6106
 4478	128.8130	+55.8107
 4479	128.7722	+39.6773
 4480	128.6223	 +1.6608
 4481	128.6313	 -2.5392
 4482	128.7857	+28.7604
 4483	129.2589	+69.7929
 4484	128.8093	+28.4770
 4485	129.0966	+61.7265
 4486	128.8344	+17.4268
 4487	128.9397	+38.5600
 4488	128.8837	 -1.9069
 4489	128.8840	 -1.8402
 4490	129.4081	+66.1588
 4491	128.9475	 +1.7263
 4492	128.9686	 +0.6928
 4493	129.0183	 +0.6093
 4494	129.0231	 +1.8926
 4495	129.5830	+69.0416
 4496	129.1678	+25.1423
 4497	129.6363	+67.3747
 4498	129.3232	+40.0419
 4499	129.4151	+51.6584
 4500	129.8216	+71.7076
 4501	129.3666	+24.9415
 4502	130.0080	+73.7403
 4503	129.4095	+28.7081
 4504	129.4218	+20.5080
 4505	129.7022	+50.4239
 4506	129.5433	+19.7242
 4507	129.6711	+43.5406
 4508	129.4817	 -2.4591
 4509	129.5951	+25.7574
 4510	130.2188	+73.4895
 4511	129.6445	+30.7906
 4512	129.9043	+60.9567
 4513	129.7242	+40.3570
 4514	129.9065	+53.4565
 4515	130.0207	+52.4561
 4516	130.2935	+66.8555
 4517	130.5992	+73.6881
 4518	130.1834	+41.9387
 4519	130.1092	+23.5387
 4520	130.1768	+36.9053
 4521	130.2145	+42.8386
 4522	130.6368	+70.9711
 4523	130.7150	+72.9710
 4524	130.0621	 +5.6388
 4525	130.3824	+51.2547
 4526	130.2160	+19.3550
 4527	131.0609	+76.9201
 4528	130.2530	+16.1881
 4529	130.4183	+46.7878
 4530	130.5273	+57.5876
 4531	130.4537	+32.8709
 4532	130.4137	+18.8542
 4533	130.3845	 +4.9709
 4534	130.6025	+37.2037
 4535	130.8822	+64.2532
 4536	130.9260	+65.1864
 4537	130.6692	+35.7868
 4538	130.9729	+65.0529
 4539	131.0156	+66.9528
 4540	130.6556	+10.5866
 4541	130.6700	+14.2866
 4542	130.7153	+25.0698
 4543	130.8337	+45.7363
 4544	130.8955	+50.1861
 4545	130.7425	+13.6530
 4546	130.9624	+52.0026
 4547	131.3845	+73.0018
 4548	130.7857	+18.2195
 4549	131.0910	+58.8189
 4550	130.8152	+13.0860
 4551	131.0164	+49.7857
 4552	130.8311	+10.7359
 4553	130.8543	 +3.6191
 4554	130.9269	+22.1024
 4555	131.0125	+34.7188
 4556	131.0546	+41.7354
 4557	133.0084	+84.2984
 4558	131.0310	+33.5187
 4559	131.0385	+30.1187
 4560	131.2161	+52.4850
 4561	130.9690	 +0.8354
 4562	131.1793	+41.7350
 4563	132.0592	+78.5666
 4564	131.3433	+55.1012
 4565	131.1014	 +9.5349
 4566	132.1314	+78.5497
 4567	131.1773	 +9.8013
 4568	131.1799	+10.4847
 4569	131.8290	+72.9835
 4570	131.3020	+27.8177
 4571	131.2202	 +1.1511
 4572	131.3990	+36.9341
 4573	131.3267	 +9.6508
 4574	132.0285	+74.0995
 4575	131.4089	+23.8673
 4576	132.0265	+73.5328
 4577	132.0234	+72.8994
 4578	131.5522	+41.5836
 4579	131.5417	+35.7002
 4580	131.6275	+48.4334
 4581	132.1209	+73.9658
 4582	131.4635	+12.7836
 4583	132.1307	+73.6491
 4584	131.4879	+12.6335
 4585	132.1935	+73.9322
 4586	132.3140	+75.2986
 4587	131.8114	+49.5494
 4588	131.6630	+19.0163
 4589	131.7030	+28.1829
 4590	131.6651	+13.2162
 4591	131.7284	+28.2661
 4592	131.7243	+21.7328
 4593	132.2188	+70.1152
 4594	131.6915	 +6.9661
 4595	131.7783	+28.2660
 4596	131.7904	+19.6325
 4597	131.9172	+25.8988
 4598	132.0277	+41.8652
 4599	131.9156	+13.4153
 4600	132.0272	+37.7485
 4601	134.1839	+84.8112
 4602	131.9917	+25.8152
 4603	132.4729	+70.3143
 4604	132.6169	+73.4640
 4605	132.3047	+60.2312
 4606	132.0324	+17.7149
 4607	132.0570	+17.6148
 4608	132.1098	+18.3313
 4609	132.2477	+41.1977
 4610	132.0948	 +1.0646
 4611	132.2102	+29.8811
 4612	134.8022	+85.5430
 4613	132.1697	 +1.0310
 4614	132.3171	+36.0974
 4615	132.3512	+41.7807
 4616	132.3454	+36.6973
 4617	132.3583	+29.5305
 4618	132.7126	+66.2966
 4619	132.3376	+19.0805
 4620	132.3376	+19.0805
 4621	132.5360	+35.0633
 4622	132.5724	+41.2965
 4623	133.2757	+76.4952
 4624	132.5913	+25.9463
 4625	132.5535	 +3.4796
 4626	132.7339	+24.3125
 4627	132.8659	+47.5456
 4628	132.8962	+51.1288
 4629	132.9948	+53.6119
 4630	133.4342	+73.4944
 4631	132.8381	+19.3454
 4632	132.8888	+30.8786
 4633	133.0373	+52.8784
 4634	133.4611	+73.5443
 4635	132.9684	+40.8451
 4636	132.9560	+29.2950
 4637	133.8742	+78.2267
 4638	132.9075	 -2.3550
 4639	132.9784	+16.9449
 4640	132.9332	 -2.1551
 4641	133.1758	+33.4110
 4642	133.2277	+42.4109
 4643	133.1711	+21.4275
 4644	134.2142	+79.6924
 4645	133.3711	+51.3272
 4646	135.7386	+85.5062
 4647	133.1567	 -2.6059
 4648	133.3973	+45.3270
 4649	133.3915	+40.7269
 4650	133.4068	+39.1435
 4651	133.2623	 -1.0396
 4652	133.2987	 +9.1437
 4653	133.4592	+35.1433
 4654	133.6313	+57.1597
 4655	133.3830	 +4.7767
 4656	133.4577	+18.1765
 4657	133.4847	+18.6764
 4658	133.5713	+32.6762
 4659	133.6595	+47.0927
 4660	133.6057	+34.5428
 4661	133.6159	+36.4428
 4662	133.7007	+49.1426
 4663	133.5913	+20.3760
 4664	133.6835	+39.5426
 4665	134.0499	+68.2752
 4666	133.8997	+58.7254
 4667	133.6906	+20.2257
 4668	133.9858	+57.6751
 4669	133.7853	+18.9253
 4670	133.9633	+13.2247
 4671	134.1749	+52.1077
 4672	133.9329	 -2.2920
 4673	133.9748	 +2.5246
 4674	134.2178	+51.3575
 4675	134.2244	+52.0741
 4676	134.2717	+51.8073
 4677	134.0880	+13.1742
 4678	134.2060	+39.3740
 4679	134.2936	+51.4739
 4680	134.0569	 -2.5758
 4681	134.1071	+11.5575
 4682	137.1142	+86.1354
 4683	134.4761	+59.0734
 4684	134.1672	 +0.3572
 4685	134.2630	+13.2069
 4686	134.4286	+43.1066
 4687	134.7013	+66.4728
 4688	134.3283	+17.2901
 4689	134.4313	+39.5233
 4690	134.5242	+52.1898
 4691	134.3261	 +2.9067
 4692	134.3767	 +3.0731
 4693	134.8448	+66.2223
 4694	134.4602	+12.4896
 4695	134.7384	+53.7557
 4696	134.7619	+53.6223
 4697	135.0400	+70.0218
 4698	134.6234	+28.2891
 4699	134.7054	+39.5056
 4700	134.7179	+41.5723
 4701	135.5029	+78.2876
 4702	134.7263	+38.8055
 4703	134.6130	 +6.3223
 4704	134.7535	+39.2055
 4705	134.9327	+55.6884
 4706	135.0661	+64.9048
 4707	134.7129	 +6.3053
 4708	134.8892	+44.9051
 4709	134.8965	+45.9384
 4710	134.7802	+11.1718
 4711	135.7896	+78.7533
 4712	134.8550	+11.1382
 4713	135.0747	+52.5045
 4714	135.7977	+78.5699
 4715	135.1050	+53.0711
 4716	135.0591	+40.3044
 4717	135.1377	+51.2209
 4718	135.0585	+35.7210
 4719	135.1580	+50.6875
 4720	135.0779	+34.6543
 4721	135.0262	+16.9210
 4722	135.1107	+25.5874
 4723	135.0519	 +3.1708
 4724	135.1278	+17.3706
 4725	135.2144	+32.0038
 4726	135.2332	+35.7538
 4727	135.4353	+60.1534
 4728	135.1770	+17.1871
 4729	135.1787	+17.6205
 4730	135.4850	+60.1533
 4731	135.2529	+10.6202
 4732	135.2546	+11.0868
 4733	135.3051	 +4.1033
 4734	135.3586	+18.9699
 4735	135.3346	 -1.8635
 4736	136.0709	+74.9186
 4737	135.3787	 +3.7197
 4738	135.4294	+11.0696
 4739	135.9414	+69.5020
 4740	135.5259	+23.3860
 4741	135.5446	 +8.3025
 4742	135.5668	+14.5358
 4743	135.5753	+16.8358
 4744	135.6613	+25.9355
 4745	135.6827	+25.0855
 4746	135.6840	+25.4021
 4747	135.8065	+30.5851
 4748	135.8254	+10.0182
 4749	136.1371	+51.6342
 4750	136.2275	+59.9340
 4751	135.9943	+21.9010
 4752	135.9945	+21.9677
 4753	136.1375	+45.2841
 4754	135.9643	 -0.4990
 4755	136.1191	+27.9507
 4756	136.1166	+14.6006
 4757	136.1557	+18.4505
 4758	136.1944	+22.0170
 4759	137.0352	+78.0823
 4760	136.2314	+25.0003
 4761	136.2269	+17.4502
 4762	136.4118	+45.3165
 4763	136.3300	+18.2999
 4764	136.3585	+25.5498
 4765	136.4748	+47.1830
 4766	136.8562	+71.8490
 4767	136.4332	+36.3330
 4768	136.3143	 -0.5002
 4769	136.4329	+25.4329
 4770	136.4781	+35.3662
 4771	136.5719	+50.0827
 4772	136.4300	+18.3329
 4773	136.4815	+18.7660
 4774	136.5583	+25.5825
 4775	136.9107	+66.5653
 4776	137.4926	+79.3643
 4777	136.6739	+34.6155
 4778	136.7763	+50.7154
 4779	136.8808	+60.4652
 4780	136.6585	+19.3321
 4781	136.6372	 +6.2988
 4782	136.7109	+26.2653
 4783	136.7963	+38.9485
 4784	136.8416	+46.2317
 4785	136.8118	+37.1984
 4786	136.7944	+28.2984
 4787	136.8918	+33.2648
 4788	137.0859	+59.0645
 4789	136.9867	+41.7145
 4790	137.0581	+51.6478
 4791	136.9023	 +3.3812
 4792	137.0124	+20.4976
 4793	137.0311	+18.8309
 4794	137.0660	+21.4474
 4795	137.1381	+37.6140
 4796	137.2523	+53.8471
 4797	137.0358	 +5.9308
 4798	137.2055	+44.7972
 4799	137.1873	+37.4972
 4800	137.3373	+54.8969
 4801	137.2004	+29.8637
 4802	137.1106	 -1.6195
 4803	137.5028	+62.2465
 4804	137.1601	 -1.7530
 4805	137.3877	+45.9632
 4806	137.3649	+33.1132
 4807	137.5081	+54.5630
 4808	137.5697	+59.9629
 4809	137.3378	+20.7132
 4810	137.4122	+37.5797
 4811	137.3447	+15.7965
 4812	137.5425	+50.0461
 4813	137.5455	+50.4128
 4814	137.5281	+44.6128
 4815	137.4148	 +7.1795
 4816	137.6205	+50.4459
 4817	137.6449	+50.3958
 4818	138.4085	+79.1945
 4819	138.0156	+71.7618
 4820	137.5893	 +7.0456
 4821	137.8938	+60.0451
 4822	137.6578	+19.4788
 4823	137.6648	 +7.2120
 4824	137.8761	+51.2617
 4825	138.4253	+76.4775
 4826	137.7007	 +2.9619
 4827	137.7609	+13.4284
 4828	137.7833	+19.6617
 4829	137.9404	+46.6448
 4830	137.8319	+19.2949
 4831	137.8874	+32.8281
 4832	138.7534	+79.2101
 4833	137.8998	+30.0614
 4834	137.9474	+34.9613
 4835	138.5488	+75.6103
 4836	138.3992	+70.5938
 4837	138.0250	+35.5277
 4838	138.0785	+44.9610
 4839	137.9708	+16.2777
 4840	138.0724	+35.0109
 4841	138.6543	+74.2265
 4842	138.0825	+12.5107
 4843	138.1716	+34.9106
 4844	138.2612	+49.6271
 4845	138.0988	 +9.9606
 4846	138.4228	+62.3268
 4847	139.0539	+79.2758
 4848	138.2173	+34.0437
 4849	138.2655	+43.0270
 4850	138.2393	+33.4103
 4851	138.3638	+52.9768
 4852	139.2052	+80.0421
 4853	138.2603	+20.3768
 4854	138.3067	+31.7934
 4855	138.3691	+28.9599
 4856	138.3736	+29.9932
 4857	138.3015	 +3.2266
 4858	138.3565	+19.3765
 4859	138.3984	+29.9764
 4860	138.4449	+29.1763
 4861	138.4070	+12.4430
 4862	138.5228	+40.1261
 4863	138.6013	+40.7925
 4864	138.5468	+16.7425
 4865	138.6244	+35.7091
 4866	138.6511	+36.0757
 4867	138.6765	+40.8756
 4868	138.7263	+48.5922
 4869	138.6486	+30.1256
 4870	138.7392	+46.9088
 4871	138.7174	+39.2588
 4872	138.7467	+40.0587
 4873	138.6672	+15.4588
 4874	138.8265	+48.6752
 4875	138.7466	+29.7253
 4876	138.8013	+40.9086
 4877	138.8138	+43.0419
 4878	138.8537	+31.3916
 4879	139.0095	+52.8414
 4880	138.8298	+11.8916
 4881	138.9962	+44.3413
 4882	139.0875	+42.9910
 4883	139.5725	+74.3402
 4884	138.9738	+10.1244
 4885	138.9993	+17.5911
 4886	139.0001	+17.8244
 4887	139.0244	+17.6243
 4888	139.5963	+73.7401
 4889	139.1445	+39.8741
 4890	139.0364	 +6.3409
 4891	139.0996	+17.7241
 4892	139.2292	+45.7072
 4893	139.1758	+30.9073
 4894	139.1918	+34.4406
 4895	139.1864	+27.4905
 4896	139.5896	+69.8066
 4897	139.1789	+18.9572
 4898	139.1789	+18.9572
 4899	139.1824	+19.9238
 4900	139.1644	 +7.2738
 4901	139.2083	+20.1904
 4902	139.2530	+25.4237
 4903	139.3038	+36.9569
 4904	139.3303	+41.9069
 4905	139.3308	+41.9902
 4906	139.4089	+52.9901
 4907	139.2445	+16.3069
 4908	139.3054	+32.0069
 4909	139.3557	+41.9901
 4910	139.2828	+20.0569
 4911	139.4947	+54.2232
 4912	139.3549	+25.9567
 4913	139.5583	+55.6563
 4914	139.8215	+69.2058
 4915	139.3640	 -0.6269
 4916	139.4320	+19.8897
 4917	139.5682	+47.9562
 4918	139.8614	+69.7891
 4919	139.5775	+45.6561
 4920	139.6286	+52.5060
 4921	139.6297	+49.5560
 4922	139.6423	+47.8726
 4923	139.4651	 -0.2772
 4924	139.5438	+16.2060
 4925	139.5742	+17.7559
 4926	139.6412	+34.5558
 4927	139.7327	+50.0057
 4928	139.7431	+51.3223
 4929	139.9724	+67.1553
 4930	139.7995	+48.9555
 4931	139.6856	+13.8222
 4932	139.8658	+51.1053
 4933	139.7555	+26.2721
 4934	139.8888	+50.8719
 4935	139.8132	+34.0053
 4936	140.0890	+64.1048
 4937	140.3984	+75.1377
 4938	139.8077	+20.2385
 4939	139.8613	+33.6218
 4940	139.8849	+27.4550
 4941	139.9367	+33.7382
 4942	139.9617	+33.7548
 4943	139.9780	+37.1714
 4944	140.3217	+69.4042
 4945	140.5542	+75.7872
 4946	139.8846	 +5.8882
 4947	139.9829	+32.9214
 4948	142.0948	+85.3180
 4949	140.0086	+33.0880
 4950	140.0379	+39.1546
 4951	140.4315	+71.5373
 4952	140.2900	+64.2542
 4953	140.0980	+36.2377
 4954	140.5152	+71.8371
 4955	140.0761	+25.2877
 4956	140.0192	 +1.0377
 4957	140.0438	 +8.7877
 4958	140.2523	+49.5874
 4959	140.1133	 +7.0708
 4960	140.2186	+35.3707
 4961	140.4639	+64.2703
 4962	140.1644	+15.1040
 4963	140.1753	+18.2707
 4964	140.2150	+28.8706
 4965	140.2470	+24.3038
 4966	140.5617	+50.9864
 4967	140.8188	+72.0528
 4968	140.3008	 +3.1535
 4969	140.3545	+19.5535
 4970	140.4387	+39.5367
 4971	140.4420	+40.1533
 4972	140.4589	+33.4032
 4973	140.6618	+60.8696
 4974	140.5356	+33.8363
 4975	140.6554	+50.2361
 4976	140.6549	+46.6527
 4977	140.5025	 +3.7029
 4978	140.5281	 +3.8862
 4979	140.6486	+36.6693
 4980	140.5806	 +4.7027
 4981	141.0193	+68.5687
 4982	140.7661	+44.5524
 4983	140.7158	+29.3191
 4984	140.8652	+54.5022
 4985	140.7127	+21.9857
 4986	140.7910	+40.1689
 4987	140.8161	+40.2022
 4988	140.8140	+34.7188
 4989	140.7257	 +3.1355
 4990	141.0499	+62.0184
 4991	140.8387	+22.3186
 4992	140.9266	+42.1852
 4993	140.7990	 +2.6020
 4994	140.8726	+24.7519
 4995	140.9962	+49.2017
 4996	140.8137	 -0.7314
 4997	141.0462	+49.2349
 4998	141.2878	+68.4012
 4999	140.8975	 +2.1183
 5000	141.1217	+49.3513
 5001	141.0873	+34.5180
 5002	141.0859	+28.2846
 5003	141.0506	+11.1179
 5004	141.1378	+34.6511
 5005	141.1131	+22.2678
 5006	141.1485	+25.1177
 5007	141.2193	+41.0509
 5008	141.2547	+46.9842
 5009	141.1801	+20.0176
 5010	141.2047	+26.7675
 5011	141.3099	+34.1173
 5012	141.2966	+17.6005
 5013	141.5623	+61.3668
 5014	141.4130	+34.8503
 5015	141.4354	+34.2836
 5016	141.5195	+49.2834
 5017	141.3752	+11.0669
 5018	141.4263	+11.4334
 5019	141.4693	+24.1334
 5020	141.5118	+34.6500
 5021	141.4513	+11.4334
 5022	141.4473	 +2.0833
 5023	141.5024	+19.3833
 5024	141.9270	+70.2326
 5025	141.5054	+12.7332
 5026	141.6459	+45.8664
 5027	141.5504	 +3.1163
 5028	141.9819	+68.4324
 5029	142.0318	+68.4489
 5030	141.6403	 +7.9494
 5031	142.4063	+77.1983
 5032	141.6694	 +1.1493
 5033	142.0376	+64.9321
 5034	141.9624	+57.3822
 5035	141.7847	+21.5991
 5036	141.8660	+40.8323
 5037	141.8147	+23.0157
 5038	141.8429	+30.4323
 5039	141.8369	+22.2489
 5040	141.9112	+28.7987
 5040	141.8529	 +3.9321
 5041	141.9519	+32.6486
 5042	142.2388	+66.4816
 5043	141.9659	+29.9986
 5044	141.9286	+12.2819
 5045	142.0619	+44.6651
 5046	142.0194	+17.1983
 5047	142.1836	+51.5648
 5048	142.1533	+38.5314
 5049	142.2159	+49.2147
 5050	142.7570	+76.4638
 5051	142.3969	+62.4977
 5052	142.7822	+73.7969
 5053	142.5152	+60.1473
 5054	142.2833	 -2.5526
 5055	142.5437	+55.8471
 5056	142.3642	 +7.7306
 5057	142.3620	 -1.3361
 5058	142.8344	+67.7798
 5059	142.5283	+20.0635
 5060	142.5628	+29.5468
 5061	142.8805	+67.6130
 5062	142.5766	+26.6467
 5063	142.6890	+49.2466
 5064	142.5396	 +7.8967
 5065	142.5783	 +4.1466
 5066	142.7698	+46.3963
 5067	143.0468	+68.4459
 5068	143.7327	+81.1448
 5069	142.6592	 +6.1130
 5070	142.8141	+30.0294
 5071	142.8707	+42.3460
 5072	142.8901	+41.3126
 5073	143.2025	+67.6120
 5074	142.9629	+29.7956
 5075	142.9043	 +4.4956
 5076	143.1314	+51.8786
 5077	143.2058	+59.7452
 5078	142.9520	 +3.7288
 5079	143.0575	+21.5119
 5080	143.1417	+41.7785
 5081	143.0410	 +8.4452
 5082	143.0981	+10.8118
 5083	143.0919	 +0.3284
 5083	148.3649	+88.1540
 5084	143.2286	+27.5115
 5085	143.2943	+42.3614
 5086	143.2322	+21.4948
 5087	143.2628	+29.9447
 5088	143.3543	+34.0445
 5089	143.4316	+39.9943
 5090	143.4698	+46.8609
 5091	143.4792	+44.2609
 5092	143.4459	+10.1441
 5093	143.4955	+10.0273
 5094	143.5410	+24.2105
 5095	143.5188	 +9.4772
 5096	143.5207	+10.1105
 5097	143.5417	 +0.2604
 5098	143.6087	 -2.4898
 5099	143.6412	 +0.0934
 5100	143.6580	 +5.8434
 5101	143.9451	+61.3431
 5102	143.6961	+10.2767
 5103	143.7321	+21.7100
 5104	143.8060	+34.7265
 5105	143.8361	+35.9098
 5106	143.9743	+54.5929
 5107	143.7808	 +5.1097
 5108	143.8610	+29.8263
 5109	143.9511	+48.1595
 5110	144.3210	+73.3757
 5111	144.2020	+66.7924
 5112	143.9432	+31.7094
 5113	144.2225	+66.5590
 5114	145.0855	+82.1244
 5115	144.5701	+76.3251
 5116	144.0246	 +3.0090
 5117	144.0792	 +4.5922
 5118	144.2180	+37.6920
 5119	144.2697	+38.0752
 5120	144.3129	+36.6084
 5121	144.2565	+13.8917
 5122	144.2876	+23.5917
 5123	144.3000	+19.8250
 5124	144.3061	+21.6750
 5125	144.3717	+32.8415
 5126	144.3610	+23.1582
 5127	144.4146	+37.0748
 5128	145.8955	+83.8059
 5129	144.4688	+25.4912
 5130	144.4238	 +2.7412
 5131	144.4238	 +2.7412
 5132	144.4909	+17.0244
 5133	144.5958	+43.5076
 5134	144.5183	 +9.5243
 5135	144.6687	+43.1741
 5136	144.6408	+17.0407
 5137	144.6522	+20.6573
 5138	144.6232	 +2.5573
 5139	145.1174	+71.1900
 5140	144.7754	+34.0071
 5141	144.7357	 +6.9570
 5142	144.7381	 +7.7737
 5143	144.7656	+17.0236
 5144	144.8185	+32.3236
 5145	144.8986	+48.4235
 5146	144.8436	+32.3735
 5147	144.8695	+38.4402
 5148	144.8738	+11.5066
 5149	144.9529	+21.0065
 5150	145.1168	+47.5062
 5151	145.1220	+48.3395
 5152	145.8754	+79.6884
 5153	145.3067	+61.0558
 5154	145.1300	+28.9894
 5155	145.1088	+14.9227
 5156	145.1425	+25.4893
 5157	145.2419	+47.6058
 5158	145.3306	+53.2223
 5159	145.1510	 +3.5725
 5160	145.1747	+11.8891
 5161	145.2254	+27.7724
 5162	145.2254	+27.7724
 5163	145.5707	+68.4053
 5164	145.2237	+11.5557
 5165	145.2530	+21.1890
 5166	145.3068	+35.8889
 5167	145.2304	 +5.1723
 5168	145.2354	 +6.9389
 5169	145.4372	+46.9720
 5170	145.2988	 +2.8054
 5171	145.3210	+10.6387
 5172	145.4726	+48.6719
 5173	145.3731	+11.4052
 5174	145.4466	+33.5052
 5175	145.9303	+74.8545
 5176	145.6546	+58.8548
 5177	145.4737	+11.6383
 5178	145.4756	+12.2883
 5179	145.7552	+58.9712
 5180	145.5169	 +0.3381
 5181	145.5539	 +4.6714
 5182	145.6028	 +4.2712
 5183	145.7144	+31.8544
 5184	145.7389	+37.8211
 5185	145.7287	+28.9877
 5186	145.7447	+33.2377
 5187	145.7791	+41.1043
 5188	145.9964	+65.9873
 5189	145.7174	 +9.4876
 5190	145.7895	+31.9375
 5191	145.8066	+36.1875
 5192	145.7772	+21.1875
 5193	145.8708	+39.4207
 5194	145.8726	+34.0373
 5195	145.7921	 +0.4207
 5196	145.8640	+16.9372
 5197	145.9312	+36.1705
 5198	145.9813	+41.6871
 5199	145.9862	+42.6704
 5200	145.9217	+11.0704
 5201	146.1222	+55.7702
 5202	146.2921	+68.5866
 5203	146.7655	+79.8026
 5204	145.9677	 +9.6536
 5205	146.0391	 -0.6633
 5206	161.0889	+14.0872
 5207	146.3039	+53.6863
 5208	146.2353	+31.1030
 5209	146.2396	+32.2530
 5210	146.5475	+68.9692
 5211	146.1654	 -0.2137
 5212	146.2945	+39.4529
 5213	146.2378	+16.7029
 5214	146.3324	+23.0860
 5215	146.3159	 +9.1026
 5216	146.3427	 +9.7526
 5217	146.4453	+33.8524
 5218	146.3833	 +6.3858
 5219	146.4503	+28.4857
 5220	146.4044	 +4.9357
 5221	146.7986	+67.9185
 5222	146.9473	+72.9683
 5223	146.4652	 -0.2645
 5224	146.4740	 +2.9688
 5225	146.6252	+45.7687
 5226	146.5029	 +4.4021
 5227	146.6314	+42.2020
 5228	146.5205	 +1.6687
 5229	146.5564	 +5.7020
 5230	146.5992	 +3.0685
 5231	146.7575	+42.5183
 5232	146.6788	+13.7683
 5233	146.7034	+22.0183
 5234	146.7103	+16.0516
 5235	146.7315	+23.0349
 5236	146.7524	+21.7349
 5237	146.8540	+46.6181
 5238	146.7173	 +0.5015
 5239	146.8284	+22.1013
 5240	146.8401	+25.7513
 5241	146.9778	+54.0178
 5242	146.7935	 +0.9680
 5243	147.1113	+57.9842
 5244	147.1830	+64.1841
 5245	146.8855	 -2.0323
 5246	146.9583	+23.7176
 5247	147.2992	+69.4172
 5248	146.9595	+15.8509
 5249	146.9479	 +2.6176
 5250	147.1639	+44.0672
 5251	147.1417	+33.4172
 5252	147.2257	+41.4670
 5253	147.5683	+72.2833
 5254	147.3096	+43.3502
 5255	147.2976	+35.0335
 5256	147.3230	+35.1667
 5257	147.3513	+21.6833
 5258	147.3556	+14.6665
 5259	147.4115	+32.2165
 5260	147.6337	+64.4996
 5261	147.3439	 +1.1332
 5262	147.4458	+34.6997
 5263	147.4997	+46.3497
 5264	147.5386	+44.2996
 5265	147.4176	 +0.6163
 5266	147.4500	+12.6996
 5267	147.4651	 +9.0829
 5268	147.7273	+62.1826
 5269	147.4676	 +0.6162
 5270	147.4903	 +9.1495
