#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:16:13 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:16:13	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438&-out.all&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	MaNGA	(A9)	MaNGA ID of the galaxy, the same as in drpall_v3_1_1 (mangaid)	[ucd=meta.id.parent]
#Column	RAJ2000	(F15.11)	Right ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F15.11)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	logSFR	(F6.3)	log of the star formation rate (log_SFR)	[ucd=meta.id;meta.main]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VelST1.3Re	(F19.15)	? Stellar rotational velocity at 1.3Re from the centred and inclination-corrected rotation curve (Vel_ST_1.3Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1.3Re	(F19.16)	? Error in stellar rotational velocity at 1.3Re, accounting for the uncertainty in the rotation curve centering(err_Vel_ST_1.3Re)	[ucd=stat.error]
#Column	VelST2Re	(F19.15)	? Stellar rotational velocity at 2Re from the centred and inclination-corrected rotation curve (Vel_ST_2Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST2Re	(F19.16)	? Error in stellar rotational velocity at 2Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_2Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigST1.3Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1.3Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigST2Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_2Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VelG1.3Re	(F19.15)	? Ionised gas rotational velocity at 1.3Re, from the centred and inclination-corrected rotation curve (Vel_G_1.3Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1.3Re	(F19.16)	? Error in ionised gas rotational velocity at 1.3Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1.3Re)	[ucd=stat.error]
#Column	VelG2Re	(F19.15)	? Ionised gas rotational velocity at 2Re, from the centred and inclination-corrected rotation curve (Vel_G_2Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG2Re	(F19.16)	? Error in ionised gas rotational velocity at 2Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_2Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigG1.3Re	(F20.17)	? Ionised gas rotational velocity to dispersion ratio integrated within 1.3Re (Vsig_G_1.3Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigG2Re	(F20.17)	? Ionised gas rotational velocity to dispersion ratio integrated within 2Re (Vsig_G_2Re)	[ucd=phys.veloc;arith.diff]
#Column	Sample	(I1)	[1/4] Sample (Sample) (1)	[ucd=src.sample]
#Column	RmaxST	(F4.1)	? The maximum radius in multiples of Re (out of 1Re, 1.3Re and 2Re) reached by the stellar rotation curve (Rmax_ST)	[ucd=phys.size.radius;stat.max]
#Column	RmaxG	(F4.1)	? The maximum radius in multiples of Re (out of 1Re, 1.3Re and 2Re) reached by the gas rotation curve (Rmax_G)	[ucd=phys.size.radius;stat.max]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	Plateifu	MaNGA	RAJ2000	DEJ2000	logMstar	logSFR	VelST1Re	e_VelST1Re	VelST1.3Re	e_VelST1.3Re	VelST2Re	e_VelST2Re	VsigST1Re	VsigST1.3Re	VsigST2Re	VelG1Re	e_VelG1Re	VelG1.3Re	e_VelG1.3Re	VelG2Re	e_VelG2Re	VsigG1Re	VsigG1.3Re	VsigG2Re	Sample	RmaxST	RmaxG	Simbad
     331	 10217-3704	 1-458682	118.39567343900	+14.47332434770	10.907	-0.329	186.082546440107905	 27.0250253859116043	234.815183519463289	28.4873406070387034	266.375819816777152	31.7078220471759735	 0.4206026544634473	 0.5500941769951884	 0.7614629595963458	272.109884781941275	10.5190305342459069	284.437364372456898	10.5190305342459069	318.719253535076518	10.7951450744321242	 9.0731070426077454e-01	 1.11225419026543682	 1.32875804201045278	3	 2.0	 2.0	Simbad
     332	  9511-6102	 1-213422	129.24075168200	 +3.70745617569	10.307	-1.995	101.134414623302092	  5.9144434761503959	115.073500599582488	 6.3669469616022960	127.256357316155629	 7.6715601520306169	 0.6731662563866406	 0.7757358998648186	 0.8694292628835730	 85.975260675712562	39.4213393291001424	 68.184922734941622	41.7067471763625122	                   	                   	 2.4000269294183593e-01	 0.25780521627769448	                    	3	 2.0	 1.3	Simbad
     333	  9002-3704	 1-373354	223.40656713600	+31.43927549360	10.876	-0.395	168.936333227328703	  9.5520576356271718	175.607399888371788	10.4093624538038263	156.213835939893528	21.2091429085473102	 0.6397042674929506	 0.7523427147091017	 0.8326530105607526	208.034725399294359	 7.8585361999967454	218.459169517547679	 7.8585361999967454	198.672488703670126	11.2344870964025461	 1.3881844742071343e+00	 1.74047625147339780	 1.90359934881830473	3	 2.0	 2.0	Simbad
     334	  7991-1902	  1-24099	258.02761796400	+57.50400780730	10.422	-1.772	152.164886471856107	  9.4875274825689075	161.708101731807005	 9.9666067715281361	                   	                   	 0.4591858740599721	 0.5644614420694793	                   	163.985300338032118	16.8112516078643885	194.229367437505545	16.0410877201708146	                   	                   	 8.1485763141832390e-01	 0.88241401161875865	                    	3	 1.3	 1.3	Simbad
     335	 9862-12702	 1-456867	194.44710252000	+27.83331594460	10.168	-2.573	104.249878468314265	  7.5622916634212460	132.043410169239280	 8.0485308324736593	159.108171777267387	 9.0114730468524442	 0.3048895335811334	 0.3883365351240844	 0.5373328692883242	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 2.0	    	Simbad
     336	10226-12702	  1-36416	 38.10017193570	 -0.55207323206	10.808	-1.491	113.410281415352841	 41.5513811844816630	139.670089527721473	43.2072592375690760	                   	                   	 0.2419002530633464	 0.3129425783788831	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     337	 10218-1902	 1-382697	119.20758230700	+17.38030337940	10.643	-0.012	110.645903810334943	 12.6297388521872485	127.351723413591969	13.6615652441751401	136.189637350978074	16.5878000413534217	 0.3372176461754904	 0.4001473763129465	 0.4944174487828701	165.031974619862382	 9.7985723907654823	172.760945853378530	 9.7985723907654823	                   	                   	 8.5450026054013595e-01	 0.94033253178638576	                    	3	 2.0	 1.3	Simbad
     338	  8157-1901	  1-41760	 31.33283268810	+13.25850645390	10.573	-1.664	158.830024352873636	 14.1104120170328571	178.454775748927830	15.6788633459110542	                   	                   	 0.3571199664012640	 0.4376621329659415	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     339	  8597-1902	 1-198125	223.39124407500	+48.69878970540	10.553	-1.345	101.852872314765136	 40.6017712083968050	139.580565471849525	41.8773564244675782	202.181161807063006	44.2218367048516825	 0.2531703435381591	 0.3540768997831848	 0.5126137862812218	119.138110742223489	17.5978202934993284	138.223991111927774	17.2980921147495543	                   	                   	 4.8665593407110430e-01	 0.61504438787260129	                    	3	 2.0	 1.3	Simbad
     340	 10501-1901	 1-299960	132.66176950100	+30.17535500330	10.106	-0.523	 97.217699914796938	 41.5272975402096378	116.166042530765083	43.2485227463087227	                   	                   	 0.4920726447284967	 0.5995918063709659	                   	125.583587758579455	 7.0000000000000000	130.576722923894664	 7.0000000000000000	                   	                   	 1.0985450026250350e+00	 1.25014170366529287	                    	3	 1.3	 1.3	Simbad
     341	 11967-3703	 1-334776	231.23483408500	+10.11835525340	10.823	-2.235	183.948613317198578	 11.6191043199064357	216.089051442523669	12.5605199298061976	238.078837265237894	16.0139138728311288	 0.5119251775436955	 0.6455637657761375	 0.8507634458921058	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 2.0	    	Simbad
     342	  8987-3701	 1-386605	136.24988820800	+28.34772025080	10.252	 0.704	126.550929480659420	 13.3619070514204292	                   	                   	                   	                   	 0.6543269942981353	                   	                   	133.333783665106722	11.0977841286346059	156.174502824358569	11.0977841286346059	178.389834229550900	11.0977841286346059	 1.4329409167421856e+00	 1.72376926837781252	 2.10791091076783355	4	 1.0	 2.0	Simbad
     343	  9499-3701	 1-163709	118.19278187200	+25.09057326130	10.679	-1.414	128.846805427676884	 60.0445780036368433	159.006249752260658	62.8988801054577564	                   	                   	 0.3939389399990439	 0.4853499721428437	                   	157.488097826219587	20.2755886930213478	171.384001853410666	21.1580291715100444	207.102259576341908	20.8165831710657727	 3.9356787440389290e-01	 0.49391495326319229	 0.67589009229576147	3	 1.3	 2.0	Simbad
     344	  9088-3702	 1-265632	241.04622981800	+26.48668491650	10.618	-1.146	155.171184973476073	 19.3615667010617187	168.512878714499209	20.4464564486106113	196.077168654053878	22.7879675777749213	 0.4248167680877577	 0.5605783249520125	 0.7473813193882042	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 2.0	    	Simbad
     345	  7975-1902	 1-114334	324.25970786500	+11.90620326930	10.351	-0.668	125.983798552173596	  8.5187058355409047	156.589606328981347	 8.9251747949036133	179.386907896145146	10.8071397277923769	 0.5060324686095642	 0.6719152180067111	 0.8484750373535749	172.333065055731709	 8.3267160087237571	189.966209737805229	 8.3267160087237571	                   	                   	 1.4862790700360453e+00	 1.92626348213212828	                    	3	 2.0	 1.3	Simbad
     346	  8997-1901	 1-149624	171.35739925100	+52.62287830460	 9.524	-0.723	                   	                    	                   	                   	                   	                   	                   	                   	                   	104.726531693275305	 8.8566028806785670	112.022391007665817	 8.8566028806785670	                   	                   	 2.3374753388129608e+00	 2.72088038871165017	                    	2	    	 1.3	Simbad
     347	  8936-1902	 1-152632	116.49261901000	+29.71540078500	10.229	-1.827	132.514316570228914	  4.8528787247656533	152.105763005794131	 5.1769510590792898	                   	                   	 0.4912338666493813	 0.6062241817739548	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     348	  8552-1901	 1-322074	228.70072579200	+43.66596806690	10.220	-2.528	100.691216675680408	 34.5164275680376846	123.066781194297619	37.9195044054437176	                   	                   	 0.3454420645519940	 0.4045031451480253	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     349	 12514-1901	  1-67018	199.68954583800	 +1.38625041320	10.161	-2.051	 79.187578354466353	 15.7547687558433687	 99.532809162178154	16.2780113269664035	                   	                   	 0.3497855952495117	 0.4231710832501982	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     350	 12506-9102	  1-83058	220.44546636900	 +3.45540347449	10.409	-1.719	141.844564645616913	 19.4299199086244485	181.052438909149288	21.5875957647021117	213.004383597158153	24.1217660251471671	 0.3248121060316381	 0.4068600471814174	 0.5653319110355516	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 2.0	    	Simbad
     351	 11943-6102	 1-210769	246.55144822000	+39.14313972240	10.149	-0.561	131.941203530210373	 14.5564673427387632	150.449939747192104	16.0111308123306948	                   	                   	 0.4881404477677019	 0.5749060778293402	                   	149.208808192368309	 8.3214711426696617	163.798792699820780	 8.3214711426696617	178.178328278241509	 8.3214711426696617	 2.0668063309814113e+00	 2.73563240708528799	 3.57857697872707670	3	 1.3	 2.0	Simbad
     352	  8486-3704	 1-209607	236.29930022300	+47.04972233150	11.421	-0.060	                   	                    	                   	                   	                   	                   	                   	                   	                   	268.543514211105503	21.4222641238131253	320.282317844674765	18.9615401072101868	341.498103945033449	17.2205496331228147	 4.7390352059336838e-01	 0.56776469645381722	 0.82473864936285957	2	    	 2.0	Simbad
     353	  8323-3704	 1-415513	197.90209878900	+34.41982120810	 9.634	-0.806	                   	                    	                   	                   	                   	                   	                   	                   	                   	 72.833118754675226	 7.1140639271432224	 79.914303425430163	12.0169433237569709	                   	                   	 1.0835912088541746e+00	 1.08751563482267999	                    	2	    	 1.3	Simbad
     354	  9485-3702	 1-121837	120.07565994900	+37.60925318730	10.242	-0.362	 76.708624671770224	 43.1041837269017876	 93.526553201372593	48.5226203220060697	112.910458399417536	60.1125576134562394	 0.3243715564563011	 0.3535832403575978	 0.4103333925473182	136.209894237863068	12.1218813637166889	148.580834244713799	12.1218813637166889	168.076561845813558	12.1218813637166889	 1.4453389604021853e+00	 1.55485651534762770	 1.95860374734134335	3	 2.0	 2.0	Simbad
     355	  9866-1902	 1-272299	243.55190380300	+31.49044953410	10.416	-1.056	138.899455833278239	 34.2502151208472085	156.223812589366901	36.3315476427214534	                   	                   	 0.3988857529909979	 0.5082384265746228	                   	153.410243146133013	 9.9337642818476795	148.648220150315410	 9.9337642818476795	                   	                   	 5.5159348506772954e-01	 0.68624773700287633	                    	3	 1.3	 1.3	Simbad
     356	 10502-3702	 1-230707	129.45275685200	+29.78228017680	10.711	-1.581	188.724461259902910	 20.0717406132486680	200.331393662229544	22.0510055007926731	                   	                   	 0.4350733212405892	 0.5178594970178410	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     357	  8981-3701	 1-402070	187.71813573900	+36.44871291820	11.397	-1.196	198.038603344399661	 34.8459576772202695	225.875500678334959	37.7984539166750011	                   	                   	 0.3763143666995362	 0.4551226838249395	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     358	  8446-3704	 1-418014	205.54081426200	+35.95169176290	10.724	 0.382	195.645339095362658	 10.3681596457292198	212.965097720118479	11.3406968958663530	213.207914667787122	17.1452370962253013	 0.6324826186234608	 0.7733178012750007	 0.8824184590493526	233.579024806510347	 7.4562274607758923	242.601763751265935	 7.4562274607758923	215.168138685892501	 8.8929341290985384	 1.9251021023849946e+00	 2.25764305400617582	 2.42020801912901229	4	 2.0	 2.0	Simbad
     359	  9883-3704	 1-177461	256.61260989600	+31.99283229270	 9.585	-0.335	                   	                    	                   	                   	                   	                   	                   	                   	                   	 81.421573138869988	 8.3092436450057932	 85.258068766769512	 8.3092436450057932	 90.335789268427945	15.1318279401294191	 1.5739880819634640e+00	 1.78584740346869042	 1.87171998463750788	2	    	 2.0	Simbad
     360	 10841-3703	  1-77675	142.57772483500	 +3.82190857263	11.329	 0.170	281.716335935677648	 14.0098443734910489	307.431823381538948	15.2528603753691385	306.951673029248525	23.4192429287754962	 0.5588690616752598	 0.6958998353813565	 0.8372673515360465	342.875994519653716	10.0799604349302001	353.794706773301471	10.0799604349302001	360.028094217716671	11.2807265226082816	 1.9879634890285800e+00	 2.47544096784527623	 2.80919567548667848	3	 2.0	 2.0	Simbad
     361	  8262-3703	 1-258667	184.84971069100	+44.04160826920	11.130	 0.410	221.593589897286165	 12.8036862087726959	241.601425859739834	15.9280640754918981	225.676433154854749	27.4129847295446041	 0.5065233511978217	 0.5896268688883356	 0.7300045254338778	272.272464320308757	 8.3401222654101055	279.652104263900355	 8.3401222654101055	277.832514118282916	 8.3401222654101055	 1.9158010179787479e+00	 2.34405504853179014	 3.08927956238444734	3	 2.0	 2.0	Simbad
     362	  8240-3701	  1-72795	124.73571008300	+44.32009186640	11.407	 0.075	133.082361427907671	 53.1635173745346066	137.453840540198883	60.4363050277680145	                   	                   	 0.2513368972345856	 0.2722208228961589	                   	385.603134887135468	10.2606585258422118	384.492550396342494	11.2769533838775704	                   	                   	 1.4742093912482095e+00	 1.70106849848312236	                    	3	 1.3	 1.3	Simbad
     363	  8546-3704	  1-91923	238.88517112300	+50.47859145680	10.292	 0.005	124.163331819254068	 48.0913136576425799	                   	                   	                   	                   	 0.4732535225411399	                   	                   	116.941550117232040	11.0997583527194976	123.403501858805697	12.3359575846729843	                   	                   	 8.4522450477618516e-01	 0.86676842877765004	                    	3	 1.0	 1.3	Simbad
     364	 10225-3703	 1-547903	 37.52983543440	 -0.72311169231	11.092	-0.856	121.877525156076729	 52.0653349865564437	139.623563379487678	55.8559170705769432	156.036147356743186	69.7243311494175657	 0.1896661528491504	 0.2228107367854609	 0.2659791546510321	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 2.0	    	Simbad
     365	  8440-1901	 1-217015	136.11418940400	+41.48620655910	 9.252	-0.629	                   	                    	                   	                   	                   	                   	                   	                   	                   	 52.042786404796459	 8.8420536355181447	 46.883542095945167	 8.8420536355181447	                   	                   	 1.0051067359624684e+00	 1.02642786198576896	                    	2	    	 1.3	Simbad
     366	 11017-3702	 1-319400	200.59586871800	+51.32013957820	11.533	-1.415	234.300051256156735	 92.7631145124545782	268.118478115624441	98.6486281836420460	                   	                   	 0.2777472232011355	 0.3216801436892599	                   	                   	                   	                   	                   	                   	                   	                       	                    	                    	1	 1.3	    	Simbad
     367	  8621-3704	 1-118480	351.78032282500	+15.22700506170	10.088	-0.204	                   	                    	                   	                   	                   	                   	                   	                   	                   	107.957069759927094	 8.6159689701363948	126.058623247425572	 8.6159689701363948	140.210559155689879	 8.6159689701363948	 1.2727399803927395e+00	 1.58612149492984988	 1.97833946889160961	2	    	 2.0	Simbad
     368	  8987-3702	 1-386430	135.83715056900	+28.69604440020	10.797	-0.445	155.714797898966822	 13.0193732905444133	182.758178351757294	14.6424183023977150	190.984320130513709	18.3113151541153201	 0.4419341179189994	 0.5532202436814029	 0.7548190584399224	141.978374826560184	10.4852299614420446	163.304013381215213	10.4852299614420446	187.806398585110173	10.4852299614420446	 6.7967550305260604e-01	 0.82227456677420330	 1.16430263866835482	3	 2.0	 2.0	Simbad
