#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:41:26 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:41:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec1&-out=Group,RAdeg,DEdeg,Nmemb,zsp,LR195,D10&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec1:
#Name: J/A+A/690/A52/tablec1
#Title: Clean SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	Nmemb	(I3)	Number of spectroscopic members after the cleaning (NMEM)	[ucd=meta.number]
#Column	zsp	(F11.9)	Group redshift, assigned using median value of clean members (ZSPEC)	[ucd=src.redshift]
#Column	LR195	(F10.6)	? Cleaned luminosity in r band, using Mr<-19.5 galaxy sample (z<0.06 groups) (L_R195_CLEAN)	[ucd=phys.luminosity;em.opt]
#Column	D10	(F11.8)	Large-scale density, in 0.01227*10^10^M_{sun}/Mpc^3^ units (D_10)	[ucd=phys.density]
Group	Nmemb	zsp	LR195	D10
 1512	  7	0.067807733	          	 2.73905339
 1513	  6	0.150652438	          	 9.20792614
 1515	 11	0.082047684	          	 4.23303804
 1516	  8	0.082495250	          	 4.38566723
 1521	  8	0.156917925	          	12.58645121
 1528	  6	0.120612723	          	 3.69940043
 1529	  9	0.139081135	          	 8.90314019
 1530	  5	0.154760471	          	 8.74344105
 1531	  7	0.150506153	          	 5.82640361
 1532	  7	0.147039497	          	 5.05394928
 1543	  5	0.020754014	          	 2.44840419
 1565	 13	0.095433740	          	 5.00534518
 1567	 10	0.087512548	          	 3.35423191
 1575	  9	0.114522286	          	 8.44569724
 1577	  9	0.060045929	          	 6.02376452
 1584	 10	0.112346746	          	 5.97678861
 1585	 10	0.171354191	          	11.52331087
 1586	 14	0.076028712	          	 5.06990906
 1588	  7	0.048011357	          	 6.15537784
 1595	  9	0.087464494	          	 4.19717199
 1599	  6	0.195957540	          	29.71750131
 1600	  6	0.153724485	          	 7.75567560
 1604	  5	0.068951055	          	 2.18961355
 1607	 19	0.085296940	          	 8.83625575
 1615	  8	0.110728445	          	 4.48133478
 1619	 15	0.086865163	          	 4.09733378
 1620	  6	0.120861341	          	 7.18271181
 1625	  5	0.032984660	          	 2.10441769
 1627	  6	0.194194822	          	28.52445697
 1630	  6	0.130431861	          	 3.89554955
 1631	  5	0.133388158	          	 6.26012055
 1636	  5	0.163953965	          	11.62296200
 1640	 15	0.099267765	          	 8.81874944
 1643	  5	0.141120259	          	 4.94472104
 1645	  7	0.138688601	          	 9.62230053
 1648	 10	0.114927093	          	 4.02261822
 1649	  6	0.092065513	          	 3.08316927
 1650	  6	0.132687839	          	 3.29310739
 1651	 17	0.101246704	          	 9.15388038
 1655	 16	0.085014991	          	 6.99627242
 1662	  8	0.074536441	          	 4.81786213
 1663	  5	0.074720549	          	 4.50425049
 1668	 10	0.079754308	          	 3.66857710
 1671	  5	0.134155617	          	10.95595222
 1673	 12	0.099897079	          	 8.54910396
 1676	  8	0.082489973	          	 3.11596471
 1678	  6	0.152620513	          	 9.94397710
 1679	 10	0.109943885	          	11.05668143
 1685	  8	0.185821797	          	18.20807547
 1686	 10	0.075116914	          	 3.40449582
 1697	  5	0.119239684	          	 5.80266871
 1701	 18	0.072123497	          	 4.47274952
 1703	  6	0.072009932	          	 4.66860031
 1706	  5	0.129813186	          	 4.40303049
 1711	  7	0.129062858	          	 8.08682797
 1717	 10	0.102141455	          	 3.38920545
 1719	  8	0.074931152	          	 5.70988557
 1723	  5	0.109345543	          	 4.60547768
 1724	  7	0.091551257	          	10.05497554
 1726	 25	0.106247618	          	10.45344392
 1727	  5	0.107505562	          	 7.47264791
 1729	 11	0.104099963	          	 2.89798084
 1735	  5	0.110351038	          	 4.61116538
 1746	  5	0.144098578	          	 6.27815347
 1749	  9	0.079322878	          	 3.95578543
 1751	  5	0.118106269	          	 3.85561044
 1755	  8	0.152958520	          	11.11912602
 1756	  6	0.111524601	          	 8.13198029
 1763	 39	0.087868277	          	 8.04216548
 1769	  5	0.138423553	          	 8.81421252
 1770	  5	0.165233040	          	12.21989289
 1778	 45	0.099657520	          	11.25087507
 1779	  5	0.099832988	          	11.50405771
 1782	  6	0.146250487	          	 5.20498221
 1786	 35	0.104984736	          	12.61856507
 1787	  6	0.105321776	          	13.61539395
 1788	  5	0.097496636	          	 2.20595976
 1792	 27	0.114003021	          	10.42258797
 1793	  7	0.115323113	          	 8.94126251
 1797	  8	0.150177090	          	 5.60233711
 1800	  5	0.152354350	          	 5.54854639
 1804	  7	0.111258817	          	 7.59431122
 1809	  7	0.155872396	          	 7.43580768
 1811	  6	0.113411359	          	 7.57487077
 1813	  5	0.144598038	          	 7.55349853
 1819	  9	0.066071023	          	 2.73948556
 1823	  6	0.087442713	          	 4.29343387
 1827	 16	0.112573617	          	10.74557111
 1829	 20	0.091881539	          	 5.39751733
 1830	 19	0.086949324	          	 7.03181896
 1838	  7	0.145354806	          	 8.40786990
 1840	 23	0.118801502	          	17.34706276
 1841	 31	0.117897558	          	14.55164518
 1843	  7	0.119557594	          	16.73622754
 1848	 10	0.114519033	          	 9.66570403
 1853	 14	0.120873277	          	13.40046648
 1856	  6	0.153116495	          	 8.63724524
 1858	 18	0.105488061	          	 8.83020447
 1859	  9	0.102706653	          	 4.96717804
 1864	  5	0.147825300	          	 8.00016914
 1867	  7	0.149193499	          	10.39107705
 1868	 10	0.152019164	          	15.21343085
 1875	  5	0.127537838	          	 6.67499613
 1879	  5	0.185398260	          	11.68397978
 1881	  5	0.177395812	          	 8.51279859
 1883	  8	0.106748749	          	 3.64380409
 1887	  9	0.144744514	          	10.89077212
 1891	 19	0.077035030	          	12.48386353
 1893	  7	0.078460201	          	 9.43065530
 1895	  7	0.077533069	          	11.82970115
 1897	  5	0.077760160	          	11.31641385
 1904	 17	0.152361617	          	13.19805561
 1905	 16	0.065262620	          	 4.81288762
 1906	  8	0.065333027	          	 4.77301386
 1913	 11	0.056191193	          	 5.55217262
 1915	 13	0.089642022	          	10.25480140
 1916	  6	0.088676155	          	 9.68904456
 1919	  6	0.118396355	          	10.23486539
 1923	  6	0.109410745	          	 6.88131047
 1924	  5	0.111150134	          	 6.19903586
 1925	  9	0.124172823	          	10.24545422
 1929	 28	0.073795542	          	 6.20855450
 1932	 43	0.111829033	          	15.74743398
 1933	  7	0.112472692	          	13.70590766
 1934	  5	0.133693004	          	 7.91314929
 1941	 15	0.101810381	          	 6.58764625
 1942	  7	0.116700646	          	11.86743627
 1943	  5	0.116199881	          	11.48194598
 1945	  5	0.107443313	          	 7.29595812
 1948	  7	0.121131404	          	 7.95882567
 1952	  8	0.120629405	          	 3.96093695
 1956	 15	0.130680922	          	 9.96629492
 1958	  6	0.103983317	          	 5.65432795
 1961	 31	0.131279789	          	17.28184059
 1962	 11	0.129794664	          	 6.91725844
 1966	  6	0.040535740	          	 7.51253286
 1976	 12	0.136253311	          	11.38313625
 1977	  9	0.100517907	          	 3.76910336
 1979	  5	0.118322708	          	 2.94408647
 1988	 10	0.135234059	          	11.03511954
 1989	  7	0.190587983	          	14.58125476
 1990	  5	0.114832979	          	 3.94464082
 1993	  5	0.150946867	          	 9.96283707
 1995	 11	0.096015301	          	 3.71794844
 1996	  6	0.149616101	          	11.50039039
 1998	  6	0.113034640	          	 4.73550902
 1999	  6	0.109781265	          	 4.53579764
 2000	  5	0.107165034	          	 3.33870705
 2005	  7	0.127890715	          	 3.33751819
 2007	  6	0.181153306	          	10.68878864
 2008	 14	0.152978699	          	17.85421451
 2010	 12	0.156173102	          	12.92973124
 2013	  5	0.073325320	          	 5.95155983
 2015	  9	0.119969487	          	 7.09014023
 2016	  5	0.117932165	          	 5.08734923
 2018	 11	0.112638739	          	10.30026892
 2025	  5	0.133736888	          	 7.20430097
 2030	  7	0.076361223	          	 3.50543727
 2035	 10	0.140707529	          	10.16099015
 2036	  7	0.072985438	          	 4.83826355
 2040	 20	0.089022007	          	 4.53019594
 2044	 14	0.096089026	          	 5.52839440
 2047	 18	0.125703232	          	 8.74230732
 2050	  6	0.101336923	          	 5.96029330
 2051	 30	0.063003130	          	 5.65719596
 2052	 12	0.069141337	          	 3.74108551
 2053	  9	0.078402024	          	 3.31714331
 2054	  5	0.067994410	          	 2.99581460
 2055	 15	0.071337834	          	 5.17653024
 2058	  7	0.136405022	          	12.02416180
 2072	  6	0.141094643	          	 7.89073624
 2073	 77	0.069967876	          	 7.40783878
 2074	 69	0.076124770	          	 8.24029065
 2075	 10	0.073394804	          	 7.74759576
 2076	 11	0.071754220	          	 6.76267913
 2080	 19	0.087264239	          	11.92760269
 2081	 12	0.089352531	          	17.31426886
 2082	  9	0.088383861	          	15.81302898
 2090	 16	0.109301661	          	 5.62970694
 2092	  5	0.175836895	          	 7.42489776
 2097	  7	0.150321949	          	 8.32735355
 2098	  6	0.164624822	          	 9.82018049
 2119	  5	0.104232357	          	 6.84636308
 2124	  6	0.135831359	          	 7.62349903
 2128	  6	0.066785601	          	 3.51797516
 2132	  9	0.102417933	          	 4.42889129
 2133	  7	0.104467288	          	 4.71593312
 2137	 15	0.089090604	          	 5.31256591
 2138	  5	0.174318772	          	 8.03681658
 2141	  5	0.086607976	          	11.20818678
 2144	  6	0.123144604	          	 4.49522368
 2145	  7	0.183047854	          	16.24043836
 2148	  7	0.179688827	          	10.79838957
 2151	 18	0.074938776	          	 4.36029010
 2153	  7	0.117303446	          	 6.18609303
 2158	 10	0.090876266	          	 3.26175990
 2159	  8	0.092897409	          	 3.05289574
 2162	 15	0.089427831	          	 3.81928303
 2171	 15	0.122077759	          	 8.96319694
 2174	  6	0.050859776	          	 2.06456172
 2177	  6	0.151042602	          	10.82906742
 2179	  5	0.130622826	          	 8.00526600
 2181	 23	0.087008864	          	 6.20661346
 2187	  6	0.102312411	          	 6.37889240
 2190	 27	0.074379922	          	 5.99511520
 2200	 17	0.106533911	          	 7.99597447
 2201	  6	0.105165660	          	 6.75208854
 2203	  9	0.165723849	          	14.38942955
 2210	 22	0.086056273	          	 7.22436902
 2215	 21	0.082890722	          	 5.69228629
 2218	  8	0.077914288	          	 2.67575426
 2224	 21	0.112912726	          	 9.41321240
 2227	 10	0.163123028	          	12.91144979
 2230	 14	0.079476508	          	 9.76418891
 2231	  6	0.160287612	          	 5.89797561
 2233	 10	0.116741622	          	 3.89731779
 2234	 11	0.068173377	          	 5.33088821
 2236	 49	0.063209745	          	 8.66356372
 2237	 26	0.065300049	          	 6.71050210
 2238	 14	0.065111962	          	 8.21356535
 2239	  8	0.061835894	          	 6.06391820
 2240	  5	0.064183707	          	 9.14771825
 2244	  6	0.157390452	          	 6.13130527
 2249	 20	0.108386006	          	 8.16270982
 2252	  6	0.116254401	          	 6.99706711
 2253	  5	0.117583420	          	 6.65157275
 2264	  7	0.143958799	          	 5.46026538
 2265	  5	0.111967207	          	 3.23271512
 2266	  8	0.111261346	          	 6.51268841
 2268	  8	0.128099492	          	 4.15475322
 2269	  7	0.116004659	          	 6.20493983
 2278	 14	0.074468957	          	 5.49479337
 2279	  6	0.152432850	          	 7.85472780
 2280	  5	0.064379037	          	 4.68392952
 2281	  6	0.091258965	          	 3.13436634
 2282	  6	0.089012096	          	 3.83406245
 2284	 11	0.154948901	          	24.89744843
 2287	 13	0.108620934	          	 5.71083966
 2290	  6	0.161580187	          	 6.73652288
 2292	  5	0.122346766	          	 4.57386391
 2297	  6	0.194409383	          	20.16362138
 2298	  9	0.151334474	          	11.03329362
 2299	 14	0.076036407	          	 6.78690210
 2306	  5	0.182991398	          	 6.15268453
 2307	  5	0.074993890	          	 4.27943065
 2308	 14	0.062447577	          	 4.55765145
 2309	  5	0.062735109	          	 3.99824815
 2310	  5	0.194351204	          	11.59519168
 2311	  5	0.114681535	          	 5.41681438
 2316	 50	0.072362406	          	 7.64505460
 2317	 26	0.074490353	          	 7.05107899
 2327	  9	0.148484623	          	 9.48780875
 2328	 17	0.111039491	          	 9.94814553
 2330	 11	0.091331629	          	 4.15905363
 2334	  7	0.116086281	          	 5.29561614
 2335	  6	0.173014002	          	11.24542539
 2339	  5	0.160664816	          	 7.57963157
 2344	  5	0.175911355	          	 7.89046482
 2347	  7	0.074423123	          	 5.03318330
 2348	 31	0.122834854	          	12.96318493
 2351	 12	0.082569471	          	 5.83122581
 2355	 17	0.103001482	          	 6.84792172
 2363	 14	0.080855941	          	 5.70646847
 2369	 17	0.071282521	          	 5.76651148
 2370	  5	0.072034304	          	 6.28335280
 2372	  7	0.073815960	          	 3.46549109
 2381	  5	0.084606327	          	 2.97972028
 2383	 27	0.067578818	          	 7.40980998
 2385	  5	0.180824484	          	 9.37522452
 2393	 36	0.090964141	          	 9.11006994
 2395	 11	0.112473290	          	 7.92734408
 2397	  9	0.089534038	          	11.35440292
 2398	  7	0.089740087	          	11.19994476
 2399	  6	0.090120180	          	12.22851184
 2404	  9	0.151241824	          	13.08137568
 2414	  6	0.031520911	          	 3.09430021
 2428	  7	0.038326700	          	10.22897567
 2430	  5	0.038726580	          	 9.20936978
 2431	  6	0.040300312	          	 8.31238517
 2450	 13	0.118115107	          	 5.85782934
 2455	  7	0.081192773	          	 4.09191818
 2458	 35	0.075708980	          	 7.90265811
 2459	  9	0.080163025	          	 5.15235498
 2460	 12	0.079779944	          	 5.71658488
 2462	  7	0.078686562	          	 6.37965812
 2463	  5	0.076370602	          	 7.98773487
 2466	  7	0.076542051	          	 8.27638128
 2469	 34	0.093293147	          	 7.02408390
 2471	 19	0.134260601	          	13.81478977
 2473	 24	0.062009122	          	 6.56930394
 2484	 10	0.081434001	          	 5.36978030
 2487	  7	0.093586458	          	 5.88936627
 2489	 14	0.140132867	          	16.45595983
 2494	  5	0.081007861	          	 4.76139501
 2498	 19	0.051533256	          	 5.47271521
 2510	  5	0.141850464	          	 6.39461086
 2512	  6	0.123699444	          	 7.63113530
 2514	  5	0.120613860	          	12.34099822
 2519	  7	0.127612596	          	10.82499814
 2521	  5	0.138425032	          	 6.58136864
 2527	 18	0.111491366	          	 8.20430617
 2530	  5	0.126473018	          	 6.40540432
 2533	  8	0.152662250	          	 5.69841869
 2538	  5	0.024646279	          	 5.35635549
 2540	  7	0.089172011	          	 3.55043553
 2546	 39	0.100123624	          	 9.77383041
 2547	  5	0.098621740	          	 6.25906076
 2548	  5	0.134918236	          	 8.54425340
 2550	  5	0.080178234	          	 3.78111741
 2552	  8	0.115891827	          	 4.53010284
 2555	  6	0.075314494	          	 3.59043126
 2563	  5	0.103760168	          	 2.18933267
 2568	  7	0.083998079	          	 8.06951826
 2574	  7	0.117632841	          	 6.98415604
 2575	  5	0.152196880	          	 4.15765953
 2580	  5	0.145804017	          	 5.01779877
 2581	  6	0.143316621	          	 5.79212879
 2587	  6	0.052556168	          	 2.88185728
 2589	  6	0.149020091	          	10.03011020
 2596	  9	0.125005563	          	 7.72527368
 2598	  6	0.115465698	          	 2.75533969
 2599	  9	0.123099315	          	 5.12101724
 2600	  7	0.187432927	          	13.52533285
 2602	  6	0.120329839	          	 5.06720159
 2605	  5	0.149990117	          	 6.41212684
 2609	  8	0.108662087	          	 4.92286862
 2610	  8	0.110482391	          	 6.01992646
 2614	 11	0.114801718	          	 6.97849432
 2616	 18	0.101676481	          	12.32509355
 2628	  6	0.087369957	          	 4.77357171
 2633	 19	0.111144038	          	 8.71877568
 2635	  5	0.147047774	          	 7.62468941
 2637	  8	0.145532469	          	 6.08002747
 2638	 20	0.088494588	          	 5.41004494
 2643	  6	0.118019652	          	 5.28365584
 2645	  9	0.147853355	          	18.15187497
 2650	  5	0.158630811	          	12.33759671
 2654	  5	0.171573120	          	 9.76551211
 2659	  5	0.110628391	          	 6.47821352
 2660	  8	0.120283938	          	 8.45003201
 2661	  5	0.122711686	          	 5.94132480
 2667	  6	0.104873947	          	 3.91638800
 2669	  8	0.127291906	          	 5.28691837
 2670	  6	0.197407628	          	17.47070597
 2675	  6	0.110101304	          	 5.98600741
 2678	  5	0.087301253	          	 8.05866235
 2681	 13	0.104665597	          	 8.25835467
 2685	  5	0.134672164	          	 9.10757163
 2688	 11	0.137097080	          	11.14183091
 2691	  5	0.177565047	          	 5.92166155
 2698	  5	0.126860251	          	 4.08086546
 2701	  6	0.148123110	          	 9.59109634
 2702	  6	0.072230922	          	 3.84272801
 2704	  9	0.111872923	          	 6.06013115
 2706	 11	0.113514340	          	 4.70270370
 2707	 13	0.133200406	          	12.07834466
 2710	 11	0.125054630	          	 8.80102720
 2712	  5	0.076110876	          	 4.32582541
 2713	  7	0.099213779	          	 4.29456326
 2718	  7	0.148137476	          	 6.11587900
 2726	 10	0.037857555	          	 2.24514004
 2728	 15	0.065106051	          	 8.15740220
 2729	  9	0.064659828	          	 7.40954394
 2733	 12	0.074845263	          	 6.45357393
 2735	  6	0.107032079	          	 2.48664499
 2737	  6	0.180818663	          	 8.69051894
 2738	 77	0.091009519	          	14.90222688
 2739	 23	0.089290597	          	10.56434559
 2747	  6	0.095218504	          	 5.63698259
 2748	  8	0.095284832	          	 6.05474870
 2756	  6	0.137802826	          	 6.31798869
 2760	  9	0.104551138	          	 7.36145133
 2765	  7	0.101293588	          	 5.77356150
 2772	  5	0.134613035	          	 9.87403994
 2777	  5	0.134255425	          	 5.18579038
 2779	  5	0.100961334	          	 6.45492868
 2780	 12	0.085359378	          	 3.86223776
 2782	 18	0.076101456	          	 5.88422929
 2783	  9	0.083614777	          	 3.82184543
 2784	  7	0.037164476	          	 6.14829633
 2787	  8	0.168267423	          	 9.68349555
 2788	  9	0.103834777	          	 3.17065995
 2789	  5	0.166203957	          	 9.19666444
 2790	 13	0.139576305	          	19.06458154
 2793	  5	0.158751284	          	 7.17165823
 2794	  7	0.095801830	          	 3.49534631
 2799	  9	0.184002126	          	23.10019672
