#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:14:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:14:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F566%2FA1%2Fgroups&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35660001
#Name: J/A+A/566/A1
#Title: Flux- and volume-limited groups for SDSS galaxies (Tempel+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2014A&A...566A...1T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/566/A1	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35660001	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_566_A1_groups:
#Name: J/A+A/566/A1/groups
#Title: Flux limited groups
#Column	GroupID	(I6)	[1/82458] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I3)	[2/849] Richness	[ucd=meta.number]
#Column	RAJ2000	(F9.5)	Right ascension of group centre (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination of group centre (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	zcmb	(F8.5)	CMB-corrected redshift of group	[ucd=src.redshift]
#Column	Dist.c	(F7.3)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	sig.v	(F7.1)	rms radial velocity deviation {sigma}_V_	[ucd=phys.veloc.dispersion]
#Column	sig.sky	(F7.4)	rms deviation of the projected distance in the sky from group center {sigma}_sky_ (G1)	[ucd=phys.angSize]
#Column	Rvir	(F7.4)	Virial radius (projected harmonic mean) (G1)	[ucd=phys.size.radius]
#Column	Rmax	(F8.4)	Maximum radius of the group (G1)	[ucd=phys.size.radius]
#Column	MNFW	(E9.2)	Mass (NFW profile) (G1)	[ucd=phys.mass]
#Column	MHer	(E9.2)	Mass (Hernquist profile) (G1)	[ucd=phys.mass]
#Column	Lrgroup	(E9.2)	Observed luminosity (G1)	[ucd=phys.luminosity]
GroupID	Ngal	RAJ2000	DEJ2000	zcmb	Dist.c	sig.v	sig.sky	Rvir	Rmax	MNFW	MHer	Lrgroup
 11006	  2	227.17805	+06.98591	 0.07538	222.482	   20.7	 0.0945	 0.2674	  0.1338	 1.29e-01	 1.29e-01	 4.85e+00
 11007	  3	218.26604	+51.98538	 0.07065	208.720	   91.2	 0.0455	 0.1025	  0.0796	 7.49e-01	 1.21e+00	 3.85e+00
 11008	  3	127.34636	+30.30268	 0.06599	195.161	  128.8	 0.1546	 0.2749	  0.2954	 5.01e+00	 8.19e+00	 4.30e+00
 11009	  4	218.83146	+04.40251	 0.08589	252.910	  116.4	 0.1567	 0.1649	  0.3179	 4.15e+00	 6.78e+00	 6.87e+00
 11010	  3	132.89676	+39.63865	 0.04165	123.791	   25.7	 0.1024	 0.1400	  0.2012	 1.35e-01	 2.16e-01	 1.27e+00
 11011	  2	144.75299	+35.74868	 0.02103	 62.776	   55.6	 0.0425	 0.1202	  0.0603	 4.20e-01	 4.20e-01	 2.70e-01
 11012	  7	212.21891	+07.81838	 0.11698	342.155	  550.6	 0.2144	 0.2940	  0.4856	 1.23e+02	 2.08e+02	 2.38e+01
 11013	 10	125.25107	+35.53226	 0.06465	191.224	  222.8	 0.2412	 0.3401	  0.5102	 2.31e+01	 3.82e+01	 8.65e+00
 11014	  5	175.42963	+13.58793	 0.08209	241.932	   98.8	 0.2175	 0.3615	  0.3642	 4.16e+00	 6.79e+00	 6.91e+00
 11015	  6	151.81099	+23.02440	 0.04244	126.117	  122.4	 0.1297	 0.1423	  0.2753	 3.80e+00	 6.21e+00	 2.81e+00
 11016	  2	195.75950	+40.65083	 0.06751	199.584	   50.3	 0.0169	 0.0479	  0.0240	 1.37e-01	 1.37e-01	 3.52e+00
 11017	  8	173.03094	+67.86226	 0.05392	159.870	  202.1	 0.1734	 0.2394	  0.4564	 1.37e+01	 2.26e+01	 3.62e+00
 11018	  8	235.67111	+27.89833	 0.07523	222.034	  167.8	 0.1752	 0.2888	  0.3768	 9.58e+00	 1.58e+01	 8.18e+00
 11019	  3	179.38885	+00.57281	 0.04854	144.064	   55.9	 0.1260	 0.2616	  0.2296	 7.80e-01	 1.26e+00	 2.19e+00
 11020	  3	227.78011	+05.03844	 0.03566	106.135	  219.0	 0.0974	 0.2258	  0.1666	 9.07e+00	 1.49e+01	 1.52e+00
 11021	  2	237.96809	+25.70495	 0.05956	176.378	   38.4	 0.0972	 0.2750	  0.1377	 4.57e-01	 4.57e-01	 2.25e+00
 11022	 17	126.72265	+18.16510	 0.10115	296.877	  254.5	 0.2602	 0.2834	  0.7384	 3.23e+01	 5.38e+01	 2.49e+01
 11023	  2	176.13121	+55.64456	 0.05154	152.867	   22.9	 0.0319	 0.0903	  0.0452	 5.36e-02	 5.36e-02	 2.11e+00
 11024	  4	174.48973	+22.26607	 0.04998	148.302	   79.5	 0.1633	 0.3022	  0.3200	 2.03e+00	 3.30e+00	 2.84e+00
 11025	 12	237.55829	+27.85283	 0.07834	231.051	  183.7	 0.3657	 0.4520	  1.0648	 2.38e+01	 3.94e+01	 1.43e+01
 11026	  7	203.57553	+33.90686	 0.04114	122.287	  108.6	 0.0710	 0.1103	  0.1712	 1.65e+00	 2.67e+00	 2.93e+00
 11027	  8	130.44948	+62.58437	 0.09384	275.851	  157.3	 0.2926	 0.4457	  0.6155	 1.40e+01	 2.31e+01	 1.05e+01
 11028	  2	229.77394	+13.78864	 0.03660	108.899	   10.4	 0.0201	 0.0570	  0.0285	 6.90e-03	 6.90e-03	 7.90e-01
 11029	  3	186.52226	+26.14552	 0.03266	 97.251	  146.4	 0.0912	 0.0654	  0.1818	 3.82e+00	 6.24e+00	 1.11e+00
 11030	  8	187.97452	+20.20152	 0.06486	191.864	  180.2	 0.1213	 0.1091	  0.2613	 7.66e+00	 1.26e+01	 5.62e+00
 11031	 14	252.71672	+32.79692	 0.08609	253.503	  325.8	 0.2330	 0.2921	  0.4664	 4.73e+01	 7.90e+01	 1.73e+01
 11032	  3	151.51818	+29.13470	 0.05075	150.570	   69.6	 0.0445	 0.0717	  0.0862	 4.28e-01	 6.88e-01	 2.66e+00
 11033	  4	210.69631	+28.46784	 0.06415	189.781	  131.4	 0.1107	 0.1503	  0.2421	 3.74e+00	 6.10e+00	 4.63e+00
 11034	  2	223.10637	+36.23714	 0.07165	211.619	   96.4	 0.0448	 0.1267	  0.0634	 1.33e+00	 1.33e+00	 3.19e+00
 11035	  2	157.68872	+01.44281	 0.05209	154.496	   48.3	 0.0766	 0.2165	  0.1084	 5.70e-01	 5.70e-01	 1.69e+00
 11036	  2	211.10740	+37.15603	 0.05472	162.203	  252.2	 0.0674	 0.1905	  0.0954	 1.37e+01	 1.37e+01	 2.01e+00
 11037	  2	193.57559	+28.08393	 0.02355	 70.256	   65.7	 0.0076	 0.0215	  0.0108	 1.05e-01	 1.05e-01	 4.99e-01
 11038	  2	236.59407	+11.07893	 0.04754	141.140	   62.0	 0.0624	 0.1765	  0.0884	 7.66e-01	 7.66e-01	 1.69e+00
 11039	 13	191.65414	+25.26889	 0.08591	252.981	  188.2	 0.2621	 0.2733	  0.5520	 1.79e+01	 2.96e+01	 1.55e+01
 11040	  2	243.37033	+51.41424	 0.06078	179.928	   24.2	 0.0499	 0.1412	  0.0707	 9.32e-02	 9.32e-02	 2.22e+00
 11041	  2	223.06858	+14.84070	 0.05002	148.429	  176.5	 0.0163	 0.0460	  0.0230	 1.62e+00	 1.62e+00	 2.31e+00
 11042	  2	233.43801	+21.77922	 0.02384	 71.120	   25.1	 0.0426	 0.1205	  0.0604	 8.56e-02	 8.56e-02	 4.98e-01
 11043	  7	168.06043	+42.53832	 0.08139	239.901	  204.6	 0.2554	 0.2611	  0.4726	 2.06e+01	 3.41e+01	 1.11e+01
 11044	  4	241.08833	+12.78694	 0.04090	121.598	  130.8	 0.0411	 0.0720	  0.0846	 1.39e+00	 2.24e+00	 1.74e+00
 11045	  3	225.62490	+24.39367	 0.07117	210.239	  229.7	 0.1759	 0.3720	  0.3102	 1.79e+01	 2.96e+01	 4.29e+00
 11046	  4	204.55843	-01.71244	 0.02313	 69.021	   75.6	 0.1370	 0.2301	  0.2567	 1.54e+00	 2.50e+00	 6.40e-01
 11047	  3	140.22990	+54.58599	 0.10180	298.751	   99.6	 0.0776	 0.1594	  0.1397	 1.52e+00	 2.46e+00	 7.80e+00
 11048	  2	164.39331	+21.20433	 0.05954	176.305	   92.0	 0.1196	 0.3381	  0.1693	 3.23e+00	 3.23e+00	 2.58e+00
 11049	 10	150.99828	+18.11393	 0.07085	209.309	  198.6	 0.2096	 0.1826	  0.5103	 1.60e+01	 2.64e+01	 1.12e+01
 11050	  2	221.09247	+41.67579	 0.05941	175.937	    9.8	 0.1147	 0.3244	  0.1623	 3.52e-02	 3.52e-02	 2.29e+00
 11051	  4	218.19346	+01.88824	 0.03071	 91.502	   67.4	 0.0535	 0.0830	  0.1195	 4.82e-01	 7.75e-01	 1.06e+00
 11052	  3	156.35707	+09.82091	 0.04668	138.601	   33.0	 0.1153	 0.2743	  0.1893	 2.50e-01	 4.01e-01	 1.87e+00
 11053	  7	152.27027	+14.72981	 0.08410	247.745	  217.7	 0.1573	 0.2022	  0.3363	 1.44e+01	 2.38e+01	 1.00e+01
 11054	  2	148.39381	+07.02760	 0.04044	120.219	   75.3	 0.0469	 0.1327	  0.0664	 8.49e-01	 8.49e-01	 1.39e+00
 11055	 10	115.61918	+40.33117	 0.06953	205.471	  143.8	 0.3250	 0.1851	  0.8401	 1.30e+01	 2.15e+01	 1.08e+01
 11056	  5	156.96716	+17.53351	 0.04316	128.256	   75.9	 0.1611	 0.1683	  0.3640	 1.83e+00	 2.96e+00	 2.95e+00
 11057	  3	139.01035	+39.14226	 0.08004	235.985	   81.2	 0.1820	 0.2869	  0.3535	 2.36e+00	 3.84e+00	 4.81e+00
 11058	  2	122.68120	+54.77469	 0.03319	 98.836	   13.5	 0.1037	 0.2934	  0.1468	 6.07e-02	 6.07e-02	 9.31e-01
 11059	  4	146.68746	+04.30946	 0.08928	262.714	  107.6	 0.1025	 0.1926	  0.1982	 2.33e+00	 3.79e+00	 6.59e+00
 11060	  2	211.91318	+38.67433	 0.02598	 77.473	  176.4	 0.0077	 0.0219	  0.0110	 7.69e-01	 7.69e-01	 4.45e-01
 11061	 16	155.01393	+00.42706	 0.09724	285.658	  187.3	 0.5492	 0.5548	  1.2728	 3.69e+01	 6.16e+01	 2.43e+01
 11062	  4	179.06134	+06.70866	 0.00934	 27.955	  103.9	 0.0446	 0.0396	  0.1063	 9.53e-01	 1.54e+00	 9.94e-01
 11063	  6	222.89627	+31.51447	 0.08856	260.621	  138.5	 0.1990	 0.2608	  0.3892	 7.43e+00	 1.22e+01	 9.97e+00
 11064	  2	223.30262	+04.38098	 0.02926	 87.201	    1.7	 0.0688	 0.1945	  0.0973	 6.14e-04	 6.14e-04	 6.85e-01
 11065	  2	186.63646	+03.72622	 0.07855	231.668	  224.5	 0.0295	 0.0835	  0.0418	 4.75e+00	 4.75e+00	 4.20e+00
 11066	  8	181.19901	+02.40965	 0.07808	230.306	  273.6	 0.3283	 0.3468	  0.7378	 4.70e+01	 7.85e+01	 8.77e+00
 11067	  3	232.44262	+08.15336	 0.04319	128.349	   67.4	 0.1740	 0.3565	  0.3167	 1.56e+00	 2.53e+00	 2.14e+00
 11068	  9	244.20118	+13.08935	 0.09341	274.627	  207.5	 0.3222	 0.4578	  0.7038	 2.67e+01	 4.43e+01	 1.35e+01
 11069	 13	201.06117	+00.81874	 0.10963	321.171	  368.0	 0.3354	 0.2748	  0.9469	 8.63e+01	 1.45e+02	 2.05e+01
 11070	  2	189.25104	+10.42170	 0.02573	 76.734	   54.1	 0.0142	 0.0402	  0.0202	 1.33e-01	 1.33e-01	 4.86e-01
 11071	  2	127.12842	+23.06153	 0.04555	135.293	  103.8	 0.0017	 0.0048	  0.0024	 5.83e-02	 5.83e-02	 1.54e+00
 11072	  2	240.42639	+40.92243	 0.07246	213.975	    1.2	 0.1246	 0.3525	  0.1763	 5.38e-04	 5.38e-04	 3.34e+00
 11073	  2	186.68279	+30.24355	 0.04245	126.147	   67.5	 0.0143	 0.0405	  0.0203	 2.09e-01	 2.09e-01	 1.25e+00
 11074	  2	236.31833	+35.70171	 0.06925	204.657	  113.4	 0.0192	 0.0543	  0.0272	 7.89e-01	 7.89e-01	 3.01e+00
 11075	  2	159.10668	+10.41699	 0.09012	265.135	   90.8	 0.1073	 0.3035	  0.1519	 2.82e+00	 2.82e+00	 5.62e+00
 11076	  8	185.21475	+08.31390	 0.07342	216.789	  192.6	 0.0701	 0.0964	  0.1677	 5.08e+00	 8.31e+00	 1.12e+01
 11077	  6	189.67447	+42.73255	 0.07242	213.873	  155.5	 0.2064	 0.1015	  0.4168	 9.69e+00	 1.60e+01	 7.08e+00
 11078	  3	234.98252	+33.80252	 0.07017	207.313	  196.5	 0.0928	 0.1540	  0.1791	 6.98e+00	 1.14e+01	 3.94e+00
 11079	  2	222.33069	+14.97167	 0.03914	116.405	   78.4	 0.0123	 0.0347	  0.0174	 2.41e-01	 2.41e-01	 8.95e-01
 11080	  2	206.91246	+63.14088	 0.03154	 93.952	  159.3	 0.1106	 0.3129	  0.1568	 8.97e+00	 8.97e+00	 5.92e-01
 11081	  6	169.81942	+54.08178	 0.03486	103.749	  146.6	 0.1319	 0.1599	  0.2472	 5.53e+00	 9.05e+00	 1.31e+00
 11082	  3	124.84426	+34.99096	 0.08610	253.542	  100.2	 0.0755	 0.1262	  0.1458	 1.49e+00	 2.42e+00	 6.60e+00
 11083	  3	146.72077	+21.04559	 0.09082	267.142	  265.3	 0.1590	 0.3239	  0.2912	 2.16e+01	 3.58e+01	 6.11e+00
 11084	  2	122.40274	+41.59347	 0.00289	  8.656	    9.4	 0.0004	 0.0011	  0.0005	 1.06e-04	 1.06e-04	 5.22e-03
 11085	  4	195.12645	+08.45905	 0.05299	157.138	   80.4	 0.1374	 0.2435	  0.2400	 1.75e+00	 2.84e+00	 2.33e+00
 11086	  2	178.83931	+24.86729	 0.02941	 87.650	   13.0	 0.0893	 0.2526	  0.1264	 4.80e-02	 4.80e-02	 5.95e-01
 11087	  2	219.48433	+18.61316	 0.09589	281.759	  195.6	 0.1037	 0.2932	  0.1467	 1.27e+01	 1.27e+01	 7.01e+00
 11088	  2	149.57036	+14.68998	 0.06373	188.560	   74.1	 0.0471	 0.1333	  0.0667	 8.27e-01	 8.27e-01	 3.30e+00
 11089	  2	194.76674	+16.99936	 0.08071	237.939	   79.6	 0.0891	 0.2521	  0.1262	 1.80e+00	 1.80e+00	 4.30e+00
 11090	  2	173.03126	+53.87967	 0.07135	210.749	   28.9	 0.1136	 0.3214	  0.1609	 3.04e-01	 3.04e-01	 5.48e+00
 11091	  9	243.06471	+47.89970	 0.09365	275.317	  167.1	 0.3162	 0.3702	  0.7072	 1.70e+01	 2.82e+01	 1.57e+01
 11092	  3	151.28765	+44.51141	 0.02715	 80.952	   25.3	 0.0257	 0.0535	  0.0451	 3.31e-02	 5.26e-02	 6.41e-01
 11093	  5	207.76350	+26.95443	 0.06266	185.433	  171.0	 0.1669	 0.3124	  0.2927	 9.47e+00	 1.56e+01	 4.62e+00
 11094	  7	153.51457	+09.15516	 0.11961	349.656	  337.5	 0.2289	 0.2168	  0.5977	 4.98e+01	 8.33e+01	 1.51e+01
 11095	 23	209.68888	+49.53232	 0.10614	311.186	  465.7	 0.4122	 0.4002	  1.2567	 1.68e+02	 2.86e+02	 4.18e+01
 11096	  4	181.11679	+39.00437	 0.06537	193.347	  162.0	 0.0664	 0.1242	  0.1204	 3.42e+00	 5.57e+00	 4.10e+00
 11097	  2	150.49991	+11.10220	 0.05273	156.366	   77.7	 0.0796	 0.2251	  0.1127	 1.54e+00	 1.54e+00	 2.06e+00
 11098	  2	221.77275	+22.52401	 0.03820	113.623	  169.6	 0.0987	 0.2793	  0.1399	 9.07e+00	 9.07e+00	 8.65e-01
 11099	  4	218.42556	+22.79758	 0.10447	306.406	  177.6	 0.1477	 0.2190	  0.3374	 9.04e+00	 1.49e+01	 1.06e+01
 11100	  7	142.25713	+39.35896	 0.07647	225.644	  196.1	 0.1682	 0.2408	  0.3566	 1.25e+01	 2.07e+01	 8.52e+00
 11101	  5	169.82622	+05.22045	 0.05050	149.826	  107.2	 0.1270	 0.1809	  0.2911	 2.86e+00	 4.66e+00	 2.89e+00
 11102	  6	129.08049	+52.32443	 0.04854	144.067	   90.0	 0.2137	 0.2560	  0.4615	 3.39e+00	 5.53e+00	 3.95e+00
 11103	 51	188.84787	+16.53325	 0.07084	209.279	  566.5	 0.6492	 0.5603	  1.5757	 3.89e+02	 6.65e+02	 4.35e+01
 11104	  5	187.19185	+30.79534	 0.06199	183.467	  228.2	 0.1869	 0.2475	  0.3298	 1.88e+01	 3.11e+01	 4.09e+00
 11105	  3	209.77882	+46.08182	 0.05363	159.018	  151.2	 0.1783	 0.3481	  0.3312	 7.93e+00	 1.30e+01	 2.69e+00
 11106	  2	124.63622	+41.17950	 0.06005	177.793	    1.3	 0.0736	 0.2081	  0.1040	 4.16e-04	 4.15e-04	 2.73e+00
 11107	  2	137.19450	+47.32871	 0.05134	152.305	   50.8	 0.0957	 0.2707	  0.1355	 7.89e-01	 7.89e-01	 1.63e+00
 11108	  5	193.97903	-00.99548	 0.04899	145.408	  209.5	 0.1075	 0.1418	  0.2530	 9.17e+00	 1.51e+01	 2.76e+00
 11109	  4	208.30797	+45.73181	 0.06471	191.403	  134.4	 0.0745	 0.1473	  0.1328	 2.64e+00	 4.30e+00	 5.57e+00
 11110	  2	156.77194	+18.08407	 0.04521	134.294	   76.8	 0.0745	 0.2106	  0.1054	 1.40e+00	 1.40e+00	 1.38e+00
 11111	  5	215.42900	+29.54380	 0.06092	180.339	  122.4	 0.1852	 0.2886	  0.3595	 5.42e+00	 8.87e+00	 4.56e+00
 11112	  9	135.37589	+19.82287	 0.09697	284.858	  203.0	 0.3138	 0.3409	  0.6927	 2.49e+01	 4.13e+01	 1.73e+01
 11113	  3	138.84307	+38.92894	 0.08061	237.645	   61.0	 0.0305	 0.0630	  0.0543	 2.27e-01	 3.63e-01	 5.20e+00
 11114	 12	175.96042	+46.37716	 0.11568	338.466	  426.6	 0.4007	 0.5444	  1.1327	 1.38e+02	 2.33e+02	 2.34e+01
 11115	  6	170.78718	+27.59444	 0.05764	170.750	  142.0	 0.1636	 0.2421	  0.3641	 6.43e+00	 1.05e+01	 6.32e+00
 11116	  2	116.80375	+32.36633	 0.05956	176.361	   37.9	 0.1413	 0.3998	  0.2001	 6.50e-01	 6.50e-01	 2.40e+00
 11117	 18	162.66183	+20.81713	 0.07889	232.655	  226.8	 0.3585	 0.3807	  1.0606	 3.54e+01	 5.89e+01	 2.16e+01
 11118	  2	175.81094	+47.20697	 0.03766	112.026	    2.2	 0.0805	 0.2278	  0.1139	 1.27e-03	 1.27e-03	 1.25e+00
 11119	  2	222.27364	+26.57401	 0.05100	151.290	   25.8	 0.1245	 0.3522	  0.1763	 2.65e-01	 2.65e-01	 1.83e+00
 11120	  3	171.66251	+03.46805	 0.07521	221.972	  324.8	 0.0478	 0.1025	  0.0867	 9.79e+00	 1.61e+01	 4.16e+00
 11121	  3	188.39141	+27.40049	 0.02423	 72.280	  146.2	 0.1184	 0.2612	  0.2069	 4.94e+00	 8.08e+00	 4.12e-01
 11122	  2	196.37558	+36.06031	 0.00476	 14.270	    7.5	 0.0101	 0.0285	  0.0143	 1.79e-03	 1.79e-03	 1.85e-02
 11123	  2	201.49672	+41.91897	 0.06210	183.789	  113.4	 0.0269	 0.0762	  0.0381	 1.11e+00	 1.11e+00	 2.90e+00
 11124	  3	208.89021	+35.06390	 0.03539	105.333	   51.2	 0.0920	 0.1294	  0.1805	 4.79e-01	 7.70e-01	 1.25e+00
 11125	  2	137.87398	+02.23850	 0.05632	166.895	  108.3	 0.0183	 0.0517	  0.0259	 6.85e-01	 6.85e-01	 2.48e+00
 11126	  4	174.81050	+10.74087	 0.08524	251.047	   49.9	 0.1514	 0.2276	  0.3298	 7.46e-01	 1.20e+00	 5.82e+00
 11127	  3	247.63939	+40.10260	 0.07763	228.999	   76.5	 0.1578	 0.2297	  0.3088	 1.82e+00	 2.95e+00	 5.61e+00
 11128	  9	172.24287	+21.76626	 0.03451	102.724	  173.4	 0.2178	 0.3382	  0.4601	 1.27e+01	 2.09e+01	 3.11e+00
 11129	  4	214.87404	+23.44441	 0.07299	215.538	  162.1	 0.1421	 0.1916	  0.3238	 7.26e+00	 1.19e+01	 6.70e+00
 11130	 19	222.52744	+33.95279	 0.08965	263.789	  341.5	 0.3994	 0.3901	  0.8470	 8.84e+01	 1.49e+02	 2.25e+01
 11131	  2	245.02536	+18.05572	 0.03490	103.873	   40.9	 0.0560	 0.1583	  0.0793	 2.99e-01	 2.99e-01	 8.72e-01
 11132	  4	141.58800	+65.53754	 0.03835	114.056	  151.2	 0.1724	 0.3444	  0.3170	 7.66e+00	 1.26e+01	 1.66e+00
 11133	  3	232.07918	-00.10865	 0.03822	113.673	   53.1	 0.0299	 0.0668	  0.0515	 1.68e-01	 2.69e-01	 1.32e+00
 11134	  5	178.90247	+19.54040	 0.04436	131.784	   51.3	 0.1717	 0.2020	  0.3342	 8.96e-01	 1.45e+00	 1.92e+00
 11135	  2	223.18887	+05.93926	 0.02854	 85.063	   57.5	 0.0306	 0.0865	  0.0433	 3.23e-01	 3.23e-01	 6.18e-01
 11136	  8	149.91920	+26.24311	 0.05241	155.432	  130.1	 0.1937	 0.2010	  0.4596	 6.39e+00	 1.05e+01	 5.94e+00
 11137	  2	121.45091	+22.91997	 0.03111	 92.675	    7.0	 0.0120	 0.0339	  0.0170	 1.88e-03	 1.88e-03	 5.96e-01
 11138	  2	114.80806	+31.39351	 0.04174	124.061	   58.7	 0.0621	 0.1757	  0.0880	 6.84e-01	 6.84e-01	 1.13e+00
 11139	  3	238.39719	+17.28375	 0.05882	174.193	   83.1	 0.0871	 0.1090	  0.1718	 1.19e+00	 1.92e+00	 3.34e+00
 11140	  2	215.70458	+20.11830	 0.05706	169.052	   33.5	 0.0867	 0.2453	  0.1228	 3.10e-01	 3.10e-01	 2.17e+00
 11141	  6	165.89562	-00.60634	 0.08492	250.107	  138.0	 0.1111	 0.1596	  0.2545	 4.14e+00	 6.76e+00	 9.55e+00
 11142	  2	131.51810	+28.53157	 0.07146	211.068	   44.8	 0.1474	 0.4168	  0.2086	 9.47e-01	 9.47e-01	 4.09e+00
 11143	  4	214.92970	+32.57743	 0.06823	201.681	  120.9	 0.1157	 0.1678	  0.2628	 3.31e+00	 5.40e+00	 4.34e+00
 11144	  4	200.20878	+19.01651	 0.06404	189.450	   83.9	 0.1207	 0.1384	  0.2680	 1.67e+00	 2.71e+00	 4.15e+00
 11145	  2	169.06749	+11.07599	 0.02091	 62.427	   71.9	 0.0320	 0.0904	  0.0453	 5.27e-01	 5.27e-01	 2.63e-01
 11146	  3	239.47112	+02.33932	 0.06479	191.632	   64.0	 0.0358	 0.0424	  0.0707	 2.93e-01	 4.69e-01	 3.95e+00
 11147	  2	184.15916	+23.01081	 0.07372	217.645	   65.0	 0.1480	 0.4185	  0.2095	 2.00e+00	 2.00e+00	 3.49e+00
 11148	  5	186.34392	+17.40652	 0.06969	205.917	  175.8	 0.2149	 0.4160	  0.3974	 1.29e+01	 2.12e+01	 6.04e+00
 11149	  3	152.46953	+36.44225	 0.04221	125.440	   82.2	 0.1099	 0.1953	  0.2103	 1.46e+00	 2.37e+00	 1.66e+00
 11150	  7	172.84166	+21.43873	 0.13555	394.858	  376.3	 0.1917	 0.2519	  0.4955	 5.18e+01	 8.67e+01	 2.60e+01
 11151	  3	253.26455	+21.98245	 0.07760	228.929	  205.2	 0.1143	 0.2524	  0.2040	 9.35e+00	 1.54e+01	 4.08e+00
 11152	  2	241.02210	+15.76293	 0.03123	 93.032	   66.6	 0.0680	 0.1924	  0.0964	 9.64e-01	 9.64e-01	 7.18e-01
 11153	  3	254.21873	+31.19400	 0.06176	182.802	  106.0	 0.1451	 0.3518	  0.2255	 3.20e+00	 5.21e+00	 3.41e+00
 11154	  2	227.66976	+09.75708	 0.03434	102.238	  183.3	 0.0628	 0.1777	  0.0890	 6.75e+00	 6.75e+00	 7.11e-01
 11155	  4	136.20491	+13.94156	 0.10076	295.760	  312.6	 0.0835	 0.1572	  0.1672	 1.58e+01	 2.61e+01	 9.87e+00
 11156	  4	187.74582	+09.10924	 0.04038	120.064	   78.9	 0.0558	 0.0955	  0.1024	 6.88e-01	 1.11e+00	 2.32e+00
 11157	  2	133.17288	+17.10345	 0.05393	159.900	    9.1	 0.0440	 0.1243	  0.0622	 1.17e-02	 1.17e-02	 2.01e+00
 11158	  2	131.51143	+39.83759	 0.02932	 87.362	    6.5	 0.0096	 0.0271	  0.0136	 1.30e-03	 1.30e-03	 7.77e-01
 11159	  6	161.81609	+41.06301	 0.10339	303.300	  311.0	 0.2089	 0.2986	  0.5262	 3.87e+01	 6.45e+01	 1.14e+01
 11160	  3	221.87960	+46.12674	 0.08605	253.383	   36.2	 0.1135	 0.1675	  0.2219	 2.97e-01	 4.76e-01	 6.72e+00
 11161	  3	211.17175	-02.31455	 0.06803	201.089	   45.0	 0.1776	 0.3690	  0.3103	 7.14e-01	 1.15e+00	 3.33e+00
 11162	  3	238.67211	+27.88066	 0.09143	268.906	  122.6	 0.1571	 0.3613	  0.2708	 4.62e+00	 7.55e+00	 6.22e+00
 11163	  8	125.03689	+07.76828	 0.08369	246.546	  178.5	 0.1859	 0.2561	  0.4582	 1.15e+01	 1.89e+01	 1.32e+01
 11164	  8	234.79065	+36.11820	 0.06644	196.464	  302.6	 0.1691	 0.2116	  0.4081	 2.97e+01	 4.95e+01	 9.49e+00
 11165	  8	153.57839	+04.96906	 0.04725	140.276	  131.0	 0.2253	 0.2751	  0.5706	 7.52e+00	 1.23e+01	 4.67e+00
 11166	  3	170.66820	+07.53109	 0.04274	127.025	   58.5	 0.0471	 0.1082	  0.0810	 3.21e-01	 5.15e-01	 2.13e+00
 11167	  7	118.00888	+42.24521	 0.04169	123.928	  114.2	 0.1955	 0.1390	  0.4326	 4.98e+00	 8.15e+00	 2.67e+00
 11168	  2	133.21781	+03.14615	 0.03565	106.096	   43.4	 0.0163	 0.0460	  0.0230	 9.77e-02	 9.77e-02	 7.81e-01
 11169	  3	198.03067	+14.13139	 0.06490	191.977	   79.8	 0.2104	 0.4278	  0.3819	 2.63e+00	 4.28e+00	 3.63e+00
 11170	  2	121.16012	+50.71351	 0.02309	 68.895	   21.4	 0.0076	 0.0216	  0.0108	 1.12e-02	 1.12e-02	 3.98e-01
 11171	  6	215.73813	+05.66544	 0.05644	167.238	  232.8	 0.1368	 0.1817	  0.3677	 1.43e+01	 2.37e+01	 5.40e+00
