#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:15:30 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:15:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F602%2FA100%2Ftable2&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36020100
#Name: J/A+A/602/A100
#Title: Merging groups and clusters from the SDSS data (Tempel+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2017A&A...602A.100T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/602/A100	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36020100	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_602_A100_table2:
#Name: J/A+A/602/A100/table2
#Title: Catalog of galaxy groups
#Column	GroupID	(I6)	[1/88662] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I5)	[2/254] Richness	[ucd=src.class.richness]
#Column	RAJ2000	(F13.9)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Dist.c	(F10.6)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	Rmax	(F10.6)	Maximum radius of the group (G1)	[ucd=phys.size.radius;stat.max]
#Column	M200	(E11.4)	Estimated mass of the NFW profile group	[ucd=phys.mass]
#Column	R200	(E11.4)	Radius, where mean density is 200 the Universe average density	[ucd=phys.size.radius]
GroupID	Ngal	RAJ2000	DEJ2000	Dist.c	Rmax	M200	R200
 16000	    2	161.866987290	+62.755502620	641.630954	  0.303649	 4.3647e-03	 3.2765e-02
 16001	    3	196.741341590	+05.843644331	414.436461	  0.274998	 1.4491e-01	 1.0731e-01
 16002	    2	163.986560114	+53.249119421	525.696116	  0.104157	 1.3729e+00	 2.2501e-01
 16003	    2	170.517279082	+65.073350046	699.086090	  0.058313	 7.3932e-02	 8.3731e-02
 16004	    5	157.648626322	+04.383631994	656.444283	  0.784063	 7.9194e+01	 8.5989e-01
 16005	    2	220.175570694	+24.565473458	662.268606	  0.363129	 5.0192e+00	 3.4266e-01
 16006	    2	170.361458851	+64.953068660	690.881078	  0.170270	 4.6164e-07	 1.5429e-03
 16007	    2	213.980268427	+28.297430794	598.391945	  0.123227	 5.5175e+00	 3.5558e-01
 16008	    2	159.426454640	+31.242234920	683.179750	  0.083139	 4.7840e+00	 3.3662e-01
 16009	    2	149.042065267	+00.656200039	543.365515	  0.321026	 3.4632e+00	 3.0586e-01
 16010	    7	233.761636026	+41.710501798	515.208453	  0.823239	 6.9402e+01	 8.3271e-01
 16011	    2	220.564774345	+61.660480021	788.828217	  0.318294	 1.2956e+01	 4.6487e-01
 16012	    7	217.185241406	+12.407710816	567.533486	  0.555102	 6.0039e+01	 7.9001e-01
 16013	    2	172.170273483	+37.402240444	666.280132	  0.292478	 5.9588e+00	 3.6271e-01
 16014	    2	236.554482592	+50.115210128	669.431978	  0.238145	 2.5094e+00	 2.7180e-01
 16015	    4	138.062891253	+52.176439154	802.806895	  0.681621	 3.8031e+01	 6.6478e-01
 16016	   33	122.134365773	+38.903390276	179.191133	  0.840718	 8.6569e+01	 9.2024e-01
 16017	    2	121.692232047	+39.096499973	185.563822	  0.038953	 7.4704e-01	 1.8867e-01
 16018	    3	214.701038737	+62.277647057	595.379310	  0.597692	 5.1579e+01	 7.4925e-01
 16019	    5	168.372398515	+14.399247058	349.600524	  0.640436	 3.5872e+01	 6.7722e-01
 16020	    2	156.327551664	+50.756471028	816.234488	  0.081298	 2.0405e+00	 2.5043e-01
 16021	    2	249.108667282	+33.015458911	654.480955	  0.171940	 4.4173e+01	 7.0795e-01
 16022	    2	142.124529543	+14.783551516	584.715094	  0.322622	 1.5952e+01	 5.0714e-01
 16023	    6	217.070979831	+02.777912221	386.265966	  0.519599	 9.3619e+01	 9.2971e-01
 16024	    2	216.602236419	+22.366369584	524.044170	  0.192133	 1.9101e+01	 5.4126e-01
 16025	    2	132.469764646	+52.061665840	584.310108	  0.011950	 8.4246e-03	 4.0994e-02
 16026	    3	172.259569446	+34.837231266	677.051035	  0.460516	 2.1388e+01	 5.5484e-01
 16027	    4	149.756651442	+05.593577329	347.049897	  0.442637	 5.3767e+00	 3.5981e-01
 16028	    2	214.434819627	+34.431638480	549.769530	  0.263212	 1.4638e-01	 1.0649e-01
 16029	    2	236.508271397	+28.562404448	359.281728	  0.114877	 1.1519e+00	 2.1509e-01
 16030	    2	202.115711758	+40.312020893	278.153596	  0.283661	 3.3246e-01	 1.4304e-01
 16031	    5	152.794258092	+31.326725843	315.688903	  0.330166	 5.8058e+00	 3.7004e-01
 16032	    6	150.110593384	+03.322675586	448.849883	  0.518378	 1.9474e+01	 5.4811e-01
 16033	    5	159.405765823	+43.709836496	828.439025	  0.855249	 1.3613e+02	 1.0146e+00
 16034	    3	229.196217869	+36.291832246	674.459276	  0.357981	 3.6036e-01	 1.4227e-01
 16035	    2	176.317913832	-00.190989039	409.940097	  0.051752	 1.4519e+00	 2.3141e-01
 16036	    4	230.974111408	+17.177164903	361.778959	  0.218102	 2.9770e+00	 2.9512e-01
 16037	    3	162.284033188	+36.945981336	605.636484	  0.252764	 1.9327e+01	 5.3970e-01
 16038	    3	113.623409745	+38.029480043	420.926985	  0.463494	 1.0126e+02	 9.5174e-01
 16039	    3	159.353810528	+46.505078276	730.650302	  0.488326	 2.3502e+01	 5.6988e-01
 16040	    2	211.692834307	+47.788129941	637.336374	  0.131155	 3.6903e+01	 6.6773e-01
 16041	    5	236.980214921	+23.550550331	518.609157	  0.672937	 5.6621e+01	 7.7788e-01
 16042	    2	213.950399465	+27.903131277	555.149277	  0.183039	 3.2616e-04	 1.3902e-02
 16043	    2	201.064218192	+18.700387113	753.016680	  0.313513	 1.5769e+01	 4.9792e-01
 16044	    2	179.807445146	+19.263163064	765.452660	  0.008681	 4.4402e-01	 1.5131e-01
 16045	    4	161.073407419	+18.535756400	704.072316	  0.811022	 1.3393e+02	 1.0203e+00
 16046	    3	236.908541822	+07.586822944	685.066661	  0.446029	 9.7647e+01	 9.1979e-01
 16047	    2	141.680786686	+07.889153033	652.662464	  0.059521	 1.3155e-01	 1.0187e-01
 16048	    5	212.715860738	+26.431735777	565.790932	  0.392019	 2.0226e+01	 5.4978e-01
 16049	    4	190.787233867	+42.440841359	316.883782	  0.592688	 6.0576e+01	 8.0851e-01
 16050	    2	125.001375580	+52.629198190	722.093067	  0.161342	 7.1180e+01	 8.2513e-01
 16051	    2	123.904555751	+33.225512853	728.341555	  0.109917	 7.9768e-01	 1.8455e-01
 16052	    2	243.415558243	+16.961750385	824.014699	  0.303588	 2.6261e+01	 5.8646e-01
 16053	    3	184.630252092	+61.989537533	446.567125	  0.411961	 1.9106e+01	 5.4474e-01
 16054	    2	216.455879948	+09.979521165	512.490244	  0.118760	 1.2150e-01	 1.0038e-01
 16055	    3	189.590635497	-02.639800253	584.228666	  0.357413	 2.0417e+01	 5.5065e-01
 16056	    2	223.927316748	+32.785561882	511.830861	  0.138907	 1.2182e+00	 2.1647e-01
 16057	    3	151.718592772	+13.546469093	359.434212	  0.180426	 1.7936e-01	 1.1571e-01
 16058	    2	197.595332566	+32.471178440	787.553002	  0.340711	 4.3618e+01	 6.9681e-01
 16059	    3	123.428266392	+56.280679664	793.119339	  0.525992	 3.8517e+01	 6.6818e-01
 16060	    3	116.972273430	+33.148520336	684.002776	  0.175999	 9.1594e+00	 4.1796e-01
 16061	    4	147.945817291	+11.977808557	469.338341	  0.617378	 1.0065e+01	 4.3914e-01
 16062	    4	147.974327978	+12.000765601	485.782635	  0.726273	 3.6023e+01	 6.7083e-01
 16063	    2	171.470025135	+24.962481412	620.847524	  0.080050	 3.5150e-04	 1.4174e-02
 16064	    3	220.494302142	+46.029438421	425.108361	  0.257338	 6.6548e-01	 1.7821e-01
 16065	    3	241.471070950	+11.698178178	279.946729	  0.200963	 1.0364e-01	 9.6977e-02
 16066	   12	206.830117315	+00.379182819	386.664311	  0.898211	 1.0575e+02	 9.6821e-01
 16067	    2	231.880541229	+06.468164523	541.282764	  0.046608	 8.9388e-01	 1.9477e-01
 16068	    3	152.821412520	+17.447606773	504.604669	  0.201114	 3.7367e+00	 3.1471e-01
 16069	    2	191.560727639	+12.406023447	811.456502	  0.136000	 5.4679e-01	 1.6152e-01
 16070	    3	180.765321473	+37.906157997	539.145755	  0.466806	 2.0794e+01	 5.5611e-01
 16071	    4	174.439356950	+20.222183998	650.120953	  0.487350	 1.7335e+01	 5.1850e-01
 16072	    2	238.686440621	+36.499244565	798.176353	  0.098696	 2.6120e-03	 2.7235e-02
 16073	    2	189.237943462	+34.898704422	568.023463	  0.281994	 1.9960e+00	 2.5401e-01
 16074	    3	146.975830535	+60.364863860	406.937722	  0.301423	 2.2704e+00	 2.6867e-01
 16075	    3	256.678971061	+35.574737303	786.450540	  0.195708	 3.1577e+01	 6.2573e-01
 16076	    3	165.875166371	+16.332708618	209.529321	  0.204405	 4.2133e-01	 1.5560e-01
 16077	    5	140.011749033	+02.195900093	381.436886	  0.873163	 1.0608e+02	 9.6964e-01
 16078	    3	138.711101083	+49.931517205	514.491059	  0.410243	 9.5079e+00	 4.2930e-01
 16079	    6	243.326798040	+31.274973840	408.551301	  0.372469	 1.0754e+01	 4.5114e-01
 16080	    2	141.545887002	+26.390704564	751.041415	  0.318531	 1.1035e+01	 4.4214e-01
 16081	    2	252.988430217	+25.757969522	641.773370	  0.027929	 2.1923e-01	 1.2089e-01
 16082	    3	200.069676631	+02.472379331	648.655175	  0.576813	 1.5184e+01	 4.9616e-01
 16083	    3	142.126099254	+19.045637442	634.404165	  0.512738	 5.3533e-01	 1.6289e-01
 16084	    2	209.819017192	+45.508871675	709.683813	  0.423881	 4.3098e-01	 1.5055e-01
 16085	    4	188.905665496	+35.348168995	269.624844	  0.152642	 7.1576e-01	 1.8482e-01
 16086	   26	196.311400854	+53.637515367	131.887674	  0.591133	 3.0071e+01	 6.4915e-01
 16087	    2	196.824428031	+53.555036373	130.708931	  0.073734	 7.8613e-02	 8.9432e-02
 16088	    2	227.652375521	+04.208174978	403.318885	  0.353752	 3.0191e-03	 2.9553e-02
 16089	    6	119.396089862	+53.101262405	579.737953	  0.949885	 1.3738e+02	 1.0400e+00
 16090	   17	125.977759510	+15.613662710	405.022181	  1.056955	 2.1404e+02	 1.2230e+00
 16091	    2	178.655924831	-01.554676813	696.367251	  0.154246	 1.0889e+01	 4.4229e-01
 16092	    3	146.030012501	+36.222353960	564.379583	  0.228342	 3.5151e+00	 3.0684e-01
 16093	    4	178.811116735	+57.893445387	660.316118	  0.289790	 7.1063e+01	 8.2911e-01
 16094	   10	178.916915333	+13.173368762	505.520599	  0.576287	 4.7263e+01	 7.3320e-01
 16095	    3	179.030594650	+13.241487379	501.403160	  0.266833	 1.5173e+01	 5.0221e-01
 16096	    3	133.596578047	+39.513021530	377.388644	  0.459579	 1.0084e+01	 4.4266e-01
 16097	    2	133.718758124	+39.431866814	375.096120	  0.076282	 2.4097e+00	 2.7475e-01
 16098	    2	173.214597153	+17.977862051	447.818481	  0.120656	 8.8795e-01	 1.9583e-01
 16099	    2	166.051462677	+42.264699994	544.974076	  0.157464	 8.2336e+00	 4.0816e-01
 16100	    2	116.767803508	+34.304664646	270.267321	  0.054552	 1.3109e-01	 1.0495e-01
 16101	    6	177.135916889	+33.213483772	562.799666	  0.690826	 1.0352e+02	 9.4767e-01
 16102	    3	214.950826868	+29.018006306	705.108757	  0.403531	 4.8447e+00	 3.3739e-01
 16103	    4	150.340284898	+06.885272691	217.477984	  0.331884	 1.3084e+00	 2.2688e-01
 16104	    3	156.635109272	+18.207464759	702.983251	  0.589151	 2.4584e+01	 5.7989e-01
 16105	    2	203.144941605	+38.159116365	761.548569	  0.141700	 3.4557e-01	 1.3923e-01
 16106	   20	208.326376965	+24.421837076	248.725815	  0.876186	 8.7916e+01	 9.2019e-01
 16107	    3	197.961153569	+49.806888635	512.583677	  0.419284	 4.5237e+01	 7.2215e-01
 16108	    3	256.192254654	+34.093323619	440.479727	  0.390855	 1.3278e+02	 1.0401e+00
 16109	    2	111.452552812	+43.483169778	500.394661	  0.252762	 1.1130e+01	 4.5297e-01
 16110	    2	204.412631147	+55.402587378	587.747322	  0.061111	 1.3518e-01	 1.0337e-01
 16111	    4	203.423651204	+04.246427555	729.094768	  0.317574	 1.3631e+02	 1.0240e+00
 16112	    2	150.074155624	+57.537272012	803.373098	  0.283849	 3.2191e+01	 6.2881e-01
 16113	    2	127.467995085	+38.710340125	725.609636	  0.194395	 1.9263e+00	 2.4765e-01
 16114	    2	179.096177642	+38.375989188	701.941128	  0.380073	 2.0881e+01	 5.4923e-01
 16115	    4	121.285094651	+06.537250374	437.944934	  0.467041	 4.5841e+01	 7.2978e-01
 16116	    3	244.527849971	+34.633057282	636.624258	  0.327459	 3.2040e+01	 6.3706e-01
 16117	    3	225.978808972	+22.904674295	350.930200	  0.282636	 4.2042e-01	 1.5381e-01
 16118	    4	163.343487106	+17.640637509	806.832312	  0.658715	 2.1858e+01	 5.5252e-01
 16119	    2	193.299432869	+46.071471068	487.862936	  0.068436	 9.0143e+00	 4.2266e-01
 16120	    6	123.644941303	+22.567703199	700.566193	  0.801058	 1.6123e+02	 1.0857e+00
 16121	    2	246.420153152	+45.855850982	703.225917	  0.418189	 1.6469e+02	 1.0931e+00
 16122	    3	229.289395732	+32.357677622	593.326790	  0.433589	 4.4791e+00	 3.3185e-01
 16123	    2	199.244618912	+42.148339426	378.966638	  0.249355	 1.2908e+00	 2.2307e-01
 16124	    3	217.672653722	+05.012431860	512.941660	  0.388272	 5.5094e+00	 3.5795e-01
 16125	    2	187.274736393	+02.202890329	341.483383	  0.185074	 2.7011e+00	 2.8616e-01
 16126	    2	220.304041228	+13.852585911	823.670077	  0.067349	 2.8325e+00	 2.7917e-01
 16127	   22	181.312500250	+39.295545647	167.456939	  0.789871	 6.7501e+01	 8.4774e-01
 16128	    4	181.228348545	+38.905364744	172.241091	  0.397008	 1.6016e+01	 5.2463e-01
 16129	    2	134.043662618	+24.332222136	486.928126	  0.220136	 7.8440e-01	 1.8731e-01
 16130	    2	133.923578577	+24.344178480	486.178012	  0.070599	 6.2517e-02	 8.0613e-02
 16131	    3	220.300696082	+24.271522593	575.800797	  0.335258	 2.1442e+01	 5.6011e-01
 16132	    5	154.866701592	+18.260396918	504.014359	  0.533695	 6.6670e+01	 8.2240e-01
 16133	    3	141.413766965	+17.091393457	321.856059	  0.317468	 3.7796e+00	 3.2056e-01
 16134	    2	142.511609629	+38.571866201	453.255788	  0.165983	 2.2297e-01	 1.2349e-01
 16135	    3	221.775624351	+22.219550176	418.648994	  0.423785	 3.5878e+01	 6.7357e-01
 16136	    2	213.500973160	+43.041958972	665.703656	  0.237188	 9.1919e+01	 9.0295e-01
 16137	   27	170.405925296	+34.343324950	158.020379	  0.631036	 3.1720e+01	 6.5954e-01
 16138	   10	170.783102495	+34.333763601	157.947165	  0.375926	 1.6426e+01	 5.2963e-01
 16139	   13	169.820830213	+34.111022631	159.113365	  0.813667	 5.8785e+01	 8.1006e-01
 16140	    3	170.551872581	+34.930082651	158.171561	  0.351528	 5.4387e+00	 3.6640e-01
 16141	    3	170.540983849	+34.695432681	157.811741	  0.270683	 2.6468e+00	 2.8821e-01
 16142	    4	170.767009532	+33.988659997	157.664099	  0.463471	 1.9098e+01	 5.5693e-01
 16143	    2	183.222283198	+26.934837282	570.867907	  0.365990	 1.4152e-01	 1.0511e-01
 16144	    2	185.147117258	-02.117083824	520.736653	  0.363106	 2.7670e+01	 6.1260e-01
 16145	    4	134.694894343	+55.204718391	381.158415	  0.385924	 2.2787e+01	 5.8072e-01
 16146	    5	157.367941733	+51.539627979	200.027789	  0.339972	 6.7729e+00	 3.9298e-01
 16147	    3	170.781515110	+12.350480893	620.665859	  0.479570	 2.8221e+01	 6.1150e-01
 16148	    2	133.817942194	+45.593691323	539.864560	  0.330843	 2.2043e-07	 1.2215e-03
 16149	    5	167.560552623	+58.345567812	550.934086	  0.393700	 1.8933e+01	 5.3847e-01
 16150	   27	123.723071087	+55.165258223	144.294714	  0.817656	 6.8585e+01	 8.5371e-01
 16151	    2	123.381920712	+54.786468227	144.209362	  0.102196	 4.6651e-01	 1.6175e-01
 16152	    2	179.893191827	+13.286173041	455.875052	  0.207964	 8.1649e+00	 4.1001e-01
 16153	    5	228.902720815	+02.140914247	537.984553	  0.716746	 6.4632e+01	 8.1165e-01
 16154	    4	193.562827973	+02.725756825	464.285351	  0.556702	 2.0114e+01	 5.5336e-01
 16155	    2	127.841766326	+26.583918568	426.599538	  0.190111	 9.8818e+00	 4.3797e-01
 16156	    2	152.575330851	+46.823105599	820.085445	  0.039094	 9.1807e+00	 4.1328e-01
 16157	    4	136.567195868	+42.110990027	603.258537	  0.562092	 9.4980e+01	 9.1775e-01
 16158	    3	191.358588496	+03.386007119	678.328415	  0.563704	 4.4406e+01	 7.0774e-01
 16159	    3	203.109316331	+64.035997059	603.079859	  0.257602	 7.0609e+00	 3.8590e-01
 16160	    2	221.599012533	+09.282983618	638.029735	  0.297456	 1.6879e-01	 1.1084e-01
 16161	    9	129.128317348	+24.795882914	486.703619	  0.640751	 8.3643e+01	 8.8824e-01
 16162	    3	131.734044157	+25.014235696	747.693012	  0.583006	 2.5920e+01	 5.8790e-01
 16163	    7	147.405401789	+31.414474507	643.455547	  0.807404	 1.3678e+02	 1.0328e+00
 16164	    8	149.176141637	+15.026710614	338.432861	  0.765050	 6.5465e+01	 8.2832e-01
 16165	    2	165.108287751	+14.863622870	750.499023	  0.031583	 3.5003e+00	 3.0155e-01
 16166	    4	249.616743924	+28.047605910	419.426734	  0.318543	 5.5155e+00	 3.6081e-01
 16167	    2	245.798215262	+42.685123188	577.590909	  0.299774	 4.2059e+01	 7.0103e-01
 16168	    2	147.456494663	+11.243537647	601.573959	  0.322816	 1.3375e+02	 1.0288e+00
 16169	    2	162.631985433	+04.238510326	822.450509	  0.259959	 9.0357e+00	 4.1101e-01
 16170	    2	192.026004453	+23.570736674	817.441572	  0.192385	 8.5161e+00	 4.0315e-01
 16171	    2	208.488285348	+50.342745588	541.398506	  0.278938	 3.1999e+00	 2.9795e-01
 16172	    5	169.507971359	+49.110502547	484.945455	  0.509683	 3.0886e+01	 6.3734e-01
 16173	    2	229.139733982	+50.952942372	546.908120	  0.322807	 1.4351e+01	 4.9112e-01
 16174	    5	160.867358962	+52.572812656	287.001997	  0.456956	 1.2896e+01	 4.8388e-01
 16175	    2	226.185555191	+01.135844195	553.362917	  0.168174	 1.1693e+00	 2.1280e-01
 16176	    2	136.815704138	+43.427947418	498.786122	  0.042842	 2.3367e-03	 2.6925e-02
 16177	    2	158.732712881	+48.765058719	610.886566	  0.334662	 9.8783e-02	 9.2923e-02
 16178	    2	129.543523790	+44.820329503	349.866386	  0.079200	 1.6275e+00	 2.4153e-01
 16179	    2	203.844936360	+55.281962132	589.938896	  0.113587	 2.7859e+00	 2.8335e-01
 16180	    4	177.904016366	+14.442855898	355.698502	  0.433550	 1.5148e+00	 2.3572e-01
 16181	    5	165.988381386	+55.001659250	614.347906	  0.598711	 7.4431e+01	 8.4532e-01
 16182	    2	144.542674535	+12.611229362	775.351945	  0.392517	 2.4489e+02	 1.2398e+00
 16183	    2	179.468969266	+34.302018125	770.384105	  0.154475	 1.7150e+01	 5.1126e-01
 16184	    2	138.507296378	+56.007419218	751.017466	  0.040513	 1.4830e-02	 4.8792e-02
 16185	    3	181.134609054	+11.746509452	663.000689	  0.281216	 1.0042e+01	 4.3176e-01
 16186	    8	212.032276409	+16.116242566	556.903661	  0.575314	 3.0804e+01	 6.3300e-01
 16187	    2	119.376026816	+16.662905686	698.926554	  0.246377	 3.2848e+01	 6.3893e-01
 16188	    5	240.572086973	+47.683934987	490.134031	  0.675216	 7.7098e+01	 8.6420e-01
 16189	    4	199.621613071	+60.459891091	277.721141	  0.380766	 6.2875e+00	 3.8111e-01
 16190	    2	162.572761718	+27.127458079	837.024348	  0.396551	 8.1138e+00	 3.9600e-01
 16191	    2	164.579409435	+03.665601585	254.971329	  0.053907	 3.6409e+00	 3.1821e-01
 16192	    3	171.436904817	+21.487237539	643.284129	  0.596041	 1.3774e+02	 1.0353e+00
 16193	    6	219.124840495	+51.828005868	550.278656	  0.666438	 3.9840e+01	 6.9006e-01
 16194	    2	235.183151541	+14.765563328	817.423176	  0.176167	 9.2681e+01	 8.9342e-01
 16195	    2	171.798960571	+23.427971192	508.545329	  0.092879	 3.8469e-02	 6.8440e-02
 16196	    2	169.732970363	+42.321719291	823.311394	  0.236552	 5.3763e-01	 1.6044e-01
 16197	    3	226.041382960	+16.091880593	767.305019	  0.338946	 2.9382e+00	 2.8403e-01
 16198	    2	128.974779268	+20.850604627	735.839101	  0.259687	 5.1904e-01	 1.5981e-01
 16199	    2	168.662122466	+30.519877073	804.106575	  0.092573	 2.3926e+00	 2.6436e-01
 16200	    2	194.779774969	+22.420542607	752.775665	  0.134857	 3.2186e+01	 6.3162e-01
 16201	    2	223.549817635	+15.032008659	631.198240	  0.181742	 1.0792e+01	 4.4345e-01
 16202	    2	213.485846523	+25.963537649	280.348682	  0.276053	 9.0966e+00	 4.3096e-01
 16203	    3	178.117545075	-02.183087616	646.550022	  0.468323	 8.7730e+00	 4.1333e-01
 16204	    2	240.921530330	+22.979411880	653.532153	  0.136705	 8.6128e-02	 8.8450e-02
 16205	    2	127.169518572	+11.994765134	708.297161	  0.282347	 1.1758e+01	 4.5329e-01
 16206	    2	162.469328507	+47.625751341	503.853385	  0.225435	 8.5588e+00	 4.1487e-01
 16207	    2	245.865921202	+50.460830823	191.559307	  0.064421	 5.8415e+00	 3.7431e-01
 16208	    2	133.299851969	+14.482031072	673.519323	  0.212714	 1.3864e+01	 4.8032e-01
 16209	    2	180.144377382	+04.395546688	336.053244	  0.311039	 8.4780e+00	 4.1915e-01
 16210	    3	157.265104684	+06.014366531	589.218402	  0.390761	 9.7857e-01	 1.9994e-01
 16211	    4	130.283509205	+07.440050875	451.940691	  0.395320	 6.2164e+00	 3.7451e-01
 16212	    3	214.430321571	+28.509118739	498.070896	  0.271065	 2.8042e+01	 6.1648e-01
 16213	    2	115.854808736	+32.886898601	744.130488	  0.251222	 1.5056e+02	 1.0571e+00
 16214	    2	212.770129808	+00.707796054	751.508743	  0.232408	 5.1752e+01	 7.4004e-01
 16215	    3	212.786505967	+48.702731530	558.487319	  0.287110	 1.3760e+00	 2.2457e-01
 16216	    2	220.832095017	+20.816075706	243.202828	  0.120878	 1.4251e-01	 1.0814e-01
 16217	    3	232.345547004	+03.710341556	471.206366	  0.341202	 4.2860e-01	 1.5333e-01
 16218	    2	118.279400268	+20.732417338	447.372308	  0.087397	 8.2105e+00	 4.1105e-01
 16219	    3	254.180926597	+35.013073386	430.797023	  0.334672	 2.5963e+00	 2.8042e-01
 16220	    4	220.239961966	+35.144699617	540.825844	  0.520950	 2.1131e+01	 5.5902e-01
 16221	    2	249.068505367	+21.274871826	550.330693	  0.090224	 1.0439e-01	 9.5132e-02
 16222	    6	199.744545488	+05.580575100	419.669231	  0.405876	 2.6287e+01	 6.0719e-01
 16223	    4	199.687665050	+05.415564884	419.445687	  0.328844	 9.9410e+00	 4.3909e-01
 16224	    2	221.863750180	+25.244154877	455.746398	  0.367651	 1.6390e+01	 5.1722e-01
 16225	    3	209.964374791	+34.149945157	616.092457	  0.324358	 7.7150e+00	 3.9703e-01
 16226	    2	153.942837629	+30.109044225	364.890204	  0.130679	 2.8025e-02	 6.2298e-02
 16227	    2	116.668655438	+35.891442691	524.148972	  0.110405	 1.8836e+00	 2.5006e-01
 16228	    3	130.492784994	+14.100496965	540.989022	  0.576638	 4.1225e+00	 3.2421e-01
 16229	    3	212.273607600	+43.300216891	600.186299	  0.489037	 1.7678e+01	 5.2413e-01
 16230	    2	212.396594381	+43.295538536	601.545339	  0.115319	 2.8905e-01	 1.3302e-01
 16231	    2	212.211670681	+43.368054822	602.698457	  0.176273	 1.9881e+00	 2.5294e-01
 16232	    2	230.391429226	+22.085277385	736.042273	  0.380163	 1.6592e-01	 1.0927e-01
 16233	    2	178.294727704	+11.706174958	673.698726	  0.254164	 1.4871e-01	 1.0593e-01
 16234	    2	135.843025676	+25.065030570	642.321391	  0.358214	 2.8228e+01	 6.1042e-01
 16235	    2	249.136099967	+41.239690066	720.448950	  0.291281	 4.8702e-01	 1.5667e-01
 16236	    2	131.965153949	+39.483660464	528.377118	  0.149810	 1.6982e+00	 2.4149e-01
 16237	    2	235.252536760	+13.636998648	796.125361	  0.236317	 5.3363e+00	 3.4565e-01
 16238	    2	242.394187238	+24.166586884	768.130354	  0.359463	 3.7666e+00	 3.0852e-01
 16239	    2	229.782281109	+43.174183264	704.522231	  0.036320	 7.4827e+00	 3.9002e-01
 16240	    2	218.323192559	+23.501335004	579.422273	  0.093085	 7.6845e-01	 1.8461e-01
 16241	    2	211.165978105	+66.006441653	396.315527	  0.223390	 3.0887e+00	 2.9795e-01
 16242	    2	152.150147074	+13.968047550	836.378072	  0.079061	 4.4966e+00	 3.2529e-01
 16243	    2	164.144040182	+19.454851273	763.374591	  0.232240	 4.1838e+00	 3.1965e-01
 16244	    5	166.861049432	+08.087979191	325.982173	  0.423591	 1.5798e+01	 5.1620e-01
 16245	    4	216.907227796	+43.017283727	422.853295	  0.405719	 7.5247e+00	 4.0006e-01
 16246	    2	137.459039475	+12.894009766	757.254144	  0.377807	 1.2049e+02	 9.8033e-01
 16247	    2	141.106405597	+16.673352921	509.366784	  0.239908	 1.1019e+00	 2.0939e-01
 16248	   26	195.726008853	+03.255479918	312.622369	  0.983253	 1.5312e+02	 1.1017e+00
 16249	    2	178.223831236	-02.358373783	660.006415	  0.328970	 9.2496e+00	 4.2020e-01
 16250	    3	163.446053063	+28.425795112	514.666945	  0.323662	 8.8838e+01	 9.0419e-01
 16251	    3	228.106848513	+13.018573234	515.898953	  0.441167	 1.1423e+01	 4.5633e-01
 16252	    2	143.067840728	+43.342950412	774.053932	  0.167862	 1.9628e+00	 2.4814e-01
 16253	    4	131.709738882	+31.418254064	290.923326	  0.213387	 2.1238e+00	 2.6515e-01
 16254	    6	213.016491689	+00.502765013	240.496458	  0.313297	 9.5423e+00	 4.3921e-01
 16255	    2	170.496333991	+26.111148285	443.423194	  0.201957	 6.2404e-01	 1.7417e-01
 16256	    2	177.021053771	+58.732052357	708.174661	  0.286299	 2.0823e+00	 2.5455e-01
 16257	    2	173.436176067	+03.253731957	618.708825	  0.291106	 7.2689e-03	 3.8913e-02
